"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"101499","Rcan1",14.2897404168003,0.044933072027613,0.403015094518682,0.686937120187314,0.994870262861832,0.688375158498534,0.951548345875112,1,0.0338872008385749,1.46996430341307,0.00728701244190122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101525","Runx1",2.06565329241827,-0.000423916418175085,-0.0119742276585562,0.990446176932159,0.999695060928677,0.990492496472444,0.965821832962392,1,0.0338872008385749,1.46996430341307,1.75874873146748e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"101579","-",81.7076555629049,-1.63574937028817,-3.07997777502768,0.00207016042188974,0.134883049826244,0.00217637616680189,0.136671138446391,0.351203196754323,0.0338872008385749,1.46996430341307,4.35479999624438,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"down"
"101585","Cldn14",3.27720190828688,0.00022913701383838,0.00142649930394301,0.998861818615402,0.999860343578411,0.998867337087337,0.966098679435401,1,0.0338872008385749,1.46996430341307,1.12778499347798e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101678","Pigp",3.57330245419899,0.0087267581068146,0.116084062752485,0.907585919496976,0.996745823096044,0.90803199493246,0.962833391646567,1,0.0338872008385749,1.46996430341307,0.000365641117034584,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101689","Ttc3",7.37693224346636,0.0806090768234386,0.801389309221951,0.422906302293799,0.971039322017386,0.425158513685293,0.923836454215275,1,0.0338872008385749,1.46996430341307,0.0299421706395792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101696","Vps26c",11.492120535664,0.0248925692845053,0.233338353441368,0.815498678696335,0.994870262861832,0.816377231978422,0.958832472091956,1,0.0338872008385749,1.46996430341307,0.00219326227131125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101722","Kcnj6",52.7105310593278,-0.164358970037987,-1.08215192433068,0.279185026634851,0.9178165432636,0.281522661016308,0.8892795401626,1,0.0338872008385749,1.46996430341307,0.0904774173513782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"101737","Kcnj6",1.21632386845534,-0.0315580276383912,-1.48382233795457,0.137856059351139,0.812478108669527,0.139775376179538,0.799508725272266,1,0.0338872008385749,1.46996430341307,0.026968522542779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"101838","Erg",8.04441886088104,0.0332266936778614,0.418036421917959,0.675920487987884,0.994870262861832,0.677402999563052,0.950802165633401,1,0.0338872008385749,1.46996430341307,0.00562039108188556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101860","Brwd1",3.10782805982563,0.0377500164280913,0.605099608544339,0.545112814338785,0.987320808892075,0.547063790751983,0.93978646106382,1,0.0338872008385749,1.46996430341307,0.00988907091735532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101868","Brwd1",7.82496531753177,-0.00287378213345316,-0.0345695802199066,0.972422958462725,0.998370201992552,0.972556612958827,0.965213445837519,1,0.0338872008385749,1.46996430341307,3.4729969718319e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"101908","Brwd1",13.4328324972902,0.0431585544911837,0.367600100108025,0.713171440167776,0.994870262861832,0.714501044165078,0.953237143926612,1,0.0338872008385749,1.46996430341307,0.00630102518555384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101950","Dscam",8.05708423279488,0.0634679586577359,0.63051286708597,0.528359086976321,0.983683849151424,0.530360485109037,0.938007641905579,1,0.0338872008385749,1.46996430341307,0.0174809062824358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"101955","Dscam",6.44822581361159,0.0092799764796133,0.135784768961374,0.891991432142778,0.996735876003405,0.892511924670449,0.96221151659,1,0.0338872008385749,1.46996430341307,0.000458300664676914,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102279","Prdm15",5.83023557763205,0.0663522928640676,1.01059858266747,0.312208594461778,0.933159554121657,0.314560532293111,0.899742484970158,1,0.0338872008385749,1.46996430341307,0.033328475965275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102312","C2cd2",0.863289557688157,0.0396764035973301,1.19422708882233,0.232389149434514,0.897181742568859,0.234661335598429,0.870042364506651,1,0.0338872008385749,1.46996430341307,0.0249786156195533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102337","Zbtb21",2.96876969819762,0.0477780184542793,0.660782257085969,0.508751962990957,0.978625875524042,0.510809044196882,0.935787220230757,1,0.0338872008385749,1.46996430341307,0.013938827038572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102340","Zbtb21",5.08819015256425,0.0329640556497742,0.446998974685499,0.654875800196687,0.994870262861832,0.656441384684175,0.949310803218388,1,0.0338872008385749,1.46996430341307,0.00602596278156938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102445","LOC102556000",45.4409865409145,-0.0616196349107478,-0.556682208497194,0.577744574802611,0.989625739622402,0.579590388976211,0.942972938535162,1,0.0338872008385749,1.46996430341307,0.0145963867025123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102484","Epha6",1.10890579209748,-0.0093209893707328,-0.227324577611688,0.820171363157089,0.994870262861832,0.821028454335977,0.959056142079171,1,0.0338872008385749,1.46996430341307,0.000798266226405517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102507","Crybg3",6.69238435091753,0.0483084236609899,0.571316817893285,0.567784903524921,0.988991337261428,0.56966374600698,0.942036816021841,1,0.0338872008385749,1.46996430341307,0.0118056811053848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102528","-",5.85208290691394,-0.101083325800552,-1.2144840458845,0.224562938504371,0.890797676484549,0.226818241285613,0.866150081498452,1,0.0338872008385749,1.46996430341307,0.0651302128030806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102537","Cldnd1",67.8327361325694,-0.0261317061355471,-0.184137870380514,0.853905298132246,0.995610579644403,0.854605726477105,0.960601437813943,1,0.0338872008385749,1.46996430341307,0.00178307609994331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102553","Cpox",10.0072216990667,-0.0942627213127739,-0.968312075710823,0.332888535688899,0.944734624538834,0.335237874303725,0.905340972879895,1,0.0338872008385749,1.46996430341307,0.0447415105123642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102587","LOC108352323",2.12144469014134,-0.00329759486465648,-0.0574861197475809,0.954157962660772,0.998086932113952,0.954379984955113,0.964574389517416,1,0.0338872008385749,1.46996430341307,6.68708616963094e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102598","-",19.7888755109354,0.0485454226946298,0.49334713324112,0.621767330192193,0.994870262861832,0.623458177600101,0.946771898957714,1,0.0338872008385749,1.46996430341307,0.00996116510565307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102615","-",4.06844199250873,-0.113572213939951,-1.82085167290892,0.06862940704782,0.643698909897738,0.0699826012538654,0.66628645086519,1,0.0338872008385749,1.46996430341307,0.131177033603402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102633","Filip1l",3.52916699780375,-0.000633615336002467,-0.0102388165378028,0.991830749098852,0.999783903733528,0.991870356360838,0.965867691114799,1,0.0338872008385749,1.46996430341307,2.24622284195406e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102656","Tbc1d23",2.47133002056819,-0.025382420053853,-0.496160808535488,0.619780959471808,0.994870262861832,0.621479096060191,0.946611445202291,1,0.0338872008385749,1.46996430341307,0.0052433347046434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102689","LOC100361429",1.23780759957617,0.0206378980487957,0.638588067958223,0.52309094559622,0.982377121955103,0.525107666192316,0.937426316412618,1,0.0338872008385749,1.46996430341307,0.00577348585174435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
