"feature_id","gene_symbol","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5"
"406904","Mrpl50",9,5,12,0,3,4,5,0,10,0
"139400","Atf6",3,0,0,0,0,0,5,5,0,0
"218524","Mtpap",4,12,8,9,11,7,14,17,4,4
"479938","Khdrbs3",0,4,15,0,13,5,0,5,10,5
"35160","LOC120097694",3,0,0,0,0,0,4,8,0,0
"457847","Etv1",20,15,3,4,5,5,14,13,9,24
"369101","-",3,0,0,0,0,0,6,3,0,0
"444409","-",4,5,7,7,13,3,4,10,3,15
"134026","Slc35f5",3,0,0,0,0,0,5,4,0,0
"109413","-",3,0,0,0,0,5,0,0,4,5
"297129","Med12l",3,0,0,0,0,0,0,7,0,3
"64538","Rbfox1",3,0,0,0,0,0,6,3,0,0
"135863","Atp6v1g3",9,0,7,0,0,0,0,8,0,3
"531400","-",3,0,0,0,0,0,4,7,0,0
"163644","-",3,0,0,0,0,0,4,6,0,0
"275527","Pdcd10",12,14,0,4,10,12,8,18,7,4
"93014","Tmem100",3,13,3,0,0,0,3,7,3,3
"136714","Smg7",13,4,16,0,13,9,13,17,6,4
"141610","Mia3",3,0,0,0,0,0,0,0,11,0
"537034","Creg2",3,0,0,0,0,0,3,0,0,4
"72424","Sgsm2",3,0,0,0,0,0,5,0,0,5
"482586","Ttll1",3,0,0,0,0,0,0,8,0,3
"107875","-",0,0,6,0,8,6,0,7,7,0
"368923","Braf",4,0,0,0,3,7,7,5,0,5
"40755","Rasgrp4",3,0,0,0,0,0,5,3,0,0
"37050","Sft2d1",3,0,0,0,0,0,4,5,0,0
"245621","RGD1560341",143,130,18,43,37,78,151,114,32,54
"256346","Psme3ip1",15,35,44,21,21,24,12,38,44,45
"399176","-",0,0,6,0,6,0,4,8,0,0
"29086","Pdlim1",9,9,0,3,3,0,3,10,0,0
"171974","Vstm2a",0,3,0,3,3,0,4,8,0,0
"143968","Cdh20",4,0,0,0,3,0,4,5,0,0
"381104","Xrcc2",6,6,5,0,6,0,4,8,0,0
"438818","Rhoq",3,0,0,0,0,3,0,0,0,7
"92007","Taf15",39,32,4,9,23,13,18,26,24,4
"398438","-",3,21,3,0,3,5,16,8,9,24
"170069","Mrfap1",7,7,0,3,0,4,0,14,5,0
"394000","Tia1",29,9,3,6,7,0,4,6,0,0
"361083","Dnajb6",11,22,11,24,39,24,42,59,21,13
"125192","-",4,0,0,0,3,0,3,8,0,0
"24864","Rbm14",4,0,0,0,5,0,0,7,0,3
"506168","Tmem25",8,0,7,0,0,7,0,3,6,0
"272923","-",3,0,0,0,0,0,3,7,0,0
"215661","Sirt5",497,226,171,56,218,104,177,154,264,245
"577164","-",3,0,0,0,0,0,6,0,0,5
"75581","Ankfn1",3,0,0,0,0,5,0,0,10,3
"346027","Gorasp2",23,7,0,9,14,0,13,27,18,4
"187828","Ift88",21,26,4,5,6,9,14,23,8,4
"145571","Rab29",3,0,0,0,0,0,4,0,0,4
"398436","Dppa3",3,0,0,0,0,4,5,9,5,14
"231519","Yme1l1",11,37,14,20,61,7,27,26,32,28
"514480","Sema3b",7,0,7,9,3,14,13,15,8,5
"533674","Zfp318",3,0,0,0,0,0,3,7,0,0
"92521","Ska2",7,10,16,9,14,19,12,23,10,6
"366250","Tspan12",0,6,0,4,4,4,3,15,0,3
"391305","Grid2",5,4,5,0,0,3,8,0,5,9
"109923","Robo2",0,0,5,0,6,3,0,0,6,3
"199468","-",219,64,52,30,76,120,195,100,82,57
"98012","Narf",4,0,0,0,3,0,3,7,0,0
"506410","Cep164",3,0,0,0,0,0,5,12,3,4
"371414","-",3,3,6,5,8,4,0,9,5,0
"68823","Phykpl",0,5,0,3,7,5,0,3,4,0
"68996","LOC100362027",28,29,37,40,97,30,21,64,82,51
"113955","Gap43",130,3,16,12,33,3,43,27,77,12
"157862","Stim2",3,0,0,0,0,0,3,5,0,5
"151551","Gpatch2",7,7,7,14,16,16,18,18,13,6
"260743","Cenpn",11,0,7,0,6,0,0,7,0,3
"96111","RGD1359290",556,410,1001,581,704,241,284,977,757,634
"272361","Gnb4",12,10,20,14,30,6,32,17,35,23
"341996","St6galnac4",3,0,0,0,0,0,0,8,23,0
"408016","Pole3",3,0,0,0,0,0,4,3,0,0
"118114","LOC120095879",11,0,5,0,8,0,4,5,3,3
"327941","-",4,11,12,7,3,6,15,19,12,28
"171961","Vstm2a",9,0,5,0,5,0,0,6,0,3
"338997","LOC103691977",7,9,12,11,20,13,8,23,19,3
"60341","Pgam1",11,0,0,3,0,3,0,0,3,4
"19276","Fam160a2",17,39,21,29,46,13,41,44,60,45
"214088","RGD1311345",3,0,0,0,0,0,0,20,34,0
"31920","Lrp11",0,0,11,0,0,4,6,7,0,3
"559592","Map7d2",142,50,14,37,28,47,97,62,13,43
"453179","Cdkl4",0,7,0,4,4,0,3,7,0,0
"565631","-",0,4,0,3,6,0,0,11,0,3
"576309","Thoc2",3,10,3,0,0,0,5,3,3,3
"106376","LOC102551408",85,67,24,14,45,33,36,99,40,13
"169542","Fbxl5",7,0,3,0,3,0,0,0,12,0
"545369","Daam2",4,4,3,0,0,0,4,10,4,3
"493108","Pop1",3,0,0,0,0,0,3,5,0,0
"108399","Ufd1",56,8,11,10,5,13,17,8,11,4
"8279","Apoe",28,0,31,18,23,15,15,27,20,41
"301068","-",4,17,11,7,7,3,6,34,11,14
"217021","LOC102548372",49,24,16,8,7,26,18,18,16,8
"77834","Gpatch8",3,0,0,0,0,3,0,6,3,0
"367528","Mkln1",370,337,71,78,204,89,163,310,423,205
"318200","Trappc3l",7,5,0,3,0,0,10,0,0,0
"145851","Ppp1r15b",0,4,0,3,3,0,0,8,0,3
"485560","Glycam1",7,0,5,0,0,0,11,11,3,0
"438085","Ccnl2",39,5,25,44,49,10,15,40,39,27
"40443","-",11,18,0,6,3,3,7,11,20,8
"42322","LOC120097162",57,24,7,13,15,30,31,33,16,14
"206491","Clcn3",4,8,6,9,8,12,9,8,11,3
"116123","P3h2",6,0,3,0,0,4,5,5,0,3
"220806","Dclre1c",4,3,3,0,0,0,3,7,0,0
"520654","Clmp",3,3,0,0,11,0,4,4,0,0
"213107","-",3,0,0,0,0,0,3,4,0,0
"188866","Fzd3",0,5,0,3,3,0,4,7,0,0
"27988","-",7,6,0,3,0,0,12,30,6,0
"292776","Snx16",23,26,6,3,20,25,29,34,15,13
"287442","-",0,0,6,0,3,0,5,4,0,0
"85832","Nhp2",31,37,44,40,75,33,32,96,91,74
"563806","Tmsb15b2",76,39,19,10,46,11,33,58,32,43
"128394","Psph",29,22,15,3,15,6,0,20,21,5
"201379","LOC102550986",6,0,17,4,4,3,9,14,0,4
"38372","-",4,0,0,0,3,0,0,0,8,0
"443153","Tspan13",0,3,0,3,4,0,7,3,4,3
"449209","-",79,94,28,14,16,22,24,87,67,45
"177494","Spryd7",5,17,15,8,13,6,5,17,11,15
"392068","-",3,0,0,0,0,0,3,4,0,0
"496530","Gga1",84,9,15,11,37,14,13,31,39,31
"198678","-",3,7,4,0,0,10,4,6,18,15
"572645","Dmrtc1a",25,10,6,3,24,10,17,29,9,5
"569323","-",4,0,0,0,12,0,4,7,0,0
"260361","Adamts18",0,0,8,0,4,0,3,5,0,0
"253660","Clec18a",6,8,0,3,0,0,4,3,0,6
"448355","-",56,84,78,77,96,25,20,397,137,59
"330519","Pdhx",30,16,7,6,3,11,13,13,22,24
"106108","Iqcb1",8,18,13,12,19,15,15,29,22,4
"313824","Amd1",3,0,0,0,3,0,0,0,13,0
"38522","Tnni3",38,0,4,3,15,5,15,23,4,4
"81520","Rfng",57,82,81,77,136,41,98,84,144,113
"181282","-",4,0,0,0,4,0,3,5,0,0
"299319","Map9",8,0,9,0,0,8,22,3,4,4
"14269","LOC120099830",5,10,13,7,8,3,10,7,12,11
"347980","Lrp4",3,30,15,4,29,7,9,7,24,13
"416861","LOC102553854",12,0,6,0,10,0,4,11,4,3
"259085","Vps4a",35,10,9,5,7,22,23,30,17,9
"469804","Scamp4",60,38,21,9,21,8,35,41,33,34
"203018","Ppif",16,33,26,28,46,10,26,32,40,27
"214638","Simc1",12,0,7,0,6,10,11,6,10,3
"487143","LOC120093537",8,9,8,18,11,10,10,18,15,3
"286779","Homer1",8,22,24,12,10,20,15,15,6,9
"470106","Fstl3",3,0,0,0,3,0,0,6,0,3
"164228","Hnrnpdl",4,0,0,0,3,0,8,7,3,4
"425210","Tmod1",6,7,22,6,10,6,8,18,25,13
"338175","Zfp334",0,0,3,0,10,3,4,0,5,0
"181314","Dis3",17,21,4,3,5,7,12,16,6,4
"302125","Zfp697",19,44,41,28,40,13,39,41,38,45
"569935","Syap1",3,3,0,0,6,0,3,0,0,3
"56824","-",5,0,9,5,4,8,6,0,8,12
"560141","Dmd",4,11,3,0,5,0,3,6,0,0
"449949","Clmn",64,17,17,9,32,27,54,109,34,14
"457259","Polr1f",9,6,0,4,0,0,7,0,0,0
"365809","Tmem168",32,12,11,4,8,12,13,13,20,27
"518177","Dnm2",3,0,0,0,0,0,0,0,7,0
"406063","Unc13b",167,216,98,24,55,70,92,126,246,131
"253224","Cog8",3,0,0,0,3,0,0,7,0,3
"539091","Pard3b",3,0,0,0,0,0,0,0,7,0
"112981","Zbtb11os1",5,4,5,0,3,0,7,0,3,3
"251848","Adgrl1",17,33,22,31,55,24,15,33,45,38
"359542","Cyp24a1",3469,2516,790,751,1160,888,948,2895,3368,1690
"481198","Rbfox2",3,0,0,0,0,3,4,8,0,20
"141838","Tgfb2",7,0,4,0,0,3,4,7,5,9
"216134","Gcnt2",3,0,0,0,0,0,3,0,0,3
"470476","Zfp763",3,0,0,0,3,0,0,0,12,0
"107781","Eif4a2",12,78,23,26,46,22,21,29,51,38
"322692","Garnl3",24,38,37,28,68,20,32,44,47,60
"11018","RGD1309036",4,13,3,0,9,0,7,4,5,3
"18177","-",7,8,8,0,19,7,10,32,4,4
"52047","Vps35l",3,12,3,0,3,0,13,17,14,4
"39370","Ccdc8",4,0,0,0,17,0,11,0,0,0
"405549","-",3,0,0,0,3,0,3,0,0,4
"288618","Il31ra",15,0,0,3,3,0,3,5,0,0
"174613","Slc4a7",3,4,3,0,0,0,4,10,3,4
"44905","Chsy1",0,0,3,0,10,0,3,5,0,6
"325577","-",0,4,0,3,4,0,4,3,0,0
"347010","Dusp19",3,0,0,0,4,0,0,0,13,0
"93835","B4galnt2",6,9,0,3,0,0,0,11,0,3
"492484","-",3,0,0,0,0,0,3,3,0,0
"210616","Brf2",6,14,13,9,12,7,16,19,12,3
"486536","Lmnb2",19,15,6,3,5,7,11,13,4,4
"276097","Gucy1b1",34,16,8,6,20,19,12,21,22,4
"484866","Faim2",5,6,6,0,0,3,0,3,3,0
"386531","LOC120102252",19,0,13,30,0,15,18,3,11,38
"203524","-",0,0,4,0,9,0,3,7,0,0
"400458","Med21",8,4,13,10,13,6,0,16,10,6
"416769","Cdc42",16,0,0,4,4,3,0,12,3,0
"126389","Cox19",25,15,7,5,4,13,8,11,7,4
"296200","Naa15",36,29,3,10,19,21,28,32,20,10
"349671","Fbxo3",6,8,14,9,11,0,20,6,3,6
"144846","Dpp10",3,15,9,5,5,4,5,5,12,10
"22101","Pagr1",36,20,20,4,25,20,22,27,3,14
"453346","Hnrnpll",6,38,20,8,24,11,18,24,15,40
"439840","-",9,0,4,14,14,8,10,40,21,3
"452719","Zfp36l2",226,61,40,45,86,56,70,130,43,27
"412274","Tut4",51,33,11,12,6,16,13,32,43,27
"84336","Slit3",7,0,6,0,0,0,8,0,0,0
"349632","Lmo2",54,27,8,12,29,16,16,34,32,38
"325354","Arl5a",0,0,5,0,7,0,7,0,0,5
"89559","Xaf1",0,5,0,5,0,3,4,14,0,3
"264533","Sv2c",4,13,7,7,12,5,12,21,22,16
"378217","Kcna1",0,6,0,3,3,3,0,5,11,3
"399250","Gabarapl1",47,10,12,7,11,21,17,23,22,6
"544020","Emilin2",6,3,7,0,0,5,7,13,3,3
"413609","Cfap57",6,0,5,0,0,0,0,8,0,3
"429436","Raver2",4,9,3,10,9,5,0,14,8,0
"107554","-",3,0,0,0,3,0,5,3,0,0
"20947","Knop1",6,16,12,0,8,11,8,20,6,4
"281936","Rpl34",707,367,185,148,296,406,442,669,227,191
"536518","Mgat4a",36,17,19,3,12,20,9,28,26,31
"496066","Zfp41",0,0,8,0,0,0,5,5,0,0
"99555","Robo2",3,0,0,0,0,8,3,0,0,22
"453466","Eif2ak2",322,172,160,44,65,206,242,252,152,99
"345747","Abcb11",9,5,0,3,6,0,6,4,5,3
"65686","Cacna1h",4,6,8,6,9,7,8,17,14,18
"552843","-",0,0,4,0,8,0,8,0,0,0
"4428","Synj2",11,5,0,4,3,0,6,5,4,3
"50908","Ric3",9,0,8,0,3,4,8,3,0,3
"113604","Plcxd2",28,73,53,45,66,40,44,61,76,81
"252889","Tppp3",243,41,51,39,70,74,123,186,84,37
"449870","Ddx24",83,16,6,19,19,29,58,22,22,17
"159405","Grk4",5,5,4,0,3,0,0,16,0,3
"352630","Tmem87b",7,5,0,3,0,0,4,3,0,0
"89252","Rnf167",51,93,67,68,116,83,151,150,120,34
"567130","Hcfc1",7,15,19,9,35,9,6,13,31,11
"372894","Pcyox1",15,75,26,31,56,30,26,39,55,52
"81452","Alyref",42,39,6,12,18,22,41,26,24,10
"23675","Rnh1",367,78,78,51,136,115,158,309,137,59
"41362","Cep89",10,4,14,13,13,0,9,14,9,3
"86995","Galnt10",3,0,0,0,0,3,0,3,3,0
"160479","Polm",4,0,0,0,4,0,3,3,0,0
"152173","-",0,0,5,0,7,0,15,0,0,7
"438108","Dvl1",121,39,19,29,48,73,47,68,32,26
"108745","Ypel1",5,0,3,0,0,0,4,4,0,0
"130742","Msi1",57,49,16,10,22,17,44,84,31,11
"416910","Fam43b",95,28,42,11,54,35,80,101,41,19
"486649","-",12,0,0,3,0,0,0,0,7,0
"45932","-",3,0,0,0,0,3,5,5,0,3
"23291","-",81,49,12,22,19,20,24,93,89,39
"126386","Cox19",0,0,3,0,11,0,3,8,3,3
"68977","Tcf7",0,0,8,0,0,6,3,6,0,3
"573230","LOC100911846",4,3,3,0,0,0,6,0,0,0
"524819","Rora",3,0,0,0,0,3,0,5,4,0
"234248","Etf1",33,11,3,10,14,27,15,21,12,8
"406315","Fbxo10",74,65,32,9,44,37,29,56,17,20
"447103","Rdh11",4,0,0,0,8,0,7,4,4,3
"40273","Cyp2t1",0,0,4,0,5,0,4,5,0,0
"152739","Btbd8",3,9,13,4,10,4,9,15,0,6
