"percentile","center_rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","iod_center_trt","cv2_center_trt","center_rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","iod_center_ctrl","cv2_center_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","composite_iod_amplitude_scaled","composite_cv2_amplitude_scaled","combined_center_distance","combined_center_agreement","regime_difference","regime_difference_scaled"
0.055,1679,0.403788750342165,0.451489328665085,0.88829253867299,0.454386627326461,8474,8474,1693,0.380089679951458,0.349964431279258,0.711018056094679,0.00961748778031948,8543,7213.5,1686,0.783878430293622,0.801453759944343,1.59931059476767,0.464004115106781,664.75,0.00150206533984228,-0.0175753296507213,1.13530647966089
0.06,1832,0.402372532966557,0.447702111759343,0.8843328209509,0.446312140492321,8550.5,8550.5,1847,0.379613446452508,0.35165743990357,0.70970719673899,0.0135857572236013,8620,7378,1840,0.781985979419065,0.799359551662913,1.59404001768989,0.459897897715922,621,0.00160771704180064,-0.0173735722438475,1.13414211997397
0.065,1985,0.410333312827155,0.469173054725642,0.90659101495318,0.492088986818473,8627,8627,2001,0.378452315868557,0.353501939415888,0.706511119830276,0.0179091085330822,8697,7164.5,1993,0.788785628695713,0.82267499414153,1.61310213478346,0.509998095351556,766.25,0.00130335614206582,-0.0338893654458173,1.1031040394319
0.07,2137,0.413524937882681,0.489735001326737,0.915514739878679,0.535927819197762,8703,8703,2155,0.37489041372781,0.36240153342903,0.696706784865292,0.0387690063935148,8774,6993.5,2146,0.788415351610491,0.852136534755767,1.61222152474397,0.574696825591277,890.25,0.00112201963534362,-0.0637211831452763,1.03752469915269
0.075,2290,0.420061277290128,0.497173356021149,0.933790224585372,0.55178666714403,8779.5,8779.5,2309,0.374299092333624,0.37199833858723,0.695079139637693,0.0612631083818612,8851,7057,2300,0.794360369623752,0.869171694608379,1.62886936422307,0.613049775525891,897,0.00111358574610245,-0.0748113249846267,1.01581958869717
0.08,2443,0.433679281976161,0.474440573078633,0.971865915099808,0.503319531212519,8856,8856,2463,0.377578400152429,0.385879762661398,0.70410561791767,0.0937999957855884,8928,8928,2453,0.81125768212859,0.860320335740031,1.67597153301748,0.597119526998107,0,1,-0.0490626536114415,1.07885200601937
0.085,2595,0.426874294309146,0.470381976583958,0.952839294802817,0.494666453034807,8932,8932,2617,0.387050238404096,0.413753532265968,0.730177382745555,0.159133761132401,9005,9005,2606,0.813924532713242,0.884135508849927,1.68301667754837,0.653800214167207,0,1,-0.0702109761366843,1.02921646338116
0.09,2748,0.422879925065561,0.390036880009124,0.941671111898965,0.323367728766434,9008.5,8092.5,2771,0.388549354583935,0.433756400742547,0.734303783920487,0.206018797991488,9082,9082,2760,0.811429279649497,0.823793280751671,1.67597489581945,0.529386526757921,458,0.00217864923747277,-0.0123640011021746,1.14658836906153
0.095,2901,0.421783188159864,0.387356258225045,0.938604655691919,0.317652543752858,9085,8156,2925,0.393696105945008,0.460250071358351,0.748470505051928,0.268117727692939,9159,9159,2913,0.815479294104872,0.847606329583396,1.68707516074385,0.585770271445797,464.5,0.00214822771213749,-0.0321270354785237,1.10130488929805
0.1,3054,0.420317514468691,0.389053584761887,0.934506659021563,0.321271306848838,9161.5,8094.5,3078,0.393015560253794,0.478974312822226,0.746597264953806,0.312005770661382,9235.5,9235.5,3066,0.813333074722485,0.868027897584113,1.68110392397537,0.63327707751022,533.5,0.00187090739008419,-0.0546948228616277,1.04782684646515
0.105,3206,0.416884435764581,0.391544667010896,0.924907834137658,0.326582386547466,9237.5,8034.5,3232,0.401771006073786,0.516398944041263,0.770697119524478,0.399725950204469,9312.5,9312.5,3219,0.818655441838366,0.907943611052159,1.69560495366214,0.726308336751935,601.5,0.0016597510373444,-0.0892881692137928,0.969296616910202
0.11,3359,0.415080107516803,0.394503512032903,0.919862965558688,0.332890753817961,9314,7959,3386,0.393725524429489,0.507213437337357,0.748551481076708,0.378195897108021,9389.5,9389.5,3372,0.808805631946292,0.901716949370259,1.6684144466354,0.711086650925982,677.5,0.00147383935151069,-0.0929113174239677,0.957327795709414
0.115,3512,0.417504069499731,0.406210654117683,0.92664031865913,0.357850814723278,9390.5,8065.5,3540,0.404771872360427,0.552435946242935,0.778957171905701,0.484193644350173,9466.5,9466.5,3526,0.822275941860158,0.958646600360618,1.70559749056483,0.842044459073451,662.5,0.00150715900527506,-0.13637065850046,0.86355303149138
0.12,3664,0.41579161605648,0.413754318007744,0.921852330343008,0.373934185778453,9466.5,9466.5,3694,0.405860333967179,0.538562563680191,0.78195322338815,0.451675605571081,9543.5,9543.5,3679,0.821651950023659,0.952316881687935,1.70380555373116,0.825609791349534,0,1,-0.130664931664277,0.878195762381625
0.125,3817,0.420594743092098,0.435439976164162,0.935281785151268,0.420168812849372,9543,9543,3848,0.408696007726272,0.54049732302916,0.789758574093192,0.456210518326024,9620.5,9620.5,3832,0.829290750818371,0.975937299193322,1.72504035924446,0.876379331175395,0,1,-0.146646548374952,0.848661028069065
0.13,3970,0.402443046489877,0.40874710218158,0.884529975464568,0.363258616020945,9619.5,8058.5,4002,0.410416945237555,0.566107771844596,0.794495550895952,0.516239250609866,9697.5,9697.5,3986,0.812859991727432,0.974854874026176,1.67902552636052,0.879497866630811,780.5,0.00127959053103007,-0.161994882298744,0.799527659729709
0.135,4122,0.408448941534006,0.409711096708409,0.90132234749224,0.36531388808716,9695.5,8058,4156,0.40320525883818,0.555262305384334,0.77464498051867,0.490818391829598,9774.5,9774.5,4139,0.811654200372187,0.964973402092743,1.67596732801091,0.856132279916758,818.75,0.00121988411100945,-0.153319201720556,0.819835048094153
0.14,4275,0.404985656113574,0.421933465711014,0.891639065185341,0.391372431880599,9772,9772,4310,0.405464206022002,0.574676723449115,0.780862859051895,0.536324150547692,9851.5,9851.5,4292,0.810449862135576,0.996610189160129,1.67250192423724,0.927696582428291,0,1,-0.186160327024552,0.744805341808944
0.145,4428,0.39284863794129,0.410652897334725,0.857704185711408,0.367321841934757,9848.5,8051,4464,0.403132858169939,0.554485646936664,0.774445693627825,0.488997969924181,9928.5,9928.5,4446,0.795981496111229,0.965138544271389,1.63214987933923,0.856319811858938,898.75,0.00111141983884412,-0.169157048160159,0.775830067480294
0.15,4580,0.384699222209084,0.431717245142766,0.834918569283238,0.412231812311132,9924.5,9924.5,4618,0.409903863789279,0.544150763690127,0.793083265497746,0.464773875139197,10005.5,10005.5,4599,0.794603085998363,0.975868008832893,1.62800183478098,0.877005687450329,0,1,-0.181264922834531,0.750996147330655
0.155,4733,0.384593760492081,0.457972103324404,0.834623700263122,0.468208143214819,10001,10001,4772,0.41466719849425,0.568744001754232,0.80619461082743,0.522418351203715,10082.5,10082.5,4752,0.799260958986331,1.02671610507864,1.64081831109055,0.990626494418534,0,1,-0.227455146092305,0.650191816672018
0.16,4886,0.389849912091101,0.461616808433825,0.849319803414453,0.475978789616328,10077.5,10077.5,4926,0.409762218886868,0.57923220409044,0.79269337997747,0.547001813005427,10159.5,10159.5,4906,0.799612130977969,1.04084901252426,1.64201318339192,1.02298060262176,0,1,-0.241236881546295,0.619032580770167
0.165,5038,0.385414607584103,0.440670297412008,0.836918773627839,0.431320051636363,10153.5,10153.5,5080,0.406126510565316,0.551654392217383,0.782685889369656,0.482361747623047,10236.5,10236.5,5059,0.791541118149419,0.992324689629392,1.61960466299749,0.91368179925941,0,1,-0.200783571479972,0.705922863738085
0.17,5191,0.394787317712596,0.461105095183189,0.863124698677934,0.474887797996901,10230,10230,5233,0.418826961368257,0.574587549250881,0.817644590916753,0.536115133747128,10313,10313,5212,0.813614279080853,1.03569264443407,1.68076928959469,1.01100293174403,0,1,-0.222078365353216,0.669766357850657
0.175,5344,0.400240999376364,0.481072052729199,0.878373092255509,0.517458091654668,10306.5,10306.5,5387,0.423136626544767,0.593309186168901,0.829507185482187,0.579997071879731,10390,10390,5366,0.823377625921131,1.0743812388981,1.7078802777377,1.0974551635344,0,1,-0.251003612976969,0.610425114203297
0.18,5496,0.398197511240803,0.454643353332375,0.872659537031126,0.461111124835959,10382.5,10382.5,5541,0.403675680537412,0.514089987409328,0.77593984257041,0.394313950574464,10467,10467,5518,0.801873191778215,0.968733340741703,1.64859937960154,0.855425075410423,0,1,-0.166860148963488,0.793174304191113
0.185,5649,0.390579766684205,0.423648273875008,0.851360463426567,0.395028466453706,10459,10459,5695,0.409330149797089,0.545543272321163,0.791504085629445,0.468037797939526,10544,10544,5672,0.799909916481295,0.969191546196171,1.64286454905601,0.863066264393233,0,1,-0.169281629714876,0.77979828466278
0.19,5802,0.397778319188137,0.455258193882072,0.871487483765511,0.462421987679884,10535.5,10535.5,5849,0.418361192731197,0.579070922118566,0.816362536679023,0.546623781664328,10621,10621,5826,0.816139511919334,1.03432911600064,1.68785002044453,1.00904576934421,0,1,-0.218189604081305,0.678804251100322
0.195,5954,0.398445292286669,0.481848422430162,0.873352328275896,0.519113340636935,10611.5,10611.5,6003,0.420824016968914,0.589168036830737,0.823141598211972,0.570290567055877,10698,10698,5978,0.819269309255583,1.0710164592609,1.69649392648787,1.08940390769281,0,1,-0.251747150005317,0.607090018795055
0.2,6107,0.398223887061402,0.511572047156843,0.872733283340175,0.582485210400885,10688,10688,6157,0.422561435192026,0.600015161203068,0.827923939096296,0.595715311842221,10775,10775,6132,0.820785322253428,1.11158720835991,1.70065722243647,1.17820052224311,0,1,-0.290801886106483,0.522456700193366
0.205,6260,0.383694134936931,0.431188220285789,0.832108363765118,0.41110391170525,10764.5,10764.5,6311,0.405815904480166,0.517655743522353,0.781830928738891,0.402671782201735,10852,10852,6286,0.789510039417097,0.948843963808142,1.61393929250401,0.813775693906984,0,1,-0.159333924391045,0.800163598597025
0.21,6412,0.387007927939258,0.443755558061904,0.841373668021835,0.437897941711712,10840.5,10840.5,6465,0.408885418576816,0.532270868507142,0.790279938058668,0.43692840266666,10929,10929,6438,0.795893346516074,0.976026426569046,1.6316536060805,0.874826344378372,0,1,-0.180133080052972,0.75682726170213
0.215,6565,0.393785630561121,0.471052922806376,0.860323999834662,0.496096935252795,10917,10917,6619,0.414760255614156,0.553619728697833,0.80645075575741,0.486968330595598,11006,11006,6592,0.808545886175277,1.02467265150421,1.66677475559207,0.983065265848393,0,1,-0.216126765328932,0.683709489743679
0.22,6718,0.395676927720843,0.501989786269158,0.865612031891094,0.56205547497654,10993.5,10993.5,6773,0.423112387479646,0.537789016390095,0.829440466099034,0.449862475956653,11083,11083,6746,0.818789315200489,1.03977880265925,1.69505249799013,1.01191795093319,0,1,-0.220989487458764,0.683134547056935
0.225,6870,0.396660026260896,0.497326209176125,0.868360757318884,0.552112555736662,11069.5,11069.5,6927,0.437598505789349,0.539530606146797,0.869314317383711,0.453944615477391,11160,11160,6898,0.834258532050245,1.03685681532292,1.7376750747026,1.00605717121405,0,1,-0.202598283272677,0.731617903488542
0.23,7023,0.401242646419131,0.500739095810217,0.881173678955571,0.559388956555323,11146,11146,7081,0.43390738468728,0.519393413846404,0.859154299996649,0.406744734902867,11237,11237,7052,0.835150031106411,1.02013250965662,1.74032797895222,0.966133691458191,0,1,-0.18498247855021,0.77419428749403
0.235,7176,0.393874924780413,0.431769143523576,0.860573664828679,0.412342461582878,11222.5,11222.5,7234,0.42530945748399,0.469590726563394,0.835488024233124,0.290011435792316,11313.5,11313.5,7205,0.819184382264402,0.90135987008697,1.6960616890618,0.702353897375193,0,1,-0.0821754878225677,0.993707791686609
0.24,7328,0.391827206096164,0.417772752791712,0.854848281068015,0.382501637700154,11298.5,8629,7388,0.420871336333648,0.46921036758381,0.823271847411374,0.289119906419999,11390.5,11390.5,7358,0.812698542429812,0.886983120375522,1.67812012847939,0.671621544120152,1334.75,0.000748643084409508,-0.0742845779457094,1.00649858435924
0.245,7481,0.395408809264902,0.420639831976004,0.864862377621986,0.388614356802909,11375,8635.5,7542,0.419315563257248,0.500757419967562,0.818989494958162,0.363063536831787,11467.5,11467.5,7512,0.81472437252215,0.921397251943567,1.68385187258015,0.751677893634696,1369.75,0.000729527630859019,-0.106672879421417,0.932173978945452
0.25,7634,0.391889023294162,0.426907593447923,0.855021120816105,0.401977456605249,11451.5,11451.5,7696,0.420570498850551,0.51947238454186,0.822443775404407,0.406929835553386,11544.5,11544.5,7665,0.812459522144713,0.946379977989784,1.67746489622051,0.808907292158635,0,1,-0.133920455845071,0.868557604061877
0.255,7786,0.39766926632972,0.450956974586019,0.871182573980082,0.453251628695672,11527.5,11527.5,7850,0.422538354741621,0.543110635373888,0.827860408864985,0.462335902080375,11621.5,11621.5,7818,0.820207621071342,0.994067609959907,1.69904298284507,0.915587530776046,0,1,-0.173859988888565,0.783455452069021
0.26,7939,0.402534373961193,0.471678156922171,0.884785325393832,0.497429957564928,11604,11604,8004,0.4248990095952,0.529685767933578,0.834358243450734,0.430869144924806,11698.5,11698.5,7972,0.827433383556393,1.00136392485575,1.71914356884457,0.928299102489734,0,1,-0.173930541299356,0.790844466354832
0.265,8092,0.394157188649272,0.463168745865597,0.861362869412014,0.479287577750765,11680.5,11680.5,8158,0.419494370229319,0.502424538016155,0.81948167115475,0.366971120948948,11775.5,11775.5,8125,0.81365155887859,0.965593283881753,1.68084454056676,0.846258698699712,0,1,-0.151941725003162,0.834585841867052
0.27,8244,0.394401288412821,0.471446734680066,0.862045367859166,0.496936556766001,11756.5,11756.5,8312,0.403438841504012,0.399670440634089,0.775287929877562,0.126124181980106,11852.5,10281.5,8278,0.797840129916833,0.871117175314155,1.63733329773673,0.623060738746107,785.5,0.00127145581691036,-0.0732770453973219,1.01427255899062
0.275,8397,0.392400100301238,0.412480345248807,0.856450082723455,0.371218028630576,11833,8870.5,8466,0.410720604971215,0.409141787775239,0.795331391305526,0.148324220956415,11929.5,10395.5,8432,0.803120705272453,0.821622133024046,1.65178147402898,0.519542249586991,2248.25,0.000444592641991775,-0.0185014277515934,1.13223922444199
0.28,8550,0.393427374213038,0.406593391762752,0.85932232167777,0.358666825570546,11909.5,9275,8620,0.413303885208122,0.449728196534827,0.80244201471691,0.243455340420571,12006.5,12006.5,8585,0.80673125942116,0.856321588297579,1.66176433639468,0.602122165991116,1317.25,0.000758581452683482,-0.0495903288764189,1.05964217040356
0.285,8702,0.391228295704034,0.407698409821223,0.853173738632292,0.361022765033924,11985.5,9232,8774,0.415766407522987,0.474547917709894,0.809220245190312,0.301630673797772,12083.5,12083.5,8738,0.806994703227021,0.882246327531117,1.6623939838226,0.662653438831696,1376.75,0.000725821085102522,-0.0752516243040966,0.999740544990908
0.29,8855,0.397453910041627,0.413129885846266,0.870580441761388,0.37260287326265,12062,8907,8928,0.416332096713648,0.485218972187698,0.810777336343341,0.326642725599391,12160.5,12160.5,8892,0.813786006755274,0.898348858033964,1.68135777810473,0.699245598862042,1577.5,0.00063351282863478,-0.0845628512786896,0.982112179242687
0.295,9008,0.405359834282778,0.421806823215167,0.892685260461104,0.391102425384852,12138.5,8837.5,9082,0.418513940983328,0.520448542172032,0.816782984790744,0.409217866718739,12237.5,12237.5,9045,0.823873775266106,0.942255365387199,1.70946824525185,0.800320292103591,1650.5,0.000605510142294883,-0.118381590121094,0.909147953148258
0.3,9160,0.407953204770308,0.42389797839388,0.899936276623093,0.39556084574442,12214.5,8831.5,9236,0.417869762267621,0.524911658294865,0.815009846827784,0.419679034534265,12314.5,12314.5,9198,0.825822967037928,0.948809636688745,1.71494612345088,0.815239880278685,1691.5,0.000590841949778434,-0.122986669650816,0.899706243172192
0.305,9313,0.402763852779891,0.419872631222296,0.885426943948224,0.38697865635608,12291,8901,9389,0.420636185799555,0.537851560128844,0.822624582407355,0.450009073205941,12391,12391,9351,0.823400038579446,0.95772419135114,1.70805152635558,0.836987729562022,1695,0.000589622641509434,-0.134324152771695,0.871063796793557
0.31,9466,0.404703924881772,0.429450834423862,0.890851349845418,0.4073997406432,12367.5,8794,9543,0.462788494841646,0.46554467614543,0.938651171871584,0.280527834817683,12468,12468,9504,0.867492419723418,0.894995510569292,1.829502521717,0.687927575460882,1786.75,0.00055936232694728,-0.0275030908458738,1.14157494625612
0.315,9619,0.409600763852827,0.44593502600996,0.904542821500744,0.44254464816925,12444,12444,9697,0.485076444307198,0.422623789127923,1,0.179924895184463,12545,12545,9658,0.894677208160025,0.868558815137884,1.90454282150074,0.622469543353713,0,1,0.0261183930221411,1.28207327814703
0.32,9771,0.417351346365247,0.471894929150558,0.926213307585403,0.497892123991537,12520,12520,9851,0.483766564577522,0.448535064786238,0.996394482743736,0.240658740219164,12622,12622,9811,0.901117910942769,0.920429993936796,1.92260779032914,0.7385508642107,0,1,-0.0193120829940276,1.18405692611844
0.325,9924,0.409415914186416,0.42956331757795,0.904025985234914,0.407639558897435,12596.5,8843.5,10005,0.475418770838695,0.478987926429905,0.973416713338511,0.31203767980974,12699,12699,9964,0.88483468502511,0.908551244007854,1.87744269857342,0.719677238707175,1876.5,0.000532623169107856,-0.0237165589827439,1.15776545986625
0.33,10077,0.412234922592389,0.439081689155919,0.91190788086486,0.427933079945105,12673,12673,10159,0.473348254636865,0.498115240283329,0.967717501627739,0.356870490468029,12776,12776,10118,0.885583177229254,0.937196929439248,1.8796253824926,0.784803570413134,0,1,-0.0516137522099946,1.09482181207946
0.335,10229,0.414426406700574,0.473542964320433,0.918035230105396,0.501405796065924,12749,12749,10313,0.471362980834364,0.525593359918649,0.962252924391252,0.421276885652242,12853,12853,10271,0.885789387534939,0.999136324239082,1.88028815449665,0.922682681718165,0,1,-0.113346936704143,0.957605472778482
0.34,10382,0.41979324679156,0.479105239991612,0.93304081624346,0.513264773988921,12825.5,12825.5,10467,0.468887426047861,0.549245745211437,0.955438821310375,0.476716082163289,12930,12930,10424,0.888680672839421,1.02835098520305,1.88847963755384,0.98998085615221,0,1,-0.139670312363628,0.898498781401625
0.345,10535,0.422424795098055,0.496428412018567,0.940398576884759,0.550198418915653,12902,12902,10621,0.463121822689069,0.563374342520764,0.939568675424507,0.509832322786007,13007,13007,10578,0.885546617787125,1.05980275453933,1.87996725230927,1.06003074170166,0,1,-0.174256136752206,0.819936510607607
0.35,10687,0.421278957351667,0.444487842192483,0.937194835630655,0.439459198623679,12978,12978,10775,0.456996254823237,0.585526215427477,0.922707707089545,0.561754444802911,13084,13084,10731,0.878275212174904,1.03001405761996,1.8599025427202,1.00121364342659,0,1,-0.151738845445056,0.858688899293609
0.355,10840,0.416214248259081,0.41615090490793,0.923034002204541,0.379043797890472,13054.5,9143,10929,0.453262846496574,0.591799375458345,0.912431291750411,0.576458202897137,13161,13161,10884,0.869477094755655,1.00795028036627,1.83546529395495,0.955502000787608,1955.75,0.00051105148843746,-0.13847318561062,0.879963293167343
0.36,10993,0.416518649086501,0.424322733813952,0.923885101316662,0.396466440045581,13131,9028.5,11083,0.453228849367691,0.608481707331966,0.912337712750696,0.615560181981089,13238,13238,11038,0.869747498454192,1.03280444114592,1.83622281406736,1.01202662202667,2051.25,0.000487270069435985,-0.163056942691727,0.824196192040689
0.365,11145,0.414691728277923,0.430760676374741,0.918777064353426,0.410192372237959,13207,8944,11237,0.451252589746518,0.638718189441305,0.906897947552741,0.686431946190575,13315,13315,11191,0.865944318024441,1.06947886581605,1.82567501190617,1.09662431842853,2131.5,0.000468933177022274,-0.203534547791606,0.729050693477633
0.37,11298,0.410858038646767,0.441066187124405,0.908058138689227,0.432164103178716,13283.5,13283.5,11390,0.447095362782122,0.644842918431131,0.895454947696531,0.700787794441847,13391.5,13391.5,11344,0.857953401428889,1.08590910555554,1.80351308638576,1.13295189762056,0,1,-0.227955704126648,0.670561188765194
0.375,11451,0.408252518752842,0.448854086186867,0.90077315301052,0.44876819267518,13360,13360,11544,0.44746762199186,0.663760935600082,0.896479612002807,0.745130031321804,13468.5,13468.5,11498,0.855720140744702,1.11261502178695,1.79725276501333,1.19389822399698,0,1,-0.256894881042247,0.603354541016343
0.38,11603,0.4141060354447,0.477056970257868,0.91713947796919,0.508897786987778,13436,13436,11698,0.445457176721039,0.678774018578091,0.890945748891182,0.780319431762879,13545.5,13545.5,11650,0.859563212165739,1.15583098883596,1.80808522686037,1.28921721875066,0,1,-0.29626777667022,0.518868008109715
0.385,11756,0.418316854351307,0.511855153383114,0.928912850147915,0.583088803369963,13512.5,13512.5,11852,0.443719894079666,0.671711424184881,0.886163781203181,0.763765306096645,13622.5,13622.5,11804,0.862036748430973,1.18356657756799,1.8150766313511,1.34685410946661,0,1,-0.321529829137022,0.468222521884488
0.39,11909,0.421223631537015,0.536058418617774,0.937040145670949,0.634691062058703,13589,13589,12006,0.442935308934389,0.679187922022021,0.884004166685744,0.781289586530805,13699.5,13699.5,11958,0.864158940471404,1.2152463406398,1.82104431235669,1.41598064858951,0,1,-0.351087400168391,0.405063663767185
0.395,12061,0.426104600348851,0.564752285982391,0.950687244653128,0.695867450953906,13665,13665,12160,0.439330287958461,0.688950610604472,0.874081144714012,0.804172505276581,13776.5,13776.5,12110,0.865434888307312,1.25370289658686,1.82476838936714,1.50003995623049,0,1,-0.38826800827955,0.324728433136654
0.4,12214,0.429263084152322,0.566906292965543,0.959518307247721,0.700459873690438,13741.5,13741.5,12314,0.437091978583098,0.701966402657827,0.867920072903453,0.83468042422262,13853.5,13853.5,12264,0.86635506273542,1.26887269562337,1.82743838015117,1.53514029791306,0,1,-0.40251763288795,0.292298082238115
0.405,12367,0.431078593559754,0.586044254455652,0.964594438143341,0.741262717026367,13818,13818,12468,0.431868365600174,0.698760858475269,0.853541785856722,0.827166898983547,13930.5,13930.5,12418,0.862946959159929,1.28480511293092,1.81813622400006,1.56842961600991,0,1,-0.421858153770992,0.249706607990149
0.41,12519,0.434604475861396,0.607877167444133,0.974452740178244,0.787811296857941,13894,13894,12622,0.430295252837282,0.709600023037213,0.849211704946118,0.852572986645598,14007.5,14007.5,12570,0.864899728698678,1.31747719048135,1.82366444512436,1.64038428350354,0,1,-0.452577461782668,0.183280161620823
0.415,12672,0.433968784625656,0.622969266238832,0.972675359180601,0.819988210948225,13970.5,13970.5,12776,0.427840211881758,0.718172945763637,0.842454067332955,0.872667194558283,14084.5,14084.5,12724,0.861808996507414,1.34114221200247,1.81512942651356,1.69265540550651,0,1,-0.479333215495054,0.122474021007047
0.42,12825,0.435253624534034,0.639438615930205,0.976267747921821,0.855101475004537,14047,14047,12930,0.429822576474713,0.72828778266337,0.847910636807373,0.896375519262959,14161.5,14161.5,12878,0.865076201008747,1.36772639859358,1.82417838472919,1.7514769942675,0,1,-0.502650197584828,0.0727013904616978
0.425,12977,0.435656350957802,0.659438642205377,0.977393763592023,0.897742272418725,14123,14123,13084,0.422265617833998,0.725370307133413,0.827109685264507,0.889537202652633,14238.5,14238.5,13030,0.8579219687918,1.38480894933879,1.80450344885653,1.78727947507136,0,1,-0.52688698054699,0.0172239737851725
0.43,13130,0.433792316683676,0.661500041070354,0.972181958062046,0.90213725121435,14199.5,14199.5,13238,0.426038553035755,0.743629036100838,0.837494900539243,0.932334123586255,14315.5,14315.5,13184,0.85983086971943,1.40512907717119,1.80967685860129,1.8344713748006,0,1,-0.545298207451761,-0.0247945161993153
0.435,13283,0.436972775904448,0.648368659698022,0.981074463519039,0.874140659351811,14276,14276,13391,0.425385731525447,0.749762654139227,0.835697972800499,0.946710807017742,14392,14392,13337,0.862358507429895,1.39813131383725,1.81677243631954,1.82085146636955,0,1,-0.535772806407354,-0.00407903005001398
0.44,13435,0.44026362873616,0.655077449737211,0.990275627480846,0.888444048408379,14352,14352,13545,0.427928115871196,0.766080995990309,0.842696027982955,0.984959624184289,14469,14469,13490,0.868191744607356,1.42115844572752,1.8329716554638,1.87340367259267,0,1,-0.552966701120163,-0.0404320171288672
0.445,13588,0.441353815216056,0.664203399894894,0.993323768817888,0.907900912441042,14428.5,14428.5,13699,0.429212855967103,0.763964163468375,0.846232346990466,0.979997947266222,14546,14546,13644,0.870566671183159,1.42816756336327,1.83955611580835,1.88789885970726,0,1,-0.55760089218011,-0.0483427438989106
