"Comparison","Analysis","PAS","Gene","Direction","Apeglm_LFC","Std_p","Std_BH","Strong_p","Strong_BH","Weak_p","Weak_BH","EmpP","HBFSS","HCp","Htau","Std","Strong","Weak","HBFSS_sig","Ovlp","Support"
"RT8_ZT14","RawEVS Rem","90088","LOC120095261","downregulated",-2.19489134386489,5.55347291916655e-07,0.0122654002892712,0.00347958071621221,1,0.998260209641894,0.998480423939171,1.89601312428067e-08,16.9492992005046,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","425210","Tmod1","upregulated",2.69496052000696,2.38595679720134e-06,0.0175654139409962,0.00171071801061014,1,0.999144640994695,0.999144640994695,1.17531939958226e-07,18.6756562469398,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","213246","Habp4","upregulated",6.51855923736806,1.96943692043469e-05,0.0585681716290117,0.000420916583821575,1,0.999789541708089,NA,1.64490971510389e-06,37.7024205657482,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","526613","Myo6","downregulated",-2.48151555500032,2.12014704068245e-05,0.0585681716290117,0.00588827298025988,1,0.99705586350987,0.997602744868409,1.80362070256734e-06,14.2534650029739,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","35839","Mtrf1l","upregulated",2.19571570523876,2.59839575204228e-05,0.0637646317551175,0.0110874571662304,1,0.994456271416885,0.995183678399726,2.32532181687617e-06,12.3696016070304,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","480524","Arc","downregulated",-2.70215517056383,3.70606256289241e-05,0.0791103687913175,0.00489936260031671,1,0.997550318699842,0.997915020397566,3.62281374899354e-06,14.7023019642521,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","338201","LOC685619","downregulated",-2.74291554557787,3.94011616727562e-05,0.0791103687913175,0.00494617937192508,1,0.997526910314038,0.997915020397566,3.91067198668438e-06,14.8329977278579,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","146297","Lmod1","downregulated",-1.22819367888005,4.3306047674822e-05,0.0797047807455099,0.223496690771029,1,0.888251654614485,0.895666639845458,4.40033250348471e-06,6.5788372565648,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","156831","Rhoh","upregulated",1.81402663435669,5.89892249506607e-05,0.0930597158757352,0.0334049759766796,1,0.98329751201166,0.984376773892584,6.4717309897766e-06,9.41294709672296,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","220991","Rsu1","upregulated",1.62502633588487,6.81711563641614e-05,0.0939743922665658,0.0583847225830581,1,0.970807638708471,0.973119297157635,7.75217224902036e-06,8.30482154391158,0.0262387925178675,1.58105615462005,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT8_ZT14","RawEVS Rem","494613","-","upregulated",0.952348904411557,8.2547833438897e-05,0.0939743922665658,0.672269903747025,1,0.663865048126487,0.691210326459704,9.84266052461713e-06,4.76830381898651,0.0262387925178675,1.58105615462005,FALSE,FALSE,FALSE,TRUE,FALSE,"HBFSS"
