"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.005,151,0.35559289463044,0.0750629807314893,153,153,0.44931738251777,0.031494225599253,155,152,0.80491027714821,0.106557206330742,0.698353070817467,155
0.01,302,0.167542142788472,0.0570766921658713,153,307,0.396481294642801,0.100970415872885,155,304,0.564023437431273,0.158047108038756,0.405976329392516,155
0.015,453,0.275326712275288,0.0644676964887234,153,460,0.281704566315224,0.0613890970667489,155,456,0.557031278590512,0.125856793555472,0.43117448503504,155
0.02,604,0.132382729081889,0.0808438676934472,153,613,0.273944805546665,0.0579102350334074,155,608,0.406327534628554,0.138754102726855,0.267573431901699,155
0.025,755,0.218584045336293,0.118047277178207,153,766,0.167640439847888,0.0638120372453736,155,760,0.38622448518418,0.181859314423581,0.2043651707606,155
0.03,906,0.087998698283777,0.094549338326606,153,920,0.241561825651375,0.112523789830483,155,913,0.329560523935152,0.207073128157089,0.122487395778063,155
0.035,1057,0.145011766957822,0.119928117367134,153,1073,0.330936808083662,0.0995372960723697,155,1065,0.475948575041485,0.219465413439504,0.256483161601981,155
0.04,1208,0.101679496491978,0.0805107547663227,153,1226,0.279659881198051,0.0841747636197694,155,1217,0.381339377690029,0.164685518386092,0.216653859303937,155
0.045,1359,0.287315430227327,0.0737192406573437,153,1380,0.224309139174673,0.0952113301433019,155,1370,0.511624569402,0.168930570800646,0.342693998601355,155
0.05,1510,0.235996707761237,0.0670629098858014,153,1533,0.437836598214219,0.099780134407198,155,1522,0.673833305975456,0.166843044292999,0.506990261682457,155
0.055,1662,0.231548508739223,0.129682526192012,153,1686,0.255205635285569,0.121117218140756,155,1674,0.486754144024792,0.250799744332768,0.235954399692023,155
0.06,1813,0.257284099086864,0.137755013017444,153,1839,0.159453559677216,0.118419009402605,155,1826,0.416737658764081,0.256174022420048,0.160563636344032,155
0.065,1964,0.215268022967293,0.147748759067215,153,1993,0.15716711874264,0.298147823595271,155,1978,0.372435141709933,0.445896582662486,-0.0734614409525537,155
0.07,2115,0.219466006115912,0.205661270354058,153,2146,0.181201860248701,0.114394417828252,155,2130,0.400667866364613,0.32005568818231,0.0806121781823026,155
0.075,2266,0.263128769275361,0.129494892902533,153,2299,0.476800960869732,0.150978650405624,155,2282,0.739929730145094,0.280473543308157,0.459456186836937,155
0.08,2417,0.222921120997106,0.284236685171284,153,2452,0.480035700256119,0.171212299375822,155,2434,0.702956821253226,0.455448984547106,0.24750783670612,155
0.085,2568,0.352212756098391,0.170962163016606,153,2606,0.564057625890095,0.174958285146354,155,2587,0.916270381988486,0.34592044816296,0.570349933825525,155
0.09,2719,0.138125668637332,0.147579583745946,153,2759,0.422448812197912,0.320631042876645,155,2739,0.560574480835244,0.468210626622591,0.092363854212653,155
0.095,2870,0.380667668641217,0.212726285375128,153,2912,0.481975721648892,0.267400701984196,155,2891,0.862643390290109,0.480126987359324,0.382516402930785,155
0.1,3021,0.624861865839483,0.287614013175439,153,3066,0.194601239209891,0.115373700187852,155,3044,0.819463105049374,0.402987713363291,0.416475391686083,155
0.105,3172,0.375214313636889,0.246244780346548,153,3219,0.376903124838176,0.122243433791578,155,3196,0.752117438475065,0.368488214138127,0.383629224336938,155
0.11,3323,0.340132906392202,0.307020583973576,153,3372,0.33895017940137,0.177420270991177,155,3348,0.679083085793573,0.484440854964752,0.194642230828821,155
0.115,3474,0.218743610454274,0.232867968432727,153,3525,0.510753183231139,0.0800864041699184,155,3500,0.729496793685413,0.312954372602645,0.416542421082768,155
0.12,3625,0.52774828256226,0.0643622006231435,153,3679,0.299468447493155,0.448967229427689,155,3652,0.827216730055415,0.513329430050833,0.313887300004582,155
0.125,3776,0.313107659722792,0.396735614700294,153,3832,0.483511427525487,0.135760136335651,155,3804,0.796619087248279,0.532495751035946,0.264123336212334,155
0.13,3927,0.523395233272072,0.399318556734585,153,3985,0.798067431983229,0.300200784305392,155,3956,1.3214626652553,0.699519341039977,0.621943324215324,155
0.135,4078,0.228752045805673,0.228074591375129,153,4139,0.364697142645357,0.169128624836585,155,4108,0.59344918845103,0.397203216211714,0.196245972239316,155
0.14,4229,0.39001841460409,0.215760400471345,153,4292,0.466484800436694,0.225751962020762,155,4260,0.856503215040784,0.441512362492107,0.414990852548677,155
0.145,4380,0.243554829975023,0.244727865091148,153,4445,0.391535068838405,0.342247292619765,155,4412,0.635089898813428,0.586975157710913,0.0481147411025156,155
0.15,4532,0.287696780975584,0.404243588254509,153,4598,0.271104776618117,0.382500776774869,155,4565,0.558801557593702,0.786744365029379,-0.227942807435677,155
0.155,4683,0.643854432735294,0.607111315022802,153,4752,0.605688173795779,0.129986532411444,155,4718,1.24954260653107,0.737097847434247,0.512444759096827,155
0.16,4834,1,0.270254325166492,153,4905,0.302536958782719,0.43929333879041,155,4870,1.30253695878272,0.709547663956901,0.592989294825817,155
0.165,4985,0.292710438714362,0.237243681239086,153,5058,0.440909757960925,0.357071758162505,155,5022,0.733620196675287,0.594315439401591,0.139304757273696,155
0.17,5136,0.410917995525455,0.324876992124873,153,5212,0.371002910580537,0.239678982897769,155,5174,0.781920906105992,0.564555975022642,0.21736493108335,155
0.175,5287,0.539969687341976,0.0528291378860172,153,5365,0.768774130585085,0.324089300523479,155,5326,1.30874381792706,0.376918438409496,0.931825379517564,155
0.18,5438,0.457375920145413,0.417306593736766,153,5518,0.640500809765461,0.61026181934766,155,5478,1.09787672991087,1.02756841308443,0.0703083168264478,155
0.185,5589,0.199589765763032,0.434649923168345,153,5671,0.327153864916329,0.149455724346927,155,5630,0.526743630679361,0.584105647515272,-0.0573620168359108,155
