"feature_id","gene_symbol","rank","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
"513909","Uba5",6,47.7601982530573,951.832517341458,38.9714578816293,1.59656190215556,88.9549017670918,3.72515644748236,19.8153441418945,0.829877108026456,54.4755835587344,2.28130489453574,1.82065621474939,0.373016545021442,1.09873043827609,37.3748959794738,85.2297453196095,18.9854670338681,52.1942786641987
"299528","Fbxw7",6,76.2970320166305,14183.4599138241,283.370368223807,6.21583596808175,708.663441581741,18.5877788649478,21.7900005126992,0.582532188528609,708.663441581741,18.5877788649478,9.26200433888055,0.259381000670977,9.26200433888055,277.154532255725,690.075662716793,21.2074683241706,690.075662716793
"71208","Vamp2",7,52.9238441218784,2814.15752262074,96.1423010936172,3.4473695622212,127.180261002221,4.81081082338163,20.1726516938088,0.766977232534215,127.180261002221,4.81081082338163,2.3652904107635,0.343373615339788,2.3652904107635,92.694931531396,122.36945017884,19.4056744612746,122.36945017884
"11310","Prmt1",7,102.255970007768,11172.5115108131,184.1041037543,3.99701005892622,241.397096008349,4.73571504577397,23.5862748544222,0.475605418191715,241.397096008349,4.73571504577397,2.34115520091554,0.211100387124414,2.34115520091554,180.107093695374,236.661380962575,23.1106694362304,236.661380962575
"172193","-",8,58.3029689371402,4436.70887671688,133.362618070406,4.18803670092513,231.195230314439,7.93534885889465,20.5448696901644,0.709289381498592,231.195230314439,7.93534885889465,3.93110736027093,0.318077621572903,3.93110736027093,129.174581369481,223.259881455545,19.8355803086658,223.259881455545
"167027","RGD1563570",8,24.6996546268008,1884.63769451916,91.2087946864783,5.15836115125819,163.813479357433,13.4485345306052,18.2196292926903,1.65939397260214,163.813479357433,13.4485345306052,6.55124461464553,0.656674335643987,6.55124461464553,86.0504335352201,150.364944826828,16.5602353200882,150.364944826828
"416922","-",9,66.1907832435971,2468.68055416128,75.7229983978648,2.32431239482306,161.498537518161,4.8798450473489,21.0906808653289,0.637325174571448,161.498537518161,4.8798450473489,2.40967895682954,0.288419020440819,2.40967895682954,73.3986860030418,156.618692470813,20.4533556907574,156.618692470813
"124536","Pnpla6",9,33.0090790012487,946.335052217808,54.3884600515674,3.12842412752647,98.4081363533953,5.96294642822677,18.7946145175637,1.13921161073489,56.618592508206,3.43094340908113,2.92065514308195,0.508787734336011,1.65465363350913,51.260035924041,92.4451899251686,17.6554029068288,53.1876490991249
"56594","Otub1",10,62.828753733333,2998.11983886358,91.3843797675185,2.79989714508924,151.178390933149,4.81285145094239,20.8580393240045,0.664421190419668,151.178390933149,4.81285145094239,2.37436495344653,0.300149823185169,2.37436495344653,88.5844826224293,146.365539482207,20.1936181335848,146.365539482207
"481724","Kdelr3",10,18.1657926437599,1342.78122526792,NA,NA,NA,NA,NA,NA,NA,NA,10,0.867977937300283,10,NA,NA,NA,NA
"60559","Cyp2c23",11,40.9191768451948,1247.42332556246,60.5188902867874,3.03036862576711,97.1787650623474,4.75293562005855,19.341967641272,0.948519039756997,60.0259161485397,2.93702182226325,2.32601856636626,0.423810276215479,1.41806166746861,57.4885216610203,92.4258294422888,18.393448601515,57.0888943262764
"287107","Ndufs6",11,231.041978285077,6553.50561891719,58.3463501353091,0.531423255260085,249.222008712659,2.15778651829396,32.4978490613655,0.281727792862838,249.222008712659,2.15778651829396,1.07003069549386,0.132001332778301,1.07003069549386,57.814926880049,247.064222194365,32.2161212685026,247.064222194365
"426214","-",12,13.5206723443195,378.232976420948,34.4832286614941,3.78945737726507,76.9067788689277,11.6625379423708,17.4460799646149,2.86701396396533,41.7033530425028,6.45518953100053,5.54016671370625,1.14240472450353,2.93649250802113,30.693771284229,65.2442409265569,14.5790660006495,35.2481635115022
"534198","-",12,45.0276050458411,3905.64930664528,162.450217508861,6.82779496299576,452.276050458411,20.0901820751593,19.6262575519052,0.873091027743391,452.276050458411,20.0901820751593,10,0.391454476292054,10,155.622422545865,432.185868383252,18.7531665241618,432.185868383252
"329429","Mdk",13,319.136285140956,124070.214666109,556.834485755632,3.04531706113933,2380.10702746034,14.9215146049885,38.5936894655883,0.247449341864007,2380.10702746034,14.9215146049885,7.4516974038536,0.114664772291329,7.4516974038536,553.789168694493,2365.18551285536,38.3462401237242,2365.18551285536
