"crossing_id","percentile_left","percentile_right","rank_left","rank_right","crossing_percentile","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",0.02,0.025,613,766,0.0219707092747685,673,0.0179825579882154,-0.0276420255524682
