"rank_index","n_lead","n_rem","lead_mean_abs","lead_sd_dev","lead_skew_abs","lead_distortion","rem_mean_abs","rem_sd_dev","rem_skew_abs","rem_distortion","total_distortion","split_score"
28190,28190,3390,0.0322162536396278,0.053013841828275,0.0623513132428822,0.116405752089344,0.00547254280128867,0.0695603396204217,0.0458197940195397,0.0979427794314803,0.214348531520824,-0.214348531520824
28191,28191,3389,0.0321871981329404,0.0530180724239531,0.0624190253083123,0.11641478321105,0.00524196888786766,0.0695199055775387,0.0452589198249236,0.0973913343778682,0.213806117588918,-0.213806117588918
28192,28192,3388,0.032158144687512,0.0530223036298193,0.0624867329130776,0.11642381477387,0.00501125886233718,0.069479506618629,0.0446977398111662,0.0968396353865493,0.213263450160419,-0.213263450160419
28193,28193,3387,0.0321666750809552,0.0530380157068931,0.0624611842922425,0.11643528293397,0.00509323901760611,0.0693543466337888,0.044949248977414,0.0969222101401019,0.213357493074072,-0.213357493074072
28194,28194,3386,0.032160980157608,0.0530543273193183,0.06248006503395,0.116455339993901,0.00505682355548191,0.0692193041056546,0.0448263071875381,0.0966892812549056,0.213144621248807,-0.213144621248807
28195,28195,3385,0.0321467422645906,0.0530681028841403,0.062522979377756,0.116476334837609,0.00494922544915597,0.0691028489987502,0.0444937639436584,0.0962989564197354,0.212775291257344,-0.212775291257344
28196,28196,3384,0.0321431357551787,0.0530847019317231,0.0625354316348698,0.116495553504337,0.00493013763247055,0.0689659371292934,0.0444258920484553,0.0961090207859916,0.212604574290328,-0.212604574290328
28197,28197,3383,0.0321613842582082,0.0530965355545864,0.0624834358373136,0.116499637731451,0.00509319595742135,0.06887662952644,0.0448899804915661,0.0964148157296444,0.212914453461096,-0.212914453461096
28198,28198,3382,0.0321323379102529,0.0531007642195949,0.0625511285491578,0.116508666404427,0.004862032640027,0.0688360336487707,0.0443278401520466,0.095861986364821,0.212370652769248,-0.212370652769248
28199,28199,3381,0.03214789303407,0.0531139516398754,0.0625057678159382,0.116514728581914,0.00500271093256436,0.0687342431627658,0.0447400579305053,0.0961069830605828,0.212621711642497,-0.212621711642497
28200,28200,3380,0.0321188492245516,0.0531181798789075,0.062573455269289,0.116523756738104,0.00477138406142455,0.0686936098385988,0.0441775674969329,0.0955537776484899,0.212077534386593,-0.212077534386593
28201,28201,3379,0.0320898074748047,0.0531224087277483,0.062641138265331,0.116532785335219,0.00453992026997037,0.0686530117558987,0.0436147694341703,0.0950003167429542,0.211533102078173,-0.211533102078173
28202,28202,3378,0.0320810059259498,0.0531380432207169,0.0626692666930775,0.116553682493206,0.00447728215479526,0.0685222448718424,0.0434111009719093,0.0947050775125924,0.211258760005798,-0.211258760005798
28203,28203,3377,0.0320519675775007,0.0531422723146109,0.0627369423172664,0.116562711050745,0.00424559419114991,0.0684816526546358,0.0428478061405528,0.0941511499160621,0.210713860966807,-0.210713860966807
28204,28204,3376,0.0320536203779525,0.0531590182492468,0.0627328142100546,0.116579045732227,0.00427015377222591,0.0683447536507696,0.0429204583069602,0.0940751365764756,0.210654182308702,-0.210654182308702
28205,28205,3375,0.0320609749045829,0.053174998347039,0.0627108372605367,0.11659139188189,0.00434237842341355,0.0682161526456634,0.0431425646920399,0.0941298134150969,0.210721205296987,-0.210721205296987
28206,28206,3374,0.0320601273931317,0.0531917724982021,0.0627146316485191,0.116609215715593,0.00434608276405867,0.0680780638340112,0.0431480910878306,0.0939981921419852,0.210607407857578,-0.210607407857578
28207,28207,3373,0.032048711249356,0.05320661507389,0.0627501347040001,0.116630393675246,0.00426140771000505,0.0679528699096945,0.0428795594396707,0.0936540573395349,0.210284451014781,-0.210284451014781
28208,28208,3372,0.0320399130295396,0.0532222450278441,0.0627782567280222,0.116651286421395,0.00419857554345063,0.0678217798699867,0.042675513957934,0.0933581123924044,0.210009398813799,-0.210009398813799
28209,28209,3371,0.0320108823142213,0.0532264718730016,0.0628459162588886,0.116660312316667,0.00396639252362219,0.0677810076687241,0.042111171561842,0.0928029859732672,0.209463298289934,-0.209463298289934
28210,28210,3370,0.032002086059147,0.0532421006941374,0.0628740342848615,0.116681203895715,0.00390343552634982,0.0676498329108132,0.0419068721094394,0.0925067044918827,0.209187908387598,-0.209187908387598
28211,28211,3369,0.0320116563983731,0.0532575167603087,0.0628453739663265,0.116691860141845,0.00399423230922081,0.0675263316442799,0.0421842078438316,0.0926126678754165,0.209304528017262,-0.209304528017262
28212,28212,3368,0.0320000943483805,0.0532723047632586,0.0628812781295005,0.116713038176389,0.00390807356050269,0.0674012816705143,0.0419116307850758,0.0922651706235549,0.208978208799944,-0.208978208799944
28213,28213,3367,0.0319883832129061,0.0532870401074333,0.0629175883341274,0.116734217487403,0.0038206075381592,0.0672765761291299,0.0416353725050484,0.0919148699198132,0.208649087407216,-0.208649087407216
28214,28214,3366,0.0321149221160118,0.0530652473209282,0.0643697933851711,0.117365066129526,0.0048919021320314,0.0692120752261279,0.0280855404829124,0.0881467475996155,0.205511813729141,-0.205511813729141
28215,28215,3365,0.0320646740537145,0.0530444131861748,0.0644035058284019,0.11731084015409,0.00448157753961861,0.0693782658643085,0.0277571743326312,0.0877384305702427,0.205049270724333,-0.205049270724333
28216,28216,3364,0.0320548220299068,0.0530597483154788,0.0644346666535207,0.117331903672146,0.00440980629937911,0.0692492285935137,0.0275278033015931,0.0874229365436894,0.204754840215835,-0.204754840215835
28217,28217,3363,0.0320699895163313,0.0530731010463308,0.0643903297910389,0.117338255458182,0.0045479108467385,0.0691452898657503,0.0279347885207239,0.0876605949728508,0.204998850431032,-0.204998850431032
28218,28218,3362,0.0321022893692429,0.0530743357687592,0.0643175741168504,0.117335412196427,0.00482990226548442,0.0691504975436852,0.0285378734509054,0.0882493365346223,0.20558474873105,-0.20558474873105
28219,28219,3361,0.0320944392176331,0.0530901964231442,0.0643429430160738,0.117356107148814,0.00477498074312665,0.0690174366046119,0.0283595187444081,0.0879721767199426,0.205328283868757,-0.205328283868757
28220,28220,3360,0.0320644586750371,0.0530935807042174,0.0644110580072755,0.117363568382892,0.00453415291809792,0.0689835793002201,0.0277844803047072,0.0874099723706716,0.204773540753564,-0.204773540753564
28221,28221,3359,0.032074876285714,0.0531087408184922,0.0643799253467408,0.117373579777577,0.00463257328204739,0.0688624449727546,0.028085585270177,0.0875378108898905,0.204911390667467,-0.204911390667467
28222,28222,3358,0.0320714944154485,0.0531253468831682,0.0643917095018654,0.117392696049549,0.00461508200954354,0.0687243212534289,0.0280251958256735,0.0873520011758092,0.204744697225358,-0.204744697225358
28223,28223,3357,0.0320995047220289,0.0531304296239893,0.0643223420380559,0.117391105365046,0.00486149888742397,0.0686950810590247,0.0286156909203569,0.0878644254066271,0.205255530771673,-0.205255530771673
28224,28224,3356,0.0320972815581051,0.0531471308956385,0.0643304999657555,0.117409662436621,0.00485381546222256,0.0685564042354663,0.0285867013723958,0.0877035703838867,0.205113232820508,-0.205113232820508
28225,28225,3355,0.0320825472149225,0.0531606690781721,0.0643746611820049,0.117430546884097,0.00474087187375488,0.0684405431102413,0.0282409983686421,0.0873019141683172,0.204732461052414,-0.204732461052414
28226,28226,3354,0.0321140858747123,0.0531626159532348,0.0643022970496126,0.117427850352753,0.00501726830497603,0.068439237621808,0.0288453161686572,0.0878791640111126,0.205307014363866,-0.205307014363866
28227,28227,3353,0.0321456222998572,0.0531645637448153,0.0642299381865514,0.117425155137948,0.00529382960135151,0.0684380134615582,0.0294500018107533,0.0884568439682864,0.205881999106235,-0.205881999106235
28228,28228,3352,0.0321771564905949,0.0531665124527104,0.0641575845919717,0.117422461239291,0.00557055591043365,0.0684368707754841,0.0300550557966394,0.0890349545842375,0.206457415823529,-0.206457415823529
28229,28229,3351,0.0321513444375892,0.053173351646705,0.0642223387833418,0.117435865475965,0.00536437843150276,0.0683743357784146,0.0295159572646556,0.0884966928422452,0.20593255831821,-0.20593255831821
28230,28230,3350,0.0321160481777162,0.0531715497190873,0.064290243276251,0.117432719534929,0.00507814031408667,0.0683826423287066,0.0289295933394493,0.0879255793125179,0.205358298847447,-0.205358298847447
28231,28231,3349,0.032131190926339,0.0531849012207634,0.0642459677308708,0.117439076012538,0.00521689490496816,0.0682781437067442,0.0293380871331293,0.088164082178277,0.205603158190815,-0.205603158190815
28232,28232,3348,0.0321043276647109,0.053190911504437,0.0643118255459217,0.117451151942109,0.00500152587376929,0.0682223441472237,0.0287867869260584,0.0876172634840222,0.205068415426131,-0.205068415426131
28233,28233,3347,0.0321358577334524,0.0531928576129203,0.0642394810607204,0.117448455876733,0.00527857824434466,0.0682210486532885,0.0293925304229053,0.0881958921090858,0.205644347985819,-0.205644347985819
28234,28234,3346,0.0321103989827427,0.0531999614197057,0.0643038184440258,0.117462269624461,0.0050749357065211,0.0681562755477834,0.0288566182155955,0.0876595203621022,0.205121789986564,-0.205121789986564
28235,28235,3345,0.0321618586984239,0.0531772435157873,0.064261857390883,0.117470030909653,0.0055204216278807,0.068373380791693,0.0290961432561587,0.088441874047653,0.205911904957306,-0.205911904957306
28236,28236,3344,0.0321694506429785,0.0531931510469809,0.0642391769559583,0.117482190167939,0.00559579496124485,0.0682442519334983,0.0293294349391088,0.0885047643642975,0.205986954532236,-0.205986954532236
28237,28237,3343,0.032297913854801,0.0529638600028334,0.0657734215907146,0.118148484652992,0.00669216976167427,0.0702646976500911,0.0147403566960916,0.0843270457598112,0.202475530412803,-0.202475530412803
28238,28238,3342,0.032273403334571,0.0529716728687146,0.0658365378434221,0.118163345124997,0.00649673649218329,0.0701942469637049,0.0142147556943118,0.0837983613030441,0.201961706428041,-0.201961706428041
28239,28239,3341,0.0322742507918072,0.0529884309956852,0.0658350175080379,0.118180190541511,0.00651550377285366,0.070055697973237,0.0142730893415073,0.0837077464168443,0.201887936958356,-0.201887936958356
28240,28240,3340,0.0322503947672407,0.0529967133643758,0.0658972352812479,0.11819572577224,0.00632541264135855,0.0699813757170816,0.0137561971999322,0.0831848869584063,0.201380612730647,-0.201380612730647
