"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT8_ZT14_lead","55601","Bc1",1.14606914764927,0.0148988336078146,0.251766542094635,0.999765230369489,0.194744094201557,0.905972960756126,1,1,0.145403934978114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0105861532240088,"upregulated"
"RT8_ZT14_lead","248551","Mbp",-0.747739549231599,-0.0120424958024158,0.454617270952501,0.999765230369489,0.397553533013355,0.951619586484975,1,1,0.00287491303329303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.00482427659664944,"downregulated"
"RT8_ZT14_lead","25328","-",-0.695964099028402,-0.00768843436475748,0.48645131315352,0.999765230369489,0.431036380874535,0.955209439305706,1,1,0.134031261225408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.00281001567906008,"downregulated"
"RT8_ZT14_lead","415923","-",1.03234255811048,0.0152057192775036,0.301911670902257,0.999765230369489,0.242806467620762,0.923154904992055,1,1,0.0616749523224134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.00934756005456597,"upregulated"
"RT8_ZT14_lead","8277","Apoe",-2.1491318418329,-0.0337565155851991,0.0316239502856099,0.999765230369489,0.0150345729743429,0.506963984392831,0.761886551932079,1,0.307710212783924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0615350527815672,"downregulated"
"RT8_ZT14_lead","179269","Lcp1",1.49188806031108,0.0203137863420288,0.135728493220084,0.999765230369489,0.0914238524968414,0.81894960355111,1,1,0.199484369738362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0211048149731704,"upregulated"
"RT8_ZT14_lead","412143","Yipf1",-1.12214589582717,-0.0116208524947991,0.261800412414399,0.999765230369489,0.204225381347563,0.909945109842131,1,1,0.289386480097409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.00801711323161722,"downregulated"
"RT8_ZT14_lead","335788","Cst3",1.60334166518968,0.0254383996283481,0.108859242458031,0.999765230369489,0.0696725292318652,0.775136714254237,1,1,0.124590584941715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0294306619635914,"upregulated"
"RT8_ZT14_lead","278624","Atp1a1",-2.09360121137516,-0.0282785870284204,0.0362955195703848,0.999765230369489,0.0178498875307962,0.535208382525107,0.761886551932079,1,0.386425319371749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0494412781220116,"downregulated"
"RT8_ZT14_lead","156760","Uchl1",-1.83473744720519,-0.0215882290960333,0.066544600932953,0.999765230369489,0.0379090459216718,0.6595843096558,0.881237139422508,1,0.431847265274048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0125327127340107,1.90195491480804,0.0306824248629409,"downregulated"
