"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","alpha_gene_wise","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"1295",0.00552096511487178,0.00429708711522011,10019,13744,17.6,14.8,0.682667667143287,12.0149509417218,10.1034814737206,2.48615178609411,2.31288006482007,"Phactr2"
"1345",0.000238385115833679,0.00414221563505615,29819,14240,3.6,3.6,1.25352487315272,4.51268954334977,4.51268954334977,1.50689332684329,1.50689332684329,"Pex3"
"1346",0.00191207406427453,0.0076692767528517,24119,5661,6.2,9,0.465043388449598,2.88326900838751,4.18539049604638,1.05892472279706,1.43160000808223,"Pex3"
"1367",0.00263188592538992,0.00500198493856248,20974,11892,282.2,235,0.0352165245492241,9.93810322779103,8.27588326906766,2.2963761803058,2.11334565503124,"Aig1"
"1369",0.00852372286437801,0.00791064188266318,4108,5156,4,6.8,1.06124349526191,4.24497398104764,7.216455767781,1.44573569042713,1.9763639414893,"Aig1"
"1473",0.000112138970876576,0.00425217289906576,30314,13883,0.6,10,0.0360401594392625,0.0216240956635575,0.360401594392625,-3.83394704606488,-1.02053632930484,"Adgrg6"
"1501",0.00121761633612007,0.0104545273617254,26960,1951,9.8,8.2,0.789441680770832,7.73652847155416,6.47342178232082,2.04595306910034,1.86770483769402,"Vta1"
"1540",0.00140100551260884,0.00399394665411546,26182,14796,31.2,17,0.273444269163183,8.5314611978913,4.64855257577411,2.1437606478756,1.53655589711638,"-"
"1576",0.00370477198161804,0,16053,30536,0.6,0,10,6,0,1.79175946922805,NA,"-"
"1579",0.00413895166945888,0.0059815818114122,14308,9267,3.4,0.6,4.00006630257206,13.600225428745,2.40003978154323,2.61008636824765,0.87548531285954,"-"
"1634",0.00175589935638666,0.00273255223462128,24774,19706,143,140.4,0.0460233957030192,6.58134558553174,6.46168475670389,1.88423922071213,1.86589008204393,"Heca"
"1655",0.00522378533278208,0.0104031920785783,10764,1990,35,43.2,0.315696429058869,11.0493750170604,13.6380857353431,2.40237386682217,2.61286630058282,"Abracl"
"1656",0.00732941005032092,0.0123170767193764,6061,856,7,6.2,1.50901910938792,10.5631337657154,9.35591847820508,2.35736999237112,2.23600913536686,"Abracl"
"1683",0.000323623224445153,0.00919461678402411,29617,3253,44.4,43.6,0.424890340619454,18.8651311235037,18.5252188510082,2.93731530401516,2.91913298493197,"Ccdc28a"
"1693",0.0122732504029644,0.00834335202037806,901,4505,24.6,26.8,1.29962432457372,31.9707583845135,34.8299318985757,3.46482168454559,3.55047712912408,"LOC102549339"
"1713",0.00722323044349098,0.00839499274733123,6274,4418,7.6,5.2,1.00002739303491,7.60020818706533,5.20014244378154,2.02817563995202,1.64868601824711,"Hebp2"
"1741",0.00241014967871859,0.000598805768270362,21970,27334,94.8,77.2,0.0655238042959715,6.2116566472581,5.058437691649,1.82642763126338,1.62105767903314,"-"
"1742",0.00457404853263079,0.000274299854131621,12719,29381,6.6,6.2,0.634579091367535,4.18822200302573,3.93439036647871,1.43227630092181,1.36975594394048,"-"
"1866",0.00472161232446541,0.00597725482042015,12247,9642,4.8,1.8,1.19933703658076,5.75681777558764,2.15880666584536,1.75038485252425,0.769555599512523,"Tnfaip3"
"1895",0.00828533526322305,0.000463545244842051,4512,28143,2.2,0.8,4.41787319289578,9.71932102437071,3.53429855431662,2.27411576257268,1.2625148508942,"-"
"1910",0.00495627054742593,0.0128790353590224,11479,665,7,6.4,0.784889210770418,5.49422447539293,5.02329094893068,1.70369744511888,1.61408528642919,"Slc35d3"
"1918",0.00958596475014704,0.00364038324265835,2833,15884,6,10,0.619710456539104,3.71826273923462,6.19710456539104,1.3132565536219,1.82408217738789,"Pex7"
"1922",0.00130963005023534,0.0124132755504982,26580,814,196.2,172.2,0.663865093265053,130.250331298603,114.317569060242,4.86945822418958,4.73898026905194,"LOC102547604"
"1929",0.00721291110079711,0.00477225204521363,6288,12470,3.6,3.8,1.16496189300558,4.19386281482009,4.42685519342121,1.43362222207829,1.48768944334857,"Map3k5"
"1941",0.0112692666035665,0.00949672078676895,1409,2850,18.6,8.4,2.35623836649576,43.8260336168211,19.7924022785644,3.78022801562492,2.98529814075503,"Map7"
"1946",0.00554077959292038,0.00131317279639668,9961,24799,23.6,22.8,0.0905802967668609,2.13769500369792,2.06523076628443,0.759728147467788,0.725241971396619,"-"
"1955",0.00267117406031252,0.00192332983475321,20795,22790,60.6,45,0.112629907450736,6.82537239151461,5.06834583528312,1.92064690244181,1.62301449913686,"Pde7b"
"2081",0.000553796328792854,0.00246621727938508,29044,20700,2.6,3.8,0.945413522367839,2.45807515815638,3.59257138499779,0.899378587631781,1.27886820933668,"Pde7b"
"2104",0.0112958786627319,0.00137153408851572,1398,24632,7.2,5,1.09706256096756,7.89885043896646,5.48531280483782,2.0667172348299,1.70207412124199,"LOC120098802"
"2155",0.00186125495112944,0.000198564134787051,24345,29629,5.4,5.4,0.280930923599123,1.51702698743526,1.51702698743526,0.416752490211625,0.416752490211625,"Ptprk"
"2159",0.00622955778960951,0.00194734461228928,8160,22716,15,9.4,0.202568904900582,3.03853357350873,1.90414770606547,1.11137502190157,0.644034510075315,"Ptprk"
"2181",0.00340570944968713,0.00280832181855921,17665,19349,1.6,0.8,10,16,8,2.77258872223978,2.07944154167984,"Ptprk"
"2244",0.00439059745680674,0.00310771657757503,13322,18059,2.6,1.2,2.68624148989789,6.98422787373451,3.22348978787747,1.94365444597388,1.1704645577404,"-"
"2383",0.00311547328949842,0.00565721107902481,18965,10335,294.4,247.2,0.0924507489670267,27.2175004958926,22.853825144649,3.30386016699282,3.12911850572164,"Epb41l2"
"2456",0.00148833448554878,0.000618980578740949,25875,27180,29.2,38,0.0724202022548113,2.11466990584049,2.75196768568283,0.748898727428943,1.01231617788109,"Med23"
"2485",0.00318329263789213,0.00552153219878997,18654,10691,25,26.2,0.221209204516233,5.53023011290583,5.79568115832531,1.71022942640554,1.75711301230439,"Ccn2"
"2500",0.00592605014051493,0.00970585470773813,9170,2675,8.8,12,1.08100442069689,9.51283890213266,12.9720530483627,2.25264234958421,2.56279727788804,"Moxd1"
"2513",0.0015706894065073,0.00330423190067421,25524,17332,79.8,74.6,0.0980057163057954,7.82085616120247,7.31122643641234,2.05679403209406,1.98941103484802,"Stx7"
"2515",0.00255006652452281,0.000251831705271691,21337,29464,1.2,3.6,6.13217553348403,7.35861064018083,22.0758319205425,1.9958711432066,3.09448343187471,"Stx7"
"2554",0.00268637193646338,0.00649044921061037,20726,8096,5,1.4,1.87037038474844,9.35185192374218,2.61851853864781,2.23557439039837,0.96260871458548,"-"
"2555",0.000657245923675425,0.00178382490384695,28764,23337,16.4,15.6,0.11121923747123,1.82399549452817,1.73502010455118,0.601029421543918,0.551019000969257,"Slc18b1"
"2563",0.00149243515298463,0.000399276141119725,25811,28718,1,0.6,10,10,6,2.30258509299405,1.79175946922805,"LOC100910237"
"2569",0.00227726706321317,0.000354940782767903,22568,29124,8.8,9,0.0860562966370928,0.757295410406416,0.774506669733835,-0.278001863350266,-0.255529007498208,"-"
"2587",0.00174431451455848,0.000293969155711608,24821,29319,7.2,5.6,1e-08,7.2e-08,5.6e-08,-16.4465997179304,-16.6979141462113,"-"
"2591",0.00336211432651072,0.00456147613601194,17922,12995,8.4,12.4,4.07433978134115,34.2244541632657,50.5218132886303,3.53294042256715,3.92240518932887,"LOC120098884"
"2598",0.00339829478183398,0.00681554517588827,17688,7425,1.4,2.2,1.73345853167731,2.42684194434824,3.81360876969009,0.886590800745871,1.33857592448893,"Tbpl1"
"2605",0.00205820342063771,0.00703947562112911,23553,6785,9.6,12.6,0.116950463150543,1.12272444624521,1.47357583569684,0.115758272758059,0.387691988241701,"Slc2a12"
"2625",0.00114808468275481,0.00381059242282382,27391,15355,35.6,34.4,0.0449833132432975,1.60140595146139,1.54742597556943,0.470881963061,0.436592889582368,"Sgk1"
"2665",0.0029752837573483,0.00655341596755931,19527,7929,2.6,2,2.78382487255506,7.23794466864315,5.56764974511011,1.97933728054797,1.71697301608048,"Sgk1"
"2674",0.00389245075285658,0.00648949294561443,15302,8104,2.8,1.4,0.337476125355004,0.94493315099401,0.472466575497005,-0.0566410936794424,-0.749788274239388,"-"
"2704",0.00677352711350069,0.00876395163709834,7257,3861,7.8,5.6,0.884048372516028,6.89557730562502,4.95067088608976,1.93088023589472,1.59952309994028,"Trdn"
"2816",0.00414537957532728,0.00404249908273721,14279,14610,42.6,31,0.0592383354417146,2.52355308981704,1.83638839869315,0.925667864744918,0.607800815954739,"Hddc2"
"2817",0.00441441334764899,0.00637653096153988,13243,8496,3.2,2.4,2.03283927222204,6.50508567111052,4.87881425333289,1.87258428191779,1.58490220946601,"Hddc2"
"2845",0.013103043119336,0.000638544786212057,593,27022,4,1.2,10,40,12,3.68887945411394,2.484906649788,"-"
"2900",0.00281056486085489,0.00385503370297763,20186,15198,70,54.4,0.0145739892584962,1.02017924809473,0.792825015662191,0.0199783452830774,-0.232152742904385,"Echdc1"
"2935",0.00434904214683734,8.63676056387e-06,13477,30471,3.8,1.4,1.14796315018409,4.36225997069952,1.60714841025772,1.47299026497174,0.474461434860616,"Kiaa0408L"
"2937",0.0076984043569751,0.00989152813965437,5500,2505,2,2.6,5.44242755934059,10.8848551186812,14.1503116542855,2.38737238441705,2.64973664888455,"Kiaa0408L"
"2944",0.00316897698495079,0.000816035060278765,18719,26276,23.2,34.4,0.059976342682868,1.39145115024254,2.06318618829066,0.330347195541166,0.724251481248254,"Kiaa0408L"
"2954",0.00801073677062037,0.0140328085871866,4912,390,9.2,6.8,2.03512547437518,18.7231543642517,13.8388532257513,2.92976095921839,2.62748008734546,"Kiaa0408L"
"3037",0.00319890576194574,0.0026343616781188,18592,20090,898.6,957.4,0.137236415524934,123.320642990706,131.390144223572,4.81478781700619,4.87817109732854,"Rpl26-ps2"
"3038",0.0142620283873162,0.00406657910992003,323,14557,22.2,15.4,1.66722548064896,37.012405670407,25.675272401994,3.61125314483701,3.24552836537836,"Rpl26-ps2"
"3039",0.00339597895148506,0.00916152918187486,17760,3283,48.6,61,0.25846505258384,12.5614015555746,15.7663682076143,2.53062874363412,2.75787907690098,"Lrrc14b"
"3046",0.00314755732098132,0.00183046560303394,18807,23173,16,11.4,0.117250740517931,1.8760118482869,1.33665844190442,0.629148166282055,0.290172799442723,"Ccdc127"
"3048",0.00275558064985011,0.000396335964064797,20436,28992,19,17.8,0.0270478633717192,0.513909404062664,0.481451968016601,-0.665708285749431,-0.730948807617832,"Ccdc127"
"3082",0.00112831247868425,0.00265189849955633,27463,20022,1375.6,1395.4,0.0366598428963507,50.42927988822,51.1551447775678,3.9205719565542,3.93486306950123,"Tppp"
"3091",0.00158448174426212,0.0108961054551973,25472,1655,29.8,12.4,1.53438502622192,45.7246737814131,19.0263743251518,3.82263805989201,2.94582613899164,"Tppp"
"3130",0.000751781016469434,0.0037498499895136,28522,15553,31.6,37.8,0.107085685991254,3.38390767732364,4.04783893046942,1.21903115925705,1.39818314128972,"Brd9"
"3136",0.012439608033549,0.000376532449770973,831,29058,3.4,3.2,7.11818882234681,24.2018419959791,22.7782042315098,3.18642874580233,3.12580412398589,"Brd9"
"3144",0.00359216219764333,0.00599987595415103,16704,9225,17.6,25.4,0.383869300307495,6.75609968541192,9.75028022781038,1.91044575393023,2.27729602591062,"Brd9"
"3158",0.0120035722947057,0.00552667332713402,1005,10574,5.8,1.2,3.32808132864572,19.3028717061452,3.99369759437487,2.96025387790677,1.38471751714835,"Tert"
"3165",0.00508262511318283,0.00106349525145856,11109,25522,166.2,124.8,0.231129570107723,38.4137345519036,28.8449703494439,3.64841506626728,3.36193563978126,"Clptm1l"
"3174",0.00113558837354509,0.00584735753567424,27437,9964,7.4,6.4,0.599588615998553,4.43695575838929,3.83736714239074,1.48996850128312,1.34478649143862,"Slc6a3"
"3179",0.00198383910100415,0.00102307465873206,23854,25648,19,24.2,1e-08,1.9e-07,2.42e-07,-15.4762417647859,-15.2343281107897,"Lpcat1"
"3192",0.0050385352148249,0.0113197383333755,11238,1363,214.4,180,0.429951356023763,92.1815707314947,77.3912440842773,4.52376022697681,4.34887364867037,"LOC120098984"
"3195",0.00404812493728363,0.00632835793300805,14687,8595,988.2,1083.4,0.253483794840826,250.492686061704,274.624343330551,5.5234297227402,5.61540413955235,"Mrpl36"
"3197",0.00745989347240109,0.00681233143120956,5849,7431,20.6,13.4,0.328973831655822,6.77686093210992,4.40824934418801,1.91351400537532,1.48347763653665,"Mrpl36"
"3258",0.00894951925699837,0.000463545244842051,3576,28144,1.4,0.8,10,14,8,2.63905732961526,2.07944154167984,"-"
"3279",0.0104774902423436,0,1980,30537,3.2,0,10,32,0,3.46573590279973,NA,"-"
"3295",0.000925836977228455,0.00204004097916799,28000,22359,154.6,153.4,0.0542856793445363,8.39256602666531,8.32742321145187,2.12734631718282,2.11955406996265,"Med10"
"3299",0.00669814558626492,0.00294539253963111,7379,18727,5.4,3.2,1.23797071580165,6.68504186532892,3.96150629056529,1.89987247311155,1.376624329347,"-"
"3305",0.00365240112264664,0.00187853932380191,16413,23016,152.8,124.6,0.110860968540286,16.9395559929557,13.8132766801196,2.82965147831108,2.62563020793202,"Nsun2"
"3317",0.00692671339952,0.00829000999070102,6866,4604,0.8,2.8,8.49227206071478,6.79381764857182,23.7783617700014,1.91601302930928,3.16877599780465,"-"
"3330",0.00029229247337686,0.000677206608801512,29697,26877,5.4,6.2,0.107268180503672,0.579248174719827,0.665062719122764,-0.546024266784108,-0.407873928303291,"LOC680107"
"3331",0.00492361065429228,0.0101712171196626,11569,2220,10.8,3.6,1.07520037712679,11.6121640729694,3.87072135765645,2.45205317566723,1.35344088699912,"LOC680107"
"3339",0.00259132188325336,0.000400933717527075,21159,28714,48.4,29.8,0.0339350209726408,1.64245501507582,1.0112636249847,0.496192082919873,0.0112006627086456,"LOC680123"
"3346",0,0.0145292053803206,30787,291,0,5.6,10,0,56,NA,4.02535169073515,"Adcy2"
"3354",0.00603015719341413,0.00155788461172916,8670,24033,342.2,278.8,0.704985884916735,241.246169818507,196.550064714786,5.48581786369309,5.28091718112137,"Adcy2"
"3357",0.00483136992891529,0.00423606496239628,11855,13929,11.6,7.2,0.230286536714712,2.67132382589066,1.65806306434593,0.982574164476868,0.505650092386558,"RGD1308544"
"3369",0.00147822647238222,0.00229705912979906,25908,21520,32.8,32.4,0.0345875630924278,1.13447206943163,1.12063704419466,0.126167405658922,0.113897313067108,"Fastkd3"
"3407",0.00231938017154083,0.00653134623979747,22410,8002,166.6,146.2,0.176212667605754,29.3570304231187,25.7622920039613,3.3795320550042,3.24891187258714,"RGD1566325"
"3426",0.00316751429885098,0.00638085795253192,18728,8415,2.2,1.2,4.74962005446851,10.4491641198307,5.69954406536221,2.34652198667862,1.74038618310831,"LOC682870"
"3428",0.0075194200695872,0.00996335165688226,5775,2376,7.2,7,1.23898598532699,8.92069909435435,8.67290189728895,2.18837431732739,2.1602034403607,"LOC102547287"
"3429",0.00971539716646915,0.00531212558918914,2674,11198,2,1.6,4.29137446304283,8.58274892608566,6.86619914086853,2.14975424984238,1.92661069852817,"LOC102547287"
"3447",0.00906165822787495,0.00772537526364348,3386,5564,2,3.8,2.54126653256275,5.0825330651255,9.65681282373846,1.62580977218056,2.26766365835296,"Zfp748"
"3452",0.00024175893026313,0.00142135371080497,29805,24476,3.6,3.8,0.470712770775731,1.69456597479263,1.78870852894778,0.527426645973681,0.581493867243957,"LOC102551340"
"3458",0,0.000399276141119725,30788,28719,0,0.6,10,0,6,NA,1.79175946922805,"LOC501406"
"3460",0.00162390273380805,0.00654203673142851,25293,7961,10,1.8,0.0286459818164414,0.286459818164414,0.0515627672695944,-1.25015700339843,-2.96495543149035,"LOC120093155"
"3524",0.000223673799562771,0.00189550629534547,29855,22946,13.4,13.8,1e-08,1.34e-07,1.38e-07,-15.8254260369955,-15.7960121517892,"-"
"3646",0.0019826866927449,0.00408811448300246,23859,14426,12,20.8,1e-08,1.2e-07,2.08e-07,-15.9357740941644,-15.3857277572451,"Zbtb2"
"3656",0.00040295629201219,0.00328230918514304,29427,17404,20,14.8,5.06113244599182,101.222648919836,74.904760200679,4.61732253536878,4.31621744258486,"Zbtb2"
"3661",0.0043358822020813,0.000326946199363713,13519,29210,26.6,19,0.0912509969505051,2.42727651888344,1.7337689420596,0.886769854693422,0.550297618072209,"Rmnd1"
"3697",0.00578060015263825,0.00667221606499073,9451,7668,5.8,2.6,1.98728732936145,11.5262665102964,5.16694705633977,2.44462847527851,1.64228200275357,"LOC120099108"
"3721",0.0013062108906408,0.00162299879755393,26595,23855,12,9.8,0.119086848163134,1.42904217795761,1.16705111199871,0.357004414227761,0.154480150116287,"Syne1"
"3723",5.0505408119423e-05,0.000709234717571356,30651,26720,112.8,116.8,0.105093487252131,11.8545453620404,12.2749193110489,2.47271136889084,2.50755810022101,"Syne1"
"3759",0.00352841861768602,0.0100410377861004,16997,2315,0.6,2.8,9.9363623755369,5.96181742532214,27.8218146515033,1.78537537172797,3.32582041267512,"Syne1"
"3799",0.00255006652452281,0.0114665175972497,21338,1262,1.2,3,5.40185340123247,6.48222408147896,16.2055602036974,1.86906367392729,2.78535440580144,"Syne1"
"3969",0.00758023102222758,0.0115438108787199,5703,1209,19.8,48.2,0.525437801507485,10.4036684698482,25.3261020326608,2.34215848143549,3.23183556479156,"Syne1"
"4060",0.00378031178198,0.00773108233874813,15747,5412,2.2,1,3.55582959409324,7.82282510700514,3.55582959409324,2.0570457561965,1.26858839583223,"Syne1"
"4087",0.00246149513548982,0.00792535238757438,21723,5133,5.4,4.8,0.715765061451708,3.86513133183922,3.4356722949682,1.35199566123938,1.23421262558299,"-"
"4090",0.00962464340419772,0.00299064601883101,2788,18555,3,2.2,3.14332272256283,9.42996816768849,6.91530998963822,2.24389272099688,1.93373779269304,"-"
"4092",0.00478834832310252,0.00839621156997913,12000,4283,1,1.2,10,10,12,2.30258509299405,2.484906649788,"Mtrf1l"
"4096",0.00404838734836037,0.00380932575299829,14686,15360,7.6,6.6,1e-08,7.6e-08,6.6e-08,-16.3925324966601,-16.53361109492,"Mtrf1l"
"4097",0.011034363277611,0.0111039158903877,1587,1483,3.8,4.6,2.64059718439337,10.0342693006948,12.1467470482095,2.30600616451941,2.49706140128212,"Mtrf1l"
"4110",0.000878395366803025,0.00166050924265948,28142,23736,27.8,26.2,0.0930373758562503,2.58643904880376,2.43757924743376,0.950282045058605,0.891005435129065,"Rgs17"
"4111",0.00282101686145657,0.00403736004883492,20129,14624,8.6,6.2,0.171707502630488,1.47668452262219,1.06458651630902,0.389799387385033,0.0625864761766164,"Rgs17"
"4117",0.00283669812398267,0.00301851689403177,20052,18441,15.6,14.8,1e-08,1.56e-07,1.48e-07,-15.6734098296969,-15.7260535631823,"Rgs17"
"4121",0.0007442364280574,0.00947487579097941,28543,2977,3,4.4,0.813531534277935,2.44059460283381,3.57953875082291,0.892241699303588,1.27523395155969,"Rgs17"
"4123",0.000509137967961167,0.00950170828613316,29157,2846,43.8,56.4,0.550464305947249,24.1103366004895,31.0461868554248,3.18264065312796,3.43547599424957,"Rgs17"
"4124",0,0.00773108233874813,30789,5413,0,1,10,0,10,NA,2.30258509299405,"Rgs17"
"4126",0.00638838259005541,0.00405832284245821,7881,14576,4,4,0.393375460190797,1.57350184076319,1.57350184076319,0.453303607374317,0.453303607374317,"Rgs17"
"4127",0.00115470545709523,0.000454908484278181,27155,28331,0.6,0.6,10,6,6,1.79175946922805,1.79175946922805,"Rgs17"
"4175",0.00970725947157061,0.00694440142989261,2699,6967,4.2,0.8,4.83651874141073,20.3133787139251,3.86921499312859,3.01127971891674,1.35305164231321,"-"
"4189",0.00998350065379351,0.00518459887344208,2444,11512,20.2,16.2,0.581684191681094,11.7500206719581,9.42328390523373,2.4638549999042,2.24318363773538,"-"
"4211",0.00290852258380502,0.000594513260987955,19797,27347,103.2,102.8,0.0398556890378624,4.1131071087074,4.09716483309226,1.41417873041357,1.41029523038717,"Ipcef1"
"4233",0,0.00558788975141993,30790,10479,0,2,10,0,20,NA,2.99573227355399,"Cnksr3"
"4236",0.00454878498528651,0.00980578994346414,12824,2607,13.8,3.8,1.2308589025443,16.9858528551114,4.67726382966836,2.83238081260461,1.54271328717379,"Cnksr3"
"4256",0.00339829478183398,0.00280832181855921,17689,19350,1.4,0.8,9.110614255174,12.7548599572436,7.2884914041392,2.54591237209356,1.98629658415814,"Cnksr3"
"4263",0.00858015070668156,0.0115677671910657,4027,1196,9.2,7,2.21234415085054,20.353566187825,15.4864090559538,3.01325613918037,2.73996280418069,"RGD1560234"
"4276",0.00316751429885098,0.00280832181855921,18729,19351,2.2,0.8,10,22,8,3.09104245335832,2.07944154167984,"Scaf8"
"4279",0.00661531131480314,0.00747049963878728,7513,5977,2.6,3.2,2.0297442095787,5.27733494490461,6.49518147065183,1.66342122500817,1.87106058978642,"Scaf8"
"4283",0.00334215981874269,0.00682962986407423,18010,7394,2.4,4.2,7.78486498351459,18.683675960435,32.6964329307613,2.92765019933142,3.48726598726684,"-"
"4291",0.00651165718100514,0.00702155164035398,7694,6816,3.2,4.2,1.89922541519763,6.0775213286324,7.97674674383003,1.80459693664376,2.0765306521274,"Tiam2"
"4294",0.0045789411884999,0.00275715749699529,12707,19612,18,21.2,0.0707984737521629,1.27437252753893,1.50092764354585,0.242453922208502,0.406083345990304,"Tfb1m"
"4303",0.00248082163672,0.000786862397049153,21638,26374,5,2,1.80318213471794,9.01591067358968,3.60636426943587,2.1989908691451,1.28270013727095,"Tfb1m"
"4318",0.00255006652452281,0.000463545244842051,21339,28145,1.2,0.8,8.45533767147024,10.1464052057643,6.76427013717619,2.31711947583611,1.91165436772794,"-"
"4319",0.00607848514220882,0.00354896636133317,8527,16326,1.2,2,4.25379303783098,5.10455164539717,8.50758607566196,1.6301326211969,2.14095824496289,"-"
"4363",0.00505536741155554,0.00280832181855921,11182,19352,2.2,0.8,10,22,8,3.09104245335832,2.07944154167984,"-"
"4371",0.0062867565029365,0.000473772672532261,8078,28103,11.8,9.4,1.23496737848437,14.5726150661155,11.608693357753,2.67914408702,2.45175424482434,"-"
