"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","deseq2_strong_call","deseq2_weak_call","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT2_ZT8_remainder_dataset","296892","Rnf13",73.2561708923694,3.52794677973596e-06,"upregulated",1,0.442432554387542,0.999913490500239,0.320192928619697,0.960231461501708,1.74488107184596e-06,NA,NA,0.00217989625248011,1,FALSE,FALSE,"weak_effect",0.174964208447319,0.227790704800739,0.768091957924141,FALSE,FALSE,1,0.00217989625248011,FALSE,TRUE,FALSE,FALSE,110.604876362954,62.0001556376562,95.9052043800907,59.4770654205181,60.1032108471397,53.3155608989658,82.8505973551754,69.0922736853811,77.3878434061489,61.8249209296638,0.047495161062519,0.0499567221414335,0.048956903436926,9,FALSE,3.75722235787724e-05,0.494588263595222
"RT2_ZT8_remainder_dataset","535171","Sdhaf4",35.9795040482472,6.11012214885614e-07,"upregulated",1,0.848163661437133,0.999913490500239,0.80429741548879,0.983779783140689,5.77915680282356e-08,NA,NA,0.0131544875463918,1,FALSE,FALSE,"weak_effect",0.0628979412998503,0.328513994187538,0.191461984611663,FALSE,FALSE,1,0.0131544875463918,FALSE,TRUE,FALSE,FALSE,10.8284494341353,51.0589517015992,45.7222485998107,32.8689045744969,43.711426070647,38.7749533810661,30.6186990225648,35.4473404124999,40.4136515565444,30.3504157291077,0.127809957543458,0.0872189434788731,0.10223543238569,8,FALSE,3.75722235787724e-05,0.0945833268473277
"RT2_ZT8_remainder_dataset","345630","B3galt1",51.4205104602289,1.70729965464175e-06,"upregulated",1,0.66664828004374,0.999913490500239,0.577200717410398,0.977541346774558,4.07486565717473e-07,NA,NA,0.00397503306064354,1,FALSE,FALSE,"weak_effect",0.112761248613384,0.261777300730828,0.430752583583748,FALSE,FALSE,1,0.00397503306064354,FALSE,TRUE,FALSE,FALSE,27.0711235853383,52.8824856909421,59.1043701412187,78.2592966059449,51.9073184588934,54.5272781921241,53.1324483038625,52.8706094288134,36.1143269228695,48.3358472722826,0.0607659338170999,0.0644112681449511,0.0630252290152268,8,FALSE,3.75722235787724e-05,0.238673137787858
"RT2_ZT8_remainder_dataset","310034","Ube2g2",56.6815343366862,-3.467285706279e-06,"downregulated",1,0.419910921843377,0.999913490500239,0.296546868878441,0.957196130868157,1.83040320658841e-06,NA,NA,0.00463166218165207,1,FALSE,FALSE,"weak_effect",-0.195410852907536,0.242272150167569,-0.80657579821857,FALSE,FALSE,1,0.00463166218165207,FALSE,TRUE,FALSE,FALSE,81.213370756015,38.2942137761994,45.7222485998107,45.390392031448,51.9073184588934,70.2796030031822,68.4417978151449,60.6810403671608,46.4327060436893,58.4526525153185,0.0429939730054939,0.059774719706816,0.0530836366290022,9,FALSE,3.75722235787724e-05,0.527906657150775
"RT2_ZT8_remainder_dataset","368174","Dgki",26.324172476275,5.55038938027132e-07,"upregulated",1,0.804142258593894,0.999913490500239,0.748250206387624,0.982585975473853,6.99089052245242e-08,NA,NA,0.0707493661933907,1,FALSE,FALSE,"weak_effect",0.117423766652369,0.473502305597656,0.247989851927238,FALSE,FALSE,1,0.0707493661933907,FALSE,TRUE,FALSE,FALSE,59.5564718877444,41.0295147602137,16.72765192676,4.69555779635669,13.6598206470772,29.0812150357995,33.3203489363206,31.8425261332626,8.59864926734988,24.7299683718655,0.441928448201818,0.117902357864108,0.232156588740414,6,FALSE,3.75722235787724e-05,0.125953154697602
"RT2_ZT8_remainder_dataset","342649","Lhx2",150.699849980948,8.6903758581364e-06,"upregulated",1,0.14626196216155,0.999913490500239,0.0600687523000301,0.819159637170317,1.06140026233185e-05,NA,NA,0.000310262251593985,1,FALSE,FALSE,"weak_effect",0.25188712526603,0.173373008429769,1.4528624008279,FALSE,FALSE,1,0.000310262251593985,FALSE,TRUE,FALSE,FALSE,143.863685339227,189.647534891654,128.245331438493,217.560844564527,141.151480019798,151.464661644789,143.187445429053,132.176523572033,116.941630035958,142.759362873951,0.0229303308730496,0.034722079426669,0.0295132585541067,9,FALSE,3.75722235787724e-05,1.22135138877579
"RT2_ZT8_remainder_dataset","72302","Pafah1b1",251.831932027882,-1.052410401749e-05,"downregulated",1,0.0838456964028112,0.999913490500239,0.0252601977392513,0.655748419644097,1.68129218603368e-05,NA,NA,0.000523205725179428,1,FALSE,FALSE,"weak_effect",-0.293911667308392,0.17000950207632,-1.72879553036072,FALSE,FALSE,1,0.000523205725179428,FALSE,TRUE,FALSE,FALSE,251.374719006713,161.38275805684,195.155939145533,283.298653713521,241.323498098364,323.52851727327,289.977090743114,288.985944718855,212.386636903542,270.905562619072,0.0307735111327498,0.0306680098814136,0.0307139259468125,7,FALSE,3.75722235787724e-05,1.59756325406851
"RT2_ZT8_remainder_dataset","45736","Aen",25.3747479353309,1.21525948801098e-06,"upregulated",1,0.620081183318172,0.999913490500239,0.521146827704988,0.975185664716919,3.43966925785887e-07,NA,NA,0.0735397822080491,1,FALSE,FALSE,"weak_effect",0.212711424568422,0.429082673072924,0.495735292793497,FALSE,FALSE,1,0.0735397822080491,FALSE,TRUE,FALSE,FALSE,58.0095505400107,33.7353788028423,11.1517679511733,18.7822311854268,13.6598206470772,30.2929323289579,27.9170491088091,22.8304904351694,28.3755425822546,8.99271577158746,0.282091309089084,0.122416138636234,0.182562294932735,9,FALSE,3.75722235787724e-05,0.283039901501907
"RT2_ZT8_remainder_dataset","481358","Cacng2",71.9589282827495,1.61192336345033e-06,"upregulated",1,0.743426058639343,0.999913490500239,0.671845965727247,0.980643935125297,2.78427984103167e-07,NA,NA,0.000266671027782955,1,FALSE,FALSE,"weak_effect",0.0697220642748444,0.213009037759553,0.327319746655761,FALSE,FALSE,1,0.000266671027782955,FALSE,TRUE,FALSE,FALSE,105.190651645886,68.3825246003561,69.1409612972747,62.6074372847559,61.92452026675,76.3381894689738,74.7456476139083,79.906716523093,55.0313553110392,66.3212788154575,0.0273300546719612,0.0505432259678098,0.0409226083882252,12,FALSE,3.75722235787724e-05,0.17273028632527
"RT2_ZT8_remainder_dataset","480779","Plec",98.0716379713492,-2.28771135881038e-06,"downregulated",1,0.603487313997716,0.999913490500239,0.501459438509425,0.974236548528567,6.85773942312176e-07,NA,NA,0.00158703043361372,1,FALSE,FALSE,"weak_effect",-0.122025283512309,0.234938642706973,-0.519392136203429,FALSE,FALSE,1,0.00158703043361372,FALSE,TRUE,FALSE,FALSE,61.8768539093448,49.2354177122564,124.899801053141,107.997829316204,127.491659372721,94.5139488663485,105.364346636473,109.946835516737,93.7252770141137,105.664410316153,0.0781458023978337,0.0420333954409732,0.0561553818664914,9,FALSE,3.75722235787724e-05,0.299764189949549
