"comparison_name","dataset_key","dataset_label","dataset_name","n_features","n_standard_significant","n_HBFSS_significant","n_overlap","n_strong_effect","n_weak_effect","hc_p_threshold","hbfss_threshold","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT2_ZT8","raw_dataset","Original dataset","RT2_ZT8_raw_dataset",31534,0,8,0,0,7704,0.0136775581992137,1.86399142858533,5000,"matched_curvature_wave","normalized"
"RT2_ZT8","leading_edge_dataset","Leading-edge dataset","RT2_ZT8_leading_edge_dataset",29603,0,7,0,0,4648,0.0137143825263482,1.86282374120831,5000,"matched_curvature_wave","normalized"
"RT2_ZT8","remainder_dataset","Remainder dataset","RT2_ZT8_remainder_dataset",1931,2,3,2,0,23,0.574712155133135,0.240549617462748,5000,"matched_curvature_wave","normalized"
