"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
42,"24206",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
43,"24516",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
44,"24944",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
45,"25351",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
46,"25496",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
47,"25630",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
48,"27113",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
49,"27115",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
50,"27946",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
51,"30561",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
52,"30795",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
53,"31054",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
54,"31291",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
55,"32097",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
56,"33459",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
57,"33464",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
58,"34738",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
59,"34964",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
60,"35232",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
61,"36051",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
62,"36548",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
63,"37462",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
64,"38281",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
65,"38721",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
66,"39382",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
67,"40273",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
68,"40563",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
69,"40736",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
70,"40841",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
71,"40924",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
72,"41242",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
73,"41573",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
74,"42030",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
75,"42091",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
76,"42185",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
77,"44053",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
78,"44116",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
79,"44219",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
80,"45806",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
81,"45941",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
82,"45958",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
83,"45995",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
84,"48544",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
85,"49195",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
86,"50513",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
87,"50560",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
88,"50707",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
89,"50820",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
90,"51725",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
91,"52046",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
92,"52267",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
93,"53397",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
94,"54698",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
95,"55046",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
96,"55080",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
97,"55194",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
98,"55374",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
99,"55583",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
100,"55782",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
101,"56000",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
102,"56270",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
103,"56693",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
104,"56809",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
105,"56975",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
106,"57374",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
107,"60317",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
108,"60467",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
109,"60553",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
110,"60806",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
111,"61822",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
112,"61829",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
113,"64538",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
114,"65364",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
115,"66537",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
116,"67477",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
117,"68734",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
118,"68944",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
119,"69395",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
120,"69510",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
121,"69780",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
122,"70033",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
123,"71027",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
124,"71643",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
125,"71806",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
126,"71934",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
127,"72121",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
128,"72569",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
129,"72867",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
130,"73210",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
131,"73608",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
132,"74275",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
133,"75200",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
134,"76292",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
135,"77441",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
136,"77485",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
137,"77755",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
138,"77776",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
139,"78938",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
140,"78979",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
141,"79480",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
142,"79653",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
143,"79918",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
144,"80653",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
145,"80746",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
146,"80913",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
147,"82228",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
148,"83889",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
149,"83973",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
150,"84702",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
151,"85603",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
152,"86595",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
153,"86782",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
154,"87222",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
155,"88480",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
156,"88665",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
157,"88908",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
158,"88976",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
159,"90462",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
160,"91474",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
161,"91618",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
162,"91651",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
163,"91818",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
164,"92470",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
165,"92712",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
166,"92782",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
167,"93927",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
168,"94987",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
169,"96247",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
170,"96256",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
171,"97938",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
172,"98043",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
173,"100261",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
174,"101181",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
175,"101706",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
176,"102633",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
177,"107250",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
178,"107499",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
179,"109051",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
180,"109152",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
181,"109875",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
182,"111017",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
183,"111314",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
184,"112739",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
185,"113468",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
186,"113742",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
187,"113923",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
188,"113932",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
189,"114956",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
190,"115087",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
191,"115442",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
192,"115669",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
193,"116087",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
194,"116399",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
195,"116407",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
196,"117173",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
197,"117756",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
198,"118444",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
199,"118832",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
200,"119458",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
201,"120001",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
202,"120242",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
203,"121426",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
204,"121993",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
205,"122774",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
206,"122778",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
207,"126257",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
208,"126847",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
209,"127108",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
210,"128292",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
211,"128539",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
212,"129295",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
213,"130036",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
214,"131006",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
215,"131955",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
216,"132609",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
217,"132691",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
218,"132927",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
219,"133468",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
220,"134342",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
221,"134363",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
222,"134367",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
223,"134762",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
224,"135736",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
225,"135829",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
226,"136223",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
227,"136397",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
228,"136414",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
229,"136891",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
230,"137407",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
231,"137699",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
232,"138025",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
233,"138541",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
234,"139449",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
235,"139459",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
236,"139563",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
237,"140083",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
238,"140819",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
239,"141065",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
240,"141415",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
241,"142226",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
242,"143458",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
243,"144318",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
244,"145259",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
245,"145851",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
246,"146294",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
247,"146780",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
248,"146840",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
249,"146908",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
250,"147488",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
251,"147641",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
252,"147691",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
253,"147793",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
254,"148937",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
255,"149240",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
256,"150407",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
257,"150666",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
258,"150667",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
259,"151833",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
260,"151970",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
261,"153203",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
262,"153414",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
263,"153852",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
264,"154407",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
265,"154567",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
266,"154619",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
267,"155235",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
268,"155812",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
269,"156327",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
270,"156551",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
271,"157264",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
272,"157269",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
273,"157325",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
274,"157836",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
275,"157857",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
276,"157972",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
277,"157973",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
278,"158203",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
279,"158393",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
280,"159752",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
281,"160652",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
282,"160696",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
283,"160825",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
284,"160883",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
285,"160887",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
286,"160920",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
287,"161185",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
288,"161556",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
289,"162604",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
290,"163327",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
291,"163644",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
292,"163857",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
293,"164178",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
294,"164273",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
295,"164871",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
296,"165045",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
297,"165267",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
298,"165513",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
299,"165571",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
300,"165674",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
301,"165679",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
302,"166442",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
303,"168015",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
304,"168269",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
305,"169062",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
306,"169875",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
307,"170516",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
308,"170653",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
309,"170841",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
310,"171699",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
311,"171700",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
312,"171901",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
313,"172009",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
314,"172218",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
315,"172373",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
316,"172858",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
317,"172915",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
318,"172924",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
319,"172958",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
320,"173110",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
321,"173973",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
322,"175133",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
323,"175547",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
324,"175584",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
325,"176799",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
326,"177113",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
327,"177375",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
328,"177771",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
329,"178115",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
330,"178332",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
331,"178861",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
332,"179129",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
333,"179169",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
334,"179808",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
335,"180137",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
336,"180381",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
337,"181235",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
338,"181496",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
339,"181920",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
340,"182204",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
341,"182218",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
342,"182432",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
343,"182668",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
344,"182683",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
345,"182907",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
346,"184373",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
347,"184667",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
348,"184962",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
349,"184963",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
350,"185146",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
351,"187000",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
352,"187105",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
353,"187148",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
354,"187656",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
355,"187685",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
356,"187771",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
357,"189101",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
358,"189513",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
359,"189592",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
360,"190604",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
361,"190610",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
362,"190814",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
363,"190915",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
364,"191566",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
365,"191914",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
366,"191990",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
367,"192832",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
368,"192836",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
369,"193764",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
370,"193785",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
371,"195904",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
372,"197097",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
373,"198213",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
374,"198753",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
375,"198917",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
376,"199332",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
377,"200588",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
378,"200804",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
379,"200999",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
380,"201461",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
381,"201635",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
382,"201939",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
383,"202449",0,0,0,0,0,0,0,0,0,0,0.325213526905511,0
