"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.7,21459,19620,23298,0.0726674343223294,0.265692634760096,22029,22870.5,0.369611601183418,0.701137417086524,841.5,0.00118694362017804,0.454416099793435
0.71,21766,19927,23605,0.101010972248902,0.266607280965159,23130,22974.5,0.366545418536559,0.697710138889599,155.5,0.00638977635782748,0.498648218188457
0.72,22072,20233,23911,0.0852873618097251,0.24252073503885,22201,22920.5,0.365011658757669,0.697434729436139,719.5,0.00138792505204719,0.429062547361461
0.73,22379,20540,24218,0.0833731405885686,0.237553977894719,22114.5,20999,0.360862864830614,0.693854556787937,1115.5,0.000895656068069861,0.417003513699814
0.74,22685,20846,24524,0.0965749319310738,0.520681196009332,22191,23977.5,0.354430513895485,0.677647771316188,1786.5,0.000559440559440559,0.94958107245162
0.75,22992,21153,24831,0.110601667558531,0.358829088979685,22992,23810,0.356281872021367,0.693805732432129,818,0.00122100122100122,0.67403740375256
0.76,23299,21460,25138,0.132182674213102,0.43215298858259,23867,24716,0.360493223312612,0.69564077918917,849,0.00117647058823529,0.835948276684199
0.77,23605,21766,25444,0.104302652702507,0.356798041161115,23907,24755,0.364330586625957,0.699897200866734,848,0.00117785630153121,0.661992492937027
0.78,23912,22073,25751,0.117516425595947,0.373098986224686,25420.5,24542.5,0.359627555904874,0.695793510442913,878,0.00113765642775882,0.709051700098909
0.79,24218,22379,26057,0.100105257240242,0.326870334391387,22852.5,23752,0.367407894309012,0.703106510100113,899.5,0.00111049416990561,0.601900335995762
0.8,24525,22686,26364,0.089523360972944,0.345935902457844,23885.5,23753,0.373534111997035,0.703762194201736,132.5,0.00749063670411985,0.629044951722703
0.81,24831,22992,26670,0.111560472970265,0.486631853626415,24831,25460.5,0.374883919257772,0.697218491690275,629.5,0.00158604282315623,0.908366257864764
0.82,25138,23299,26977,0.178981896408103,0.493074875327809,25138,25138,0.372218323543765,0.714082955381845,0,1,2.00738991552075
0.83,25444,23605,27283,0.0743794680811312,0.268826152391897,26165,25444,0.376332360714892,0.721838400383174,721,0.00138504155124654,0.462576514786213
0.84,25751,23912,27590,0.103457358562867,0.314341383891958,24360,24474.5,0.376609346829952,0.732524862551749,114.5,0.00865800865800866,0.591054385431908
0.85,26058,24219,27897,0.165854186429539,0.60505693543031,26058,26058,0.381429462009829,0.728248514868882,0,1,2.19397823568535
0.86,26364,24525,28203,0.0652115337721082,0.227049603041773,25816.5,26996,0.39302159845885,0.724935793748622,1179.5,0.000847098686997035,0.37388729834732
0.87,26671,24832,28510,0.0707830810647371,0.273441286892416,25972,25268,0.391536033424049,0.727735279304861,704,0.00141843971631206,0.466272082811815
0.88,26977,25138,28816,0.0533781573195913,0.416947843083529,27630,26977,0.384676538050018,0.726322955937298,653,0.00152905198776758,0.704731531891365
0.89,27284,25445,29123,0.107573706003953,0.297602763704902,27284,26701.5,0.382486600842909,0.726221787051931,582.5,0.00171379605826907,0.559059322366194
0.9,27590,25751,29429,0.389482983904348,0.226045287320932,27590,26898.5,0.379814848385615,0.71386239164043,691.5,0.00144404332129964,0.800127061412722
0.91,27897,26058,29736,0.173012509343007,0.144711177191453,28143,29327,0.396434004162735,0.712899473694698,1184,0.000843881856540084,0.366073310654975
0.92,28204,26365,30043,0.205725761372833,0.171909263304552,29703,26735.5,0.396449932438469,0.702770593137698,2967.5,0.000336870473303015,0.458212155199626
0.93,28510,26671,30349,0.209049425673294,0.35531744310281,28001.5,28510,0.403874623905182,0.698051417922713,508.5,0.00196270853778214,0.798164142412742
0.94,28817,26978,30656,0.152975071084111,0.17749932499074,28143,29623,0.409952092737216,0.685065355879667,1480,0.000675219446320054,0.399190042610358
0.95,29123,27284,30656,0.211497479747584,0.27261625670463,28304,28970,0.40736807686138,0.682923077427818,666,0.00149925037481259,0.650347721523733
0.96,29430,27591,30656,0.157058273564297,0.168335776276285,28877.5,29682,0.410797779356406,0.673173027641623,804.5,0.00124146492861577,0.388454232335745
0.97,29736,27897,30656,0.16450977796225,0.166908199448575,28940,29560.5,0.409558160758638,0.659312982700144,620.5,0.00160901045856798,0.396045443753268
0.98,30043,28204,30656,0.185204669211742,0.179443484027562,28978,29203.5,0.407967073079221,0.661010981337698,225.5,0.00441501103752759,0.448956435543872
0.99,30349,28510,30656,0.218444977229146,0.209491513407674,29629,29376,0.4078717789122,0.64795202744106,253,0.00393700787401575,0.547008181551128
1,30656,28817,30656,0.293338670397996,0.205814276558768,29058.5,30006.5,0.417253478409491,0.615066002204062,948,0.00105374077976818,0.636158251709415
