"rank_index","n_leading_edge","n_remainder","leading_mean_abs","leading_sd_dev","leading_skew_abs","leading_p_uniform_deviation","leading_distortion","remainder_mean_abs","remainder_sd_dev","remainder_skew_abs","remainder_p_uniform_deviation","remainder_distortion","total_distortion","split_score"
6222,6222,25331,0.055377058531893,0.149351973254387,0.112747913229752,0.0370371014516164,0.298140089852772,0.0899730317124474,0.0414075268613776,0.137033974143258,0.0107746851666141,0.210672230812068,0.50881232066484,-0.50881232066484
6223,6223,25330,0.055223522777246,0.149323427876953,0.1130465732476,0.037065439542892,0.298135676820891,0.0900121177359116,0.0414087899524549,0.136961101818027,0.0109044617863675,0.210805920383748,0.508941597204638,-0.508941597204638
6224,6224,25329,0.0553790545616355,0.149296581905713,0.112726419214538,0.0376864250873644,0.298725271161982,0.0899752729638685,0.0414078030272994,0.137044960273968,0.010871468952514,0.210777025080666,0.509502296242648,-0.509502296242648
6225,6225,25328,0.0553826883791936,0.149204286149996,0.112725985137949,0.0370156416253805,0.297965608723545,0.0899757457885725,0.0413888818538594,0.13704077631352,0.0108276175605469,0.210712633359739,0.508678242083284,-0.508678242083284
6226,6226,25327,0.0555552166975743,0.149192611639942,0.112392162595696,0.0365114231009225,0.297455332736287,0.0899346999381824,0.0413922143206903,0.137125709801762,0.0108719760770601,0.210761745236814,0.508217077973101,-0.508217077973101
6227,6227,25326,0.0557097547710473,0.149165024896671,0.112073136769081,0.0370682671371941,0.297979615189453,0.0898980605517702,0.0413910230068698,0.13720945862867,0.0109123104423098,0.210806123315285,0.508785738504738,-0.508785738504738
6228,6228,25325,0.0560298157699087,0.149350325851598,0.112003276477166,0.0370040974771777,0.298385877337267,0.0898207001728905,0.041451156664339,0.137145668666129,0.0107825596090904,0.210627250779384,0.509013128116651,-0.509013128116651
6229,6229,25324,0.0562320778705758,0.149368910338795,0.111663465390144,0.0369292476195858,0.298361968524029,0.0897722836612552,0.0414631980214024,0.137225134309395,0.0110531319319085,0.210901180769264,0.509263149293292,-0.509263149293292
6230,6230,25323,0.0564265651104314,0.149379164233962,0.111323047262163,0.0370674143767696,0.298534667352245,0.0897257601332961,0.0414728638647562,0.137306986422764,0.0110553197314607,0.210907436940895,0.50944210429314,-0.50944210429314
6231,6231,25322,0.0561663289485697,0.14947048424953,0.111507204741042,0.036669458935575,0.298059874504195,0.0897911116347408,0.0415103539609734,0.137327220623942,0.0110823471179681,0.211047423025653,0.509107297529849,-0.509107297529849
6232,6232,25321,0.0563928535099194,0.149517346241958,0.111181794257009,0.037327776801794,0.298828873682176,0.0897366873906886,0.041530554193326,0.137394285247461,0.0111109977534285,0.211075381961173,0.509904255643349,-0.509904255643349
6233,6233,25320,0.0560663321948448,0.149714153525917,0.111068812419674,0.0362313029821001,0.297546194912699,0.089818383725236,0.0415997935546235,0.137570870826832,0.0110813871027784,0.211284999796054,0.508831194708753,-0.508831194708753
6234,6234,25319,0.0559212243315122,0.149679010892029,0.111361626336174,0.0362004894590925,0.29748153785072,0.0898554450022037,0.0415990107934587,0.137497031237939,0.0111711041280488,0.211374075542681,0.508855613393401,-0.508855613393401
6235,6235,25318,0.0557608656226209,0.149656529537523,0.111663184114476,0.0359849967588198,0.297233983976201,0.089896276456924,0.0416021057696924,0.137425556118085,0.0111949017683987,0.211406062054058,0.508640046030259,-0.508640046030259
6236,6236,25317,0.0561981300265362,0.150082813418191,0.112518012971322,0.0361026697383533,0.298642619668741,0.0897899192498307,0.0417326045171207,0.136943768048464,0.0111756666352139,0.211170074426397,0.509812694095138,-0.509812694095138
6237,6237,25316,0.0564443802409174,0.150155023733005,0.11221836143604,0.0359775436574465,0.298686128349389,0.089730578485181,0.0417601958234265,0.13699457647253,0.011176198469705,0.211164261014578,0.509850389363967,-0.509850389363967
6238,6238,25315,0.0560791956145483,0.150424434243517,0.111829046311078,0.0359087299439828,0.298326882957587,0.0898218803969935,0.0418513934918892,0.137307746754663,0.0110686521413052,0.21139579940752,0.509722682365106,-0.509722682365106
6239,6239,25314,0.055820029142139,0.150514351004626,0.112015656176564,0.0362487891769556,0.298590997412002,0.089887088673289,0.0418886424964788,0.137327031397044,0.0113354460167838,0.211774692885074,0.510365690297076,-0.510365690297076
6240,6240,25313,0.0557759478018302,0.150427413826951,0.11213584077825,0.0367621968732007,0.299033478891107,0.089899301157904,0.0418716869509277,0.137288255574166,0.0112979578694075,0.211713073765322,0.510746552656429,-0.510746552656429
6241,6241,25312,0.0557330519240231,0.150340219936671,0.11225320177144,0.0368404464429103,0.299040319189324,0.0899112257994475,0.0418546384315572,0.137250250761193,0.0113361211101778,0.211727110721779,0.510767429911103,-0.510767429911103
6242,6242,25311,0.0557708039099471,0.150251923378773,0.112163998083641,0.0354875570395794,0.29759228337012,0.0899032660300879,0.041836547323313,0.137272452566701,0.0111112933036106,0.211487332940362,0.509079616310481,-0.509079616310481
6243,6243,25310,0.0558375996331359,0.150171890372019,0.112002881995868,0.0352092330586784,0.297220164061767,0.0898881386797225,0.0418206407658351,0.137315879708186,0.0111034230670636,0.211470142366714,0.508690306428482,-0.508690306428482
6244,6244,25309,0.0558262729427491,0.150080118026612,0.112041258321192,0.0337106227521656,0.295637642882123,0.0898922784874518,0.0418019369397317,0.13730035493159,0.0111053004495003,0.211449693342479,0.507087336224602,-0.507087336224602
6245,6245,25308,0.0555639441530635,0.150174857756858,0.112217047593821,0.0348950249714634,0.296742350678295,0.0899583567748365,0.0418406728497013,0.137325627514155,0.0110968483661101,0.211558691747725,0.50830104242602,-0.50830104242602
6246,6246,25307,0.0557849703297026,0.150215415804088,0.111887643240565,0.0356444827250679,0.297588690479141,0.0899051645716253,0.0418591098511135,0.137395941934967,0.0111397003656292,0.211601945755852,0.509190636234992,-0.509190636234992
6247,6247,25306,0.0557115626078502,0.150137970454207,0.112073630855411,0.0355106736540004,0.297397022143763,0.0899246341927687,0.0418451843637268,0.137339796193277,0.0111741516098072,0.211613868262941,0.509010890406704,-0.509010890406704
6248,6248,25305,0.0557779334351066,0.15005787751963,0.111913504964387,0.0352602237983369,0.297052787235267,0.0899095987508752,0.0418292370571878,0.137382965381975,0.0111663038023481,0.211596622301398,0.508649409536666,-0.508649409536666
6249,6249,25304,0.0559128434694498,0.150015290719138,0.111619193047105,0.0352413494051032,0.296979080117244,0.0898776306375613,0.0418237985007738,0.137462362835055,0.0111512070692811,0.211583817625144,0.508562897742387,-0.508562897742387
6250,6250,25303,0.0558044467098623,0.149955201739525,0.11186885298875,0.0366026168747032,0.298296691818465,0.0899057476408649,0.041815302990272,0.137392287627688,0.01115370328267,0.211570897727651,0.509867589546116,-0.509867589546116
6251,6251,25302,0.0557648748956395,0.149867458062956,0.111978197616216,0.035176482510374,0.296797914277077,0.0899168718488974,0.0417980014238085,0.137356449896215,0.0111503603155302,0.211543458536344,0.508341372813421,-0.508341372813421
6252,6252,25301,0.055657403834523,0.149806881397365,0.11222642675473,0.0364940216767499,0.298071520286003,0.0899447782980912,0.0417893470553937,0.137286602601196,0.011360574531135,0.211738001185218,0.509809521471221,-0.509809521471221
6253,6253,25300,0.0554271577665248,0.149859076192254,0.112479898591939,0.0367320173697618,0.298258200624511,0.0900030398015559,0.0418152250827931,0.137264640574654,0.011378670722492,0.211829255894168,0.510087456518679,-0.510087456518679
6254,6254,25299,0.0551872828901226,0.149923607610419,0.112713654645528,0.0366703049459448,0.29813802276925,0.0900637043874705,0.0418448755729086,0.13725532042414,0.0113990178053919,0.211935257977841,0.510073280747091,-0.510073280747091
6255,6255,25298,0.0551936685161573,0.149831779794717,0.112705986087612,0.0354242178787325,0.296802659233412,0.0900635041475563,0.0418259381717672,0.137253234551728,0.0111829670026574,0.211699026597845,0.508501685831257,-0.508501685831257
6256,6256,25297,0.0549597684968626,0.149888696220562,0.112951978604821,0.0352992276248782,0.296623681644713,0.0901227265200249,0.0418533014074381,0.1372361118722,0.0111928814377336,0.211786965301297,0.50841064694601,-0.50841064694601
6257,6257,25296,0.0549189918184068,0.149801313838222,0.113064305756488,0.0336144875848484,0.294866946119722,0.0901342027469036,0.0418361008044753,0.137199315040875,0.0111962532383809,0.211766214310197,0.506633160429919,-0.506633160429919
6258,6258,25295,0.0549810803275582,0.149719920477498,0.11291443348977,0.0354888076879869,0.296647025237928,0.0901202341887165,0.0418197361491076,0.137239459774034,0.0111994330030778,0.211759133227919,0.508406158465847,-0.508406158465847
6259,6259,25294,0.0548266741439492,0.149692955303955,0.113212280702016,0.0353869326503531,0.296512702449265,0.0901598312258427,0.0418214911893497,0.137166821337531,0.0114143895759949,0.211979122659953,0.508491825109218,-0.508491825109218
6260,6260,25293,0.0548144152759505,0.14960151761736,0.113253145854877,0.0354100502273798,0.296452556048129,0.0901642622411732,0.0418028082057494,0.137150411666741,0.0112410456684439,0.211783321948737,0.508235877996866,-0.508235877996866
6261,6261,25292,0.0551470754833032,0.149811025162343,0.113254672866537,0.0337743981927389,0.295359835271654,0.0900833103310328,0.0418703613132992,0.137052494319208,0.0112003962234015,0.211680315027337,0.507040150298991,-0.507040150298991
6262,6262,25291,0.055467990893509,0.149999624991249,0.113195974198022,0.0337100227270479,0.295775625710817,0.0900052337004583,0.0419318819468504,0.136982606386596,0.0113055335481125,0.211733952388719,0.507509578099536,-0.507509578099536
6263,6263,25290,0.055248751846855,0.15003868585515,0.113466428743302,0.0336676532694821,0.295688305343138,0.0900608933047288,0.0419538316844238,0.136948572210226,0.0113038411656965,0.211792852259962,0.5074811576031,-0.5074811576031
