"feature_id","gene_symbol","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5"
"481881","Cbx6",287.676395514166,215.952419581946,295.69934848618,274.224963616658,270.405366091859,362.814637470472,352.612058759084,313.646315334759,406.930430149343,243.690933526389
"217352","Hist1h2bq",101.532845475588,72.2112191662029,75.3618209964778,91.8653628115804,79.5309900270175,62.5942186051294,67.5214580602501,61.7491183315307,55.7601464053035,60.9227333815972
"317127","Smarcb1",252.530410541847,163.49709999895,236.304014988956,370.203700882488,182.92127706214,219.079765117953,174.162491028423,159.763591873643,181.517072340669,209.368266832531
"450520","Ankrd9",13.0170314712292,10.8998066665967,22.3530824989553,15.0823729989162,15.9061980054035,32.456261498956,43.4066516101608,18.6227499730013,21.3549496871375,17.1613333469288
"341870","Prrc2b",62.4817510619002,57.9052229162947,60.0339929971942,43.8759941786653,68.396651423235,66.0716751943033,71.2726501747085,98.9946182775333,74.7423239049813,79.8002000632189
"95857","Dcaf7",9.11192202986045,9.53733083327207,5.74793549973136,12.3401233627496,6.3624792021614,22.0238917314344,10.1818071678155,2.94043420626337,9.4910887498389,9.43873334081083
"486393","Mrpl54",261.642332571707,210.502516248648,263.766373487672,234.462343892243,238.592970081052,268.923309562778,213.282065936346,176.426052375802,215.922269058835,228.245733514153
"89","Tab2",65.0851573561461,44.9617024997112,63.8659499970151,43.8759941786653,63.624792021614,40.570326873695,43.4066516101608,70.5704209503208,60.505690780223,30.8904000244718
"270235","Zbtb10",11.7153283241063,17.0309479165573,10.2185519995224,10.9689985446663,12.7249584043228,6.95491317834771,17.6841913967322,33.3249210043182,11.8638609372986,16.3032666795823
"552437","Dnajb2",704.2214025935,699.631340412173,756.811507464629,563.532300232232,815.987957677199,353.541419899342,382.621595674751,699.823341090681,474.554437491945,523.420667081328
"161513","Aftph",6.50851573561461,4.76866541663604,4.47061649979106,6.85562409041645,4.77185940162105,9.27321757113028,3.21530752667858,2.94043420626337,9.4910887498389,2.57420000203932
"521007","Nectin1",87.2141108572357,94.0108324993962,114.320050494657,76.7829898126642,112.934005838365,112.437763049955,96.9951103881371,125.458526133904,132.875242497745,94.3873334081083
"35867","Oprm1",0,2.04371374998687,0,4.11337445424987,0,4.63660878556514,6.96649964113692,2.94043420626337,3.55915828118959,2.57420000203932
"439406","Eml4",114.549876946817,108.316828749304,83.0257349961197,154.937104443412,89.0747088302596,98.5279366932593,104.497494617054,130.359249811009,116.265837185526,93.5292667407619
"187280","Bcl2l2",277.262770337182,245.245649998425,235.026695989016,194.699724167827,264.042886889698,207.48824315404,227.750949806399,258.758210151176,249.141079683271,214.51666683661
"321769","Fam163b",222.59123815802,250.695553331723,216.505570489881,205.668722712493,243.364829482673,190.100960208171,201.492605005191,219.552420734331,195.753705465427,266.000666877396
"532490","Gtf2f1",348.856443428943,273.857642498241,244.606588488568,242.689092800742,284.720944296723,231.830439278257,201.492605005191,281.301539065862,262.1913267143,250.55546686516
"86584","LOC120095102",18.2238440597209,3.40618958331146,5.74793549973136,6.85562409041645,6.3624792021614,0,0,5.88086841252673,3.55915828118959,0
"415595","Ythdf2",19.5255472068438,9.53733083327207,24.2690609988657,9.59787372658303,20.6780574070245,13.9098263566954,16.0765376333929,26.4639078563703,16.6094053122181,24.8839333530467
"85984","Skp1",40.3527975608106,44.9617024997112,45.9834839978509,35.6492452701655,49.3092138167508,31.2971093025647,47.1578437246191,45.0866578293716,30.8460384369764,44.6194667020148
"528965","Cpne4",42.9562038550564,35.4243716664391,28.7396774986568,27.4224963616658,38.1748752129684,18.5464351422606,31.0813060912263,25.4837631209492,16.6094053122181,27.4581333550861
"565435","-",0,2.04371374998687,0,4.11337445424987,0,0,3.75119211445834,3.92057894168449,0,3.43226666938576
"40367","Blvrb",13.0170314712292,42.236750833062,38.9582294981792,15.0823729989162,36.584255412428,25.5013483206083,29.473652327887,31.3646315334759,28.4732662495167,22.3097333510074
"97307","LOC100912002",27.3357660895813,38.1493233330883,54.924716997433,72.6696153584143,34.9936356118877,55.6393054267817,28.9377677401072,24.5036183855281,47.4554437491945,38.6130000305898
"436460","Mfap2",152.299268213382,174.396906665547,249.715864488329,204.29759789441,186.102516663221,246.899417831344,301.167138332227,189.167933936277,189.821774996778,199.92953349172
"56710","Slc22a6",19.5255472068438,27.2495166664916,16.6051469992239,31.5358708159157,17.4968178059438,31.2971093025647,38.0478057323632,34.3050657397393,29.6596523432465,40.3291333652827
"214944","Spin1",31.2408755309501,27.2495166664916,29.378336998627,31.5358708159157,28.6311564097263,38.2520224809124,36.4401519690239,31.3646315334759,36.7779689056257,36.0388000285505
"304","Sash1",0,0,1.91597849991045,4.11337445424987,0,8.114065374739,0,0,3.55915828118959,10.2968000081573
"440088","Slc30a6",23.4306566482126,19.7558995832064,19.1597849991045,13.7112481808329,22.2686772075649,30.1379571061734,24.1148064500893,31.3646315334759,29.6596523432465,49.7678667060935
"252068","Rnf150",11.7153283241063,5.44990333329833,0,0,4.77185940162105,5.79576098195643,2.14353835111905,3.92057894168449,5.93193046864931,8.58066667346439
"514914","Ndufaf3",55.9732353262856,58.586460832957,83.0257349961197,68.5562409041645,68.396651423235,54.4801532303904,43.9425361979406,32.344776268897,41.5235132805452,48.909800038747
"536198","LOC120094660",93.7226265928503,80.3860741661504,84.9417134960301,93.2364876296637,85.8934692291788,76.5040449618248,83.597995693643,92.1336051295855,83.0470265610903,74.6518000591402
"293920","Pld1",26.0340629424584,40.1930370830752,16.6051469992239,27.4224963616658,23.8592970081052,13.9098263566954,16.0765376333929,26.4639078563703,20.1685635934077,17.1613333469288
"50604","Cckbr",223.892941305142,153.959769165678,144.975706493224,174.132851896578,155.880740452954,118.233524031911,147.904146227215,184.267210259171,142.366331247583,134.716466773391
"353130","Atrn",76.8004856802524,68.1237916662291,58.1180144972838,64.4428664499146,65.2154118221543,52.1618488376078,69.1291118235894,64.6895525377941,54.5737603115737,56.632400044865
"561934","Phka1",6.50851573561461,11.5810445832589,9.57989249955227,5.48449927233316,11.1343386037824,12.7506741603041,13.9329992822738,10.7815920896323,10.6774748435688,11.1548666755037
