"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"435225",128,0.159251351927423,0.0515553971808913,51,205,155,435,0.167391785627842,0.0317443847261529,358,512,155,282,0.326643137555266,0.0832997819070442,0.243343355648221,51,512,155
"330460",61,0.401045234662433,0.0974861945405792,1,138,138,513,0.101193115944625,0.0473720352447344,436,590,155,287,0.502238350607058,0.144858229785314,0.357380120821745,1,590,155
"71209",11,0.336204764782451,0.0977930648382141,1,88,88,596,0.130080047305455,0.0381017052641255,519,673,155,304,0.466284812087906,0.13589477010234,0.330390041985567,1,673,155
"116600",611,0.0620679903913697,0.117590046513214,534,688,155,2,0.30605333848689,0.12158106435345,1,79,79,306,0.36812132887826,0.239171110866664,0.128950218011596,1,688,155
"47837",264,0.0774903090677981,0.0741063398199913,187,341,155,349,0.0921628868104563,0.100281359505971,272,426,155,306,0.169653195878254,0.174387699325962,-0.00473450344770754,187,426,155
"232872",67,0.441289949326347,0.142740781973316,1,144,144,553,0.060051089794797,0.0448474830518535,476,630,155,310,0.501341039121144,0.18758826502517,0.313752774095974,1,630,155
"60409",685,0.22980847387953,0.131196284321049,608,762,155,18,0.377126350253093,0.110001848534012,1,95,95,352,0.606934824132622,0.241198132855061,0.365736691277561,1,762,155
"457865",23,0.384296331135374,0.10079669675298,1,100,100,691,0.111529941426852,0.0272256992871007,614,768,155,357,0.495826272562226,0.12802239604008,0.367803876522146,1,768,155
"126860",539,0.134678871589131,0.0481433409013334,462,616,155,194,0.0876739509903928,0.0642967531207432,117,271,155,366,0.222352822579523,0.112440094022077,0.109912728557447,117,616,155
"188598",134,0.133389346534386,0.0539720990645947,57,211,155,606,0.0479426128731575,0.0864878816209966,529,683,155,370,0.181331959407544,0.140459980685591,0.0408719787219525,57,683,155
"189200",54,0.409812288382454,0.0996325601599892,1,131,131,713,0.0538987915278994,0.0295874509511123,636,790,155,384,0.463711079910354,0.129220011111101,0.334491068799252,1,790,155
"38383",340,0.0725134323847669,0.0601606912559873,263,417,155,456,0.0721512926465948,0.06456221384542,379,533,155,398,0.144664725031362,0.124722905101407,0.0199418199299544,263,533,155
"278072",103,0.30984694588642,0.064464767482832,26,180,155,714,0.0552281770796981,0.0516362568514523,637,791,155,408,0.365075122966118,0.116101024334284,0.248974098631834,26,791,155
"424073",13,0.367513063547449,0.136455218311312,1,90,90,839,0.0659767413508234,0.0281729060934595,762,916,155,426,0.433489804898272,0.164628124404771,0.268861680493501,1,916,155
"60297",711,0.142780169968319,0.121316844975809,634,788,155,163,0.0617186801846401,0.0634132362324635,86,240,155,437,0.204498850152959,0.184730081208272,0.0197687689446866,86,788,155
"24788",119,0.157812094048268,0.0588516759114555,42,196,155,799,0.0346265628113542,0.105581740053822,722,876,155,459,0.192438656859622,0.164433415965277,0.0280052408943448,42,876,155
"451294",201,0.148311835610002,0.147931703620998,124,278,155,736,0.046461743862892,0.0512590381877089,659,813,155,468,0.194773579472894,0.199190741808707,-0.00441716233581246,124,813,155
"63946",279,0.0812407639341473,0.117956675085225,202,356,155,659,0.0225455675949888,0.0714690299628273,582,736,155,469,0.103786331529136,0.189425705048052,-0.0856393735189158,202,736,155
"381918",525,0.038045242186854,0.0385587815871986,448,602,155,417,0.134768672061909,0.114233191128733,340,494,155,471,0.172813914248763,0.152791972715931,0.020021941532832,340,602,155
"510466",247,0.0685366144425643,0.0892491326521849,170,324,155,700,0.0937544632306526,0.02993694883844,623,777,155,474,0.162291077673217,0.119186081490625,0.043104996182592,170,777,155
"443935",92,0.24849470625557,0.0923072147461426,15,169,155,885,0.0409091171059117,0.1462659033823,808,962,155,488,0.289403823361482,0.238573118128443,0.0508307052330395,15,962,155
"2845",724,0.0979161669602036,0.114188035142433,647,801,155,263,0.0527761361868215,0.0741901560893439,186,340,155,494,0.150692303147025,0.188378191231777,-0.0376858880847522,186,801,155
"372804",25,0.334874007660346,0.0961863448869735,1,102,102,980,0.0686319017368078,0.102575408651319,903,1057,155,502,0.403505909397154,0.198761753538292,0.204744155858862,1,1057,155
"476306",463,0.0305446914239837,0.058839496557539,386,540,155,552,0.060361725409166,0.0285268006973638,475,629,155,508,0.0909064168331497,0.0873662972549027,0.00354011957824696,386,629,155
"75698",852,0.0478901415153814,0.0913369947811589,775,929,155,165,0.0601248265265895,0.0899238477768449,88,242,155,508,0.108014968041971,0.181260842558004,-0.0732458745160329,88,929,155
"248384",9,0.392449915087127,0.0897217803003514,1,86,86,1026,0.0965512256057082,0.133376996713196,949,1103,155,518,0.489001140692835,0.223098777013547,0.265902363679288,1,1103,155
"257180",705,0.130445006037917,0.10494467724493,628,782,155,332,0.0917051886367517,0.0960824329504248,255,409,155,518,0.222150194674668,0.201027110195355,0.0211230844793135,255,782,155
"334610",788,0.102947579223837,0.0496013836127531,711,865,155,252,0.0628838776656266,0.202211060306581,175,329,155,520,0.165831456889464,0.251812443919334,-0.0859809870298704,175,865,155
"265079",415,0.158851206420877,0.0646164560148463,338,492,155,642,0.0970658020087285,0.107523926581052,565,719,155,528,0.255917008429606,0.172140382595899,0.0837766258337069,338,719,155
"515528",106,0.273012550976546,0.100752142711372,29,183,155,959,0.0587020278799173,0.100263473970699,882,1036,155,532,0.331714578856463,0.201015616682071,0.130698962174392,29,1036,155
"460101",154,0.11079360568462,0.0437617406669233,77,231,155,923,0.10303934665717,0.113060641491757,846,1000,155,538,0.213832952341789,0.15682238215868,0.0570105701831096,77,1000,155
"339349",274,0.0695949899891275,0.0718459770764639,197,351,155,807,0.034013392374618,0.141645280673401,730,884,155,540,0.103608382363745,0.213491257749865,-0.10988287538612,197,884,155
"167027",779,0.102308316829294,0.0664421262481483,702,856,155,318,0.111278060971017,0.0742723905312914,241,395,155,548,0.213586377800311,0.14071451677944,0.0728718610208716,241,856,155
"499747",219,0.109936491328881,0.101216300572673,142,296,155,876,0.0435632237513346,0.0689442679104104,799,953,155,548,0.153499715080216,0.170160568483084,-0.0166608534028683,142,953,155
"178069",815,0.0406125122726735,0.0667375712073408,738,892,155,305,0.0486846887324646,0.114028200790926,228,382,155,560,0.089297201005138,0.180765771998267,-0.0914685709931291,228,892,155
"435352",1110,0.056455481231751,0.0946940982321394,1033,1187,155,52,0.308184313716993,0.176755713710918,1,129,129,581,0.364639794948744,0.271449811943057,0.0931899830056864,1,1187,155
"113992",89,0.30333811598598,0.0951266890340321,12,166,155,1115,0.0385149406702112,0.126725034486299,1038,1192,155,602,0.341853056656191,0.221851723520331,0.12000133313586,12,1192,155
"92652",342,0.053377630682462,0.0541963389396187,265,419,155,879,0.0364047203474911,0.0797100181716814,802,956,155,610,0.0897823510299531,0.1339063571113,-0.044124006081347,265,956,155
"460382",729,0.0948515493473678,0.105226833613415,652,806,155,499,0.0720973095267254,0.0752112319441949,422,576,155,614,0.166948858874093,0.18043806555761,-0.0134892066835164,422,806,155
"120567",900,0.0918354834366255,0.122603769661509,823,977,155,347,0.090368783654867,0.103421523075667,270,424,155,624,0.182204267091493,0.226025292737177,-0.0438210256456841,270,977,155
"385540",187,0.071018863982772,0.0754053320861203,110,264,155,1061,0.0779589599951578,0.0753741669668671,984,1138,155,624,0.14897782397793,0.150779499052987,-0.00180167507505757,110,1138,155
"305466",759,0.172233591882105,0.136019452975233,682,836,155,498,0.0824320726223959,0.0561392019953928,421,575,155,628,0.2546656645045,0.192158654970626,0.0625070095338742,421,836,155
"397156",668,0.0578984899693751,0.140148810820392,591,745,155,591,0.137797835273886,0.0427160665130941,514,668,155,630,0.195696325243262,0.182864877333486,0.0128314479097753,514,745,155
"125167",720,0.0925551747350255,0.101733773144588,643,797,155,554,0.0455734712086269,0.0575710534176324,477,631,155,637,0.138128645943652,0.15930482656222,-0.0211761806185677,477,797,155
"533050",287,0.0731651635592243,0.0789705867662178,210,364,155,999,0.0486063959597232,0.11486628822604,922,1076,155,643,0.121771559518947,0.193836874992257,-0.07206531547331,210,1076,155
"450859",284,0.0776699895914135,0.141636716100038,207,361,155,1012,0.0690004295502149,0.0465462147913058,935,1089,155,648,0.146670419141628,0.188182930891344,-0.0415125117497155,207,1089,155
"76080",764,0.186767775667249,0.139880749575241,687,841,155,532,0.055378831402777,0.0989151169524121,455,609,155,648,0.242146607070026,0.238795866527653,0.00335074054237339,455,841,155
"291878",229,0.0736788068720671,0.080024183308069,152,306,155,1070,0.07052439254403,0.0564441282840562,993,1147,155,650,0.144203199416097,0.136468311592125,0.0077348878239718,152,1147,155
"84336",1083,0.066057330224794,0.100805865525217,1006,1160,155,237,0.0614297836318656,0.0684881629013034,160,314,155,660,0.12748711385666,0.169294028426521,-0.041806914569861,160,1160,155
"385063",583,0.0787010770454799,0.0291073744099961,506,660,155,750,0.0562328959149454,0.0658371335630363,673,827,155,666,0.134933972960425,0.0949445079730324,0.0399894649873929,506,827,155
"78148",696,0.134360638412545,0.13005801534382,619,773,155,639,0.0948480333318003,0.12929994926526,562,716,155,668,0.229208671744345,0.25935796460908,-0.0301492928647349,562,773,155
"133139",2,0.321791524545915,0.0898386312283037,1,79,79,1355,0.0995013737192494,0.0732033635213156,1278,1432,155,678,0.421292898265165,0.163041994749619,0.258250903515545,1,1432,155
"346866",1146,0.129289357220841,0.165869577343983,1069,1223,155,216,0.0473799941094057,0.045663416081652,139,293,155,681,0.176669351330247,0.211532993425635,-0.0348636420953881,139,1223,155
"130490",83,0.364422905297033,0.204368066664301,6,160,155,1296,0.0785998698393087,0.0775268125689763,1219,1373,155,690,0.443022775136342,0.281894879233278,0.161127895903064,6,1373,155
"471355",391,0.0735192541384322,0.0700047433911095,314,468,155,1002,0.0533940895929845,0.0871414957618981,925,1079,155,696,0.126913343731417,0.157146239153008,-0.0302328954215909,314,1079,155
"172745",16,0.334767028510214,0.0978069602422806,1,93,93,1395,0.116973109048558,0.079130298065138,1318,1472,155,706,0.451740137558772,0.176937258307419,0.274802879251354,1,1472,155
"118112",719,0.0936254493499291,0.109805281201261,642,796,155,705,0.0364466720802739,0.0533333476760163,628,782,155,712,0.130072121430203,0.163138628877277,-0.0330665074470744,628,796,155
"393007",673,0.0838421694497811,0.0738108304125333,596,750,155,761,0.0672559442255078,0.0715962952599511,684,838,155,717,0.151098113675289,0.145407125672484,0.00569098800280443,596,838,155
"35939",910,0.0996606894022989,0.0773837985507271,833,987,155,527,0.0412630182527209,0.0791039128089324,450,604,155,718,0.14092370765502,0.156487711359659,-0.0155640037046396,450,987,155
"125443",442,0.047907984795529,0.0364838640002745,365,519,155,998,0.081394554770668,0.115217921091244,921,1075,155,720,0.129302539566197,0.151701785091518,-0.022399245525321,365,1075,155
"460183",1137,0.0600451693935611,0.134298092205427,1060,1214,155,315,0.115850631114881,0.0825978007860613,238,392,155,726,0.175895800508442,0.216895892991488,-0.0410000924830456,238,1214,155
"459767",894,0.0608010685000409,0.0276538790203631,817,971,155,571,0.0611559510016377,0.030372302619071,494,648,155,732,0.121957019501679,0.0580261816394341,0.0639308378622445,494,971,155
"450798",111,0.27300495846157,0.0710287201738993,34,188,155,1386,0.0812296714393597,0.040799006314046,1309,1463,155,748,0.35423462990093,0.111827726487945,0.242406903412984,34,1463,155
"24918",1308,0.102385852571842,0.219018046958809,1231,1385,155,190,0.0945387840697549,0.0561889109401363,113,267,155,749,0.196924636641597,0.275206957898945,-0.0782823212573476,113,1385,155
"11310",820,0.0510210190896032,0.0824565232851455,743,897,155,689,0.191205969938892,0.0282861667274119,612,766,155,754,0.242226989028495,0.110742690012557,0.131484299015938,612,897,155
"258795",1362,0.0441362836827466,0.0938040159962839,1285,1439,155,179,0.139626017599312,0.0766925845077822,102,256,155,770,0.183762301282059,0.170496600504066,0.0132657007779926,102,1439,155
"188211",716,0.104320526545052,0.100225892205344,639,793,155,854,0.0504229181342453,0.0467659456153342,777,931,155,785,0.154743444679298,0.146991837820678,0.0077516068586192,639,931,155
"352233",1325,0.0772675596072077,0.122905051917769,1248,1402,155,246,0.0442002430609136,0.141533177316887,169,323,155,786,0.121467802668121,0.264438229234656,-0.142970426566535,169,1402,155
"537315",1416,0.156157546720351,0.384726616903208,1339,1493,155,184,0.095234265316094,0.0655608748497798,107,261,155,800,0.251391812036445,0.450287491752988,-0.198895679716543,107,1493,155
"525889",660,0.105366750176472,0.0578251591068693,583,737,155,946,0.097590799741738,0.0890409593994264,869,1023,155,803,0.20295754991821,0.146866118506296,0.0560914314119145,583,1023,155
"401103",296,0.0642399775482687,0.0831846025685081,219,373,155,1328,0.109685647839797,0.0973357807379216,1251,1405,155,812,0.173925625388065,0.18052038330643,-0.00659475791836428,219,1405,155
"247426",446,0.0300382131408696,0.048722349957643,369,523,155,1190,0.0782014709166106,0.0914169451662019,1113,1267,155,818,0.10823968405748,0.140139295123845,-0.0318996110663647,369,1267,155
"176301",1394,0.114235046385147,0.0782154651296878,1317,1471,155,259,0.0302596131018618,0.0992972882504546,182,336,155,826,0.144494659487009,0.177512753380142,-0.0330180938931335,182,1471,155
"498232",455,0.0325384823740933,0.104357864756821,378,532,155,1199,0.0730932071674033,0.042819542102734,1122,1276,155,827,0.105631689541497,0.147177406859555,-0.0415457173180585,378,1276,155
"497609",1401,0.105053528252029,0.123016102133988,1324,1478,155,260,0.0198473392038068,0.0918024822178722,183,337,155,830,0.124900867455835,0.21481858435186,-0.089917716896025,183,1478,155
"305063",709,0.121984324807272,0.101542014544975,632,786,155,957,0.0608461001647811,0.130670736267348,880,1034,155,833,0.182830424972053,0.232212750812323,-0.0493823258402699,632,1034,155
"469198",890,0.111882639263058,0.124587333251839,813,967,155,788,0.103079934593552,0.115295762829192,711,865,155,839,0.21496257385661,0.23988309608103,-0.02492052222442,711,967,155
"239756",1595,0.153531000472867,0.286408514759387,1518,1672,155,93,0.176123138050798,0.0734492012795727,16,170,155,844,0.329654138523665,0.35985771603896,-0.0302035775152945,16,1672,155
"132023",214,0.138757805606474,0.130434157055788,137,291,155,1497,0.125738589427783,0.162837385163584,1420,1574,155,856,0.264496395034257,0.293271542219372,-0.0287751471851152,137,1574,155
"225383",1344,0.136133410736875,0.168096399094793,1267,1421,155,369,0.0849323171005381,0.0859001557291776,292,446,155,856,0.221065727837413,0.253996554823971,-0.0329308269865578,292,1421,155
"371082",1484,0.100589238994871,0.156477804775932,1407,1561,155,271,0.0764115167539785,0.120331766714571,194,348,155,878,0.17700075574885,0.276809571490503,-0.0998088157416532,194,1561,155
"51459",1079,0.0451662640352879,0.0913842753361678,1002,1156,155,688,0.178428442370205,0.0305493051791927,611,765,155,884,0.223594706405493,0.121933580515361,0.101661125890132,611,1156,155
"273422",332,0.0714117975494446,0.0338247935433174,255,409,155,1447,0.109147084942379,0.0797300752747105,1370,1524,155,890,0.180558882491823,0.113554868818028,0.0670040136737953,255,1524,155
"100193",880,0.069278313751056,0.0581847500188815,803,957,155,910,0.110051669718814,0.0869277368528856,833,987,155,895,0.17932998346987,0.145112486871767,0.034217496598103,803,987,155
"310075",498,0.0475866901879272,0.0237365298962686,421,575,155,1301,0.0546563185707782,0.113949013561069,1224,1378,155,900,0.102243008758705,0.137685543457337,-0.0354425346986318,421,1378,155
"408938",255,0.0792733053940538,0.0777985785589408,178,332,155,1545,0.080659453291446,0.0893647500270163,1468,1622,155,900,0.1599327586855,0.167163328585957,-0.00723056990045734,178,1622,155
"131467",1601,0.128614222099714,0.319901700029732,1524,1678,155,225,0.0715146297924321,0.0505858535998414,148,302,155,913,0.200128851892146,0.370487553629573,-0.170358701737428,148,1678,155
"520341",1247,0.102597166771375,0.133988861794933,1170,1324,155,616,0.0567170472186262,0.03502775753077,539,693,155,932,0.159314213990001,0.169016619325703,-0.00970240533570177,539,1324,155
"444175",572,0.126710530024866,0.0506044162002581,495,649,155,1297,0.0719557101620012,0.0978114834360895,1220,1374,155,934,0.198666240186867,0.148415899636348,0.0502503405505195,495,1374,155
"544520",30,0.370332705935652,0.0958412745376336,1,107,107,1837,0.0602177539403783,0.0658277504553553,1760,1914,155,934,0.430550459876031,0.161669024992989,0.268881434883042,1,1914,155
"298878",1511,0.0939355330156104,0.168010908171709,1434,1588,155,363,0.0759092343032535,0.0961271987471264,286,440,155,937,0.169844767318864,0.264138106918836,-0.0942933395999717,286,1588,155
"96201",374,0.0557720827237063,0.0677022402314833,297,451,155,1513,0.0457487260318885,0.0659231986501254,1436,1590,155,944,0.101520808755595,0.133625438881609,-0.0321046301260139,297,1590,155
"345746",1086,0.0711545277017649,0.107149548473899,1009,1163,155,805,0.0185297217794869,0.133663206452184,728,882,155,946,0.0896842494812518,0.240812754926083,-0.151128505444831,728,1163,155
"574130",203,0.111129841298862,0.135157883993088,126,280,155,1697,0.101176153519191,0.0754298807805753,1620,1774,155,950,0.212305994818053,0.210587764773663,0.0017182300443892,126,1774,155
"388210",499,0.0552208793369573,0.0327330337795502,422,576,155,1406,0.0998673888352641,0.0631140595987745,1329,1483,155,952,0.155088268172221,0.0958470933783246,0.0592411747938968,422,1483,155
"12279",56,0.406703204836958,0.101573186989754,1,133,133,1850,0.220464875586913,0.0858800984569825,1773,1927,155,953,0.627168080423871,0.187453285446736,0.439714794977135,1,1927,155
"164269",357,0.0607163112163107,0.0956148580689842,280,434,155,1553,0.0782035214288044,0.114431282614305,1476,1630,155,955,0.138919832645115,0.210046140683289,-0.0711263080381741,280,1630,155
"132845",1015,0.0871597350778757,0.171178712749679,938,1092,155,907,0.0600568526697316,0.0941088891531763,830,984,155,961,0.147216587747607,0.265287601902855,-0.118071014155248,830,1092,155
"562589",291,0.0679750274543949,0.0747576288913478,214,368,155,1631,0.0994894811301492,0.0623219337103365,1554,1708,155,961,0.167464508584544,0.137079562601684,0.0303849459828598,214,1708,155
"572280",774,0.165069305629004,0.0999841842494789,697,851,155,1151,0.053380137316708,0.112451083357882,1074,1228,155,962,0.218449442945712,0.212435267607361,0.00601417533835047,697,1228,155
"571451",500,0.0383038501877309,0.0321861152576659,423,577,155,1427,0.0256375233675499,0.116687391981031,1350,1504,155,964,0.0639413735552807,0.148873507238697,-0.0849321336834166,423,1504,155
"291763",1657,0.0618726231696201,0.11288521514507,1580,1734,155,277,0.0359958130952691,0.0902252288342424,200,354,155,967,0.0978684362648892,0.203110443979313,-0.105242007714423,200,1734,155
"422384",825,0.104749981725035,0.152207501794692,748,902,155,1112,0.0488676593540731,0.117886011801602,1035,1189,155,968,0.153617641079109,0.270093513596294,-0.116475872517185,748,1189,155
"201420",362,0.0602027630502562,0.0358301397816376,285,439,155,1582,0.117949332672652,0.106423921861506,1505,1659,155,972,0.178152095722908,0.142254061643143,0.0358980340797643,285,1659,155
"31923",1420,0.140954673930537,0.398939027247252,1343,1497,155,547,0.0433980447405702,0.0264138607572022,470,624,155,984,0.184352718671107,0.425352888004454,-0.241000169333347,470,1497,155
"482689",1948,0.15373664094659,0.144485864875605,1871,2025,155,19,0.38393231577902,0.112331119598821,1,96,96,984,0.537668956725611,0.256816984474426,0.280851972251185,1,2025,155
"418208",1033,0.0861685810887138,0.101901489135344,956,1110,155,956,0.119450838661578,0.113437559775775,879,1033,155,994,0.205619419750292,0.215339048911119,-0.00971962916082703,879,1110,155
"578125",1971,0.0953326882336114,0.120038707027561,1894,2048,155,29,0.267226970317552,0.152016775818083,1,106,106,1000,0.362559658551163,0.272055482845644,0.0905041757055187,1,2048,155
"268523",690,0.155305623931781,0.141388087393352,613,767,155,1320,0.0602253678298439,0.124672759571695,1243,1397,155,1005,0.215530991761625,0.266060846965047,-0.0505298552034219,613,1397,155
"348332",1731,0.187487045594025,0.204816804965958,1654,1808,155,281,0.0368095733501832,0.0902762826099206,204,358,155,1006,0.224296618944209,0.295093087575879,-0.07079646863167,204,1808,155
"426214",29,0.365211509292749,0.0953915531686107,1,106,106,1983,0.172896576215862,0.0940644504917145,1906,2060,155,1006,0.538108085508611,0.189456003660325,0.348652081848286,1,2060,155
"354219",989,0.0635716470860643,0.076178242020319,912,1066,155,1034,0.0719070032555464,0.114478527026222,957,1111,155,1012,0.135478650341611,0.190656769046541,-0.0551781187049301,912,1111,155
"42305",1150,0.0972616514827678,0.167571166872222,1073,1227,155,878,0.044381936859395,0.0732518332297332,801,955,155,1014,0.141643588342163,0.240823000101955,-0.0991794117597919,801,1227,155
"463892",313,0.185072443340687,0.127704391023144,236,390,155,1748,0.147893080073118,0.109841797253466,1671,1825,155,1030,0.332965523413804,0.23754618827661,0.0954193351371941,236,1825,155
"111664",1149,0.0980641400265085,0.163031913660234,1072,1226,155,922,0.110880636166257,0.132322052250174,845,999,155,1036,0.208944776192766,0.295353965910408,-0.0864091897176422,845,1226,155
"426790",1152,0.0977601396698446,0.19920216043829,1075,1229,155,924,0.0978926547322772,0.115615463983431,847,1001,155,1038,0.195652794402122,0.314817624421721,-0.119164830019599,847,1229,155
"29086",398,0.12287018862753,0.113791801592015,321,475,155,1696,0.110102410944819,0.0886567095731152,1619,1773,155,1047,0.232972599572349,0.20244851116513,0.0305240884072191,321,1773,155
"244862",1114,0.0551677492840099,0.098298005425022,1037,1191,155,985,0.0855765188146052,0.139769871111639,908,1062,155,1050,0.140744268098615,0.238067876536661,-0.097323608438046,908,1191,155
"270331",1250,0.125280499676592,0.156498903077591,1173,1327,155,849,0.0707340253102302,0.0528102672196837,772,926,155,1050,0.196014524986822,0.209309170297274,-0.0132946453104523,772,1327,155
"351532",650,0.0833347270126978,0.175723510219541,573,727,155,1476,0.0952255529628019,0.13024010782874,1399,1553,155,1063,0.1785602799755,0.305963618048281,-0.127403338072781,573,1553,155
"117589",468,0.0848862862485475,0.08472691607858,391,545,155,1661,0.102538845712843,0.110859879870986,1584,1738,155,1064,0.18742513196139,0.195586795949566,-0.00816166398817586,391,1738,155
"222113",1661,0.0677851728560199,0.0704680218314024,1584,1738,155,501,0.0589294242436154,0.141433849526948,424,578,155,1081,0.126714597099635,0.21190187135835,-0.0851872742587148,424,1738,155
"376252",707,0.13481375810079,0.124486428554519,630,784,155,1460,0.0173131621522771,0.0736716013852856,1383,1537,155,1084,0.152126920253068,0.198158029939805,-0.0460311096867372,630,1537,155
"316605",2088,0.111851174173353,0.159473288320441,2011,2165,155,84,0.223828463615746,0.111078445955286,7,161,155,1086,0.335679637789099,0.270551734275728,0.0651279035133712,7,2165,155
"51388",528,0.0495867064503273,0.0419590994129067,451,605,155,1645,0.114878064865479,0.0890250015108904,1568,1722,155,1086,0.164464771315807,0.130984100923797,0.0334806703920094,451,1722,155
"311159",1872,0.107400181048433,0.226539071969455,1795,1949,155,312,0.123196308188199,0.0898546834669105,235,389,155,1092,0.230596489236632,0.316393755436366,-0.0857972661997337,235,1949,155
"58588",2013,0.102702521719038,0.152994789197692,1936,2090,155,175,0.102868267087842,0.0381324734344162,98,252,155,1094,0.205570788806881,0.191127262632108,0.0144435261747731,98,2090,155
"270602",1590,0.16815653588128,0.204577443881135,1513,1667,155,610,0.0462302145488138,0.0474763408165018,533,687,155,1100,0.214386750430094,0.252053784697637,-0.0376670342675425,533,1667,155
"556460",933,0.0566613239379876,0.178746997585222,856,1010,155,1286,0.0595608906951384,0.0774933420252637,1209,1363,155,1110,0.116222214633126,0.256240339610486,-0.14001812497736,856,1363,155
"295041",1817,0.219516270211898,0.278494418540504,1740,1894,155,413,0.129212473012558,0.0866561043130787,336,490,155,1115,0.348728743224456,0.365150522853583,-0.0164217796291268,336,1894,155
"284211",423,0.0978357610911189,0.0468726316148604,346,500,155,1821,0.0602580211370878,0.0746920742603834,1744,1898,155,1122,0.158093782228207,0.121564705875244,0.0365290763529629,346,1898,155
"502578",281,0.0970945621861574,0.141677565451573,204,358,155,1966,0.0462086683983216,0.128811635171587,1889,2043,155,1124,0.143303230584479,0.27048920062316,-0.127185970038681,204,2043,155
"418779",546,0.128714319627761,0.0532637008939219,469,623,155,1707,0.149051917076577,0.0508164149032382,1630,1784,155,1126,0.277766236704338,0.10408011579716,0.173686120907178,469,1784,155
"833",1696,0.141981978929834,0.208354135364061,1619,1773,155,562,0.0532461229959154,0.0504396858095788,485,639,155,1129,0.19522810192575,0.25879382117364,-0.0635657192478902,485,1773,155
"341996",1918,0.326565464143641,0.587487629498355,1841,1995,155,343,0.106547966772268,0.0873291309126216,266,420,155,1130,0.43311343091591,0.674816760410977,-0.241703329495067,266,1995,155
"24168",1518,0.0861285694154503,0.187751737895269,1441,1595,155,757,0.0642379786240781,0.0176285654088133,680,834,155,1138,0.150366548039528,0.205380303304082,-0.0550137552645538,680,1595,155
"82777",1609,0.0770294946050853,0.137045858304191,1532,1686,155,673,0.106561242766475,0.0675558766415634,596,750,155,1141,0.18359073737156,0.204601734945754,-0.0210109975741943,596,1686,155
