"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score"
20829,20829,-0.00146792341041402,4.47103846394468e-09,-0.00146791831818845,-0.00146790937611152,3.65192417579089,4261,3.06805293513362,3.08648663682246,0.0184337016888381,1.12059119538689,1.23474446299269,0.114153267605805,1.28455254270051,1.33222713984961,0.047674597149107,0.144485729816313,-4261,TRUE,0,0,0,1,0,0.15
21513,21513,0.00128539380482613,-1.59485125757461e-09,0.00128538531428128,0.00128538212457877,3.56934935526755,3577,3.01553490085017,3.83945231259331,0.82391741174314,0.944314074367784,1.37969367708854,0.435379602720755,1.34992671694902,1.45579059485073,0.10586387790171,0.125245093720753,-3577,TRUE,1,1,1,0,1,0.85
