"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score"
22667,22667,0.000425834930453909,-5.58095627037697e-09,0.000425836851441155,0.000425825689528615,5.84707063664893,2564,4.73356340075649,5.41387570718231,0.680312306425819,2.10006082888257,2.48360371800758,0.383542889125013,2.1910326070883,2.5508646175798,0.3598320104915,0.0413355985893293,-2564,TRUE,1,1,1,1,0,0.9
23766,23766,-0.000106229263057373,-7.96209031612396e-10,-0.00010623000198902,-0.000106231594407083,5.90232071911193,1465,4.91925179943744,5.44328313679822,0.52403133736078,2.33047636361774,2.45611981961427,0.125643455996536,2.46213591233022,2.5028604534046,0.0407245410743768,0.0110457036441662,-1465,TRUE,0,0,0,0,0.552816901408451,0.0552816901408451
24655,24655,-0.000224696772216515,-3.17932934469637e-09,-0.000224696297113542,-0.000224702655772232,5.68022133475152,576,4.44734610079452,4.97948856509942,0.532142464304894,2.06686275947298,2.31410386236625,0.247241102893271,2.1495367465505,2.38986649525197,0.240329748701462,0.0233551893654189,-576,TRUE,0.0519009255742377,0.47149249388291,0.625510922673422,0.406389185024834,1,0.419503963431408
