"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.57,17901,16017,19785,0.0653582875746562,0.167286354612897,17901,17901,0.449009379150384,0.699129741506032,0,1,1.48238491243374
0.58,18215,16331,20099,0.0531074343388719,0.122899574407453,18215,18806,0.449261683142053,0.698775993261665,591,0.00168918918918919,0.350851510089984
0.59,18530,16646,20414,0.0515002016181116,0.0893584445406379,18829,18944.5,0.448975091726439,0.70326772869723,115.5,0.00858369098712446,0.273578438360716
0.6,18844,16960,20728,0.0465751613023621,0.0851103562962842,18490,18960.5,0.447985117365314,0.708753864096342,470.5,0.00212089077412513,0.246270469028316
0.61,19158,17274,21042,0.0827776270676617,0.116908551988444,19158,19158,0.439310483632123,0.710588215110263,0,1,1.39875179812529
0.62,19472,17588,21356,0.0512817053586433,0.123156252356771,19849.5,19472,0.442065450459388,0.709703144310268,377.5,0.00264200792602378,0.348483472441048
0.63,19786,17902,21670,0.0602309430954651,0.107620990573523,19786,19786,0.441228969136083,0.712370993281881,0,1,1.32776850620369
0.64,20100,18216,21984,0.0518061834028613,0.0982849393892132,19856,20122,0.440153938971884,0.715568841828468,266,0.00374531835205993,0.290877409682586
0.65,20414,18530,22298,0.0629170326115877,0.100112523372946,20414,20389,0.441417057758611,0.718078258444354,25,0.0384615384615385,0.353958936181078
0.66,20728,18844,22612,0.0879036650141713,0.136548215162609,20728,20728,0.44092706777285,0.723389629057467,0,1,1.457062924973
0.67,21042,19158,22926,0.0599406861504414,0.0746343323353374,21177,20544.5,0.437639369479385,0.725315912501322,632.5,0.0015785319652723,0.249354486916942
0.68,21356,19472,23240,0.0585861306750071,0.117155752129144,21311,21644.5,0.434756284823859,0.717878002776511,333.5,0.00298953662182362,0.350150670130446
0.69,21670,19786,23554,0.0839414897593459,0.193033055531303,21670,21670,0.440298695302302,0.709582920627508,0,1,1.5844192039849
0.7,21984,20100,23868,0.0618393863216309,0.160913596377451,21762.5,21785,0.437481568892499,0.733461260820547,22.5,0.0425531914893617,0.502014241861474
0.71,22298,20414,24182,0.0954307586092062,0.230768627113282,21642,22298,0.435301400222457,0.741839365011871,656,0.0015220700152207,0.701518078551132
0.72,22612,20728,24496,0.0437270701875064,0.0757879297792662,22180,21978.5,0.432929548317131,0.754003016378161,201.5,0.00493827160493827,0.220514098640719
0.73,22926,21042,24810,0.052261966684938,0.206560490378733,22031.5,22926,0.437388288596195,0.745228885133389,894.5,0.00111669458403127,0.549744658384947
0.74,23240,21356,25124,0.154141866247945,0.126340820743825,23240,23222.5,0.439278223051087,0.745899532412208,17.5,0.0540540540540541,0.629445605970184
0.75,23554,21670,25438,0.0514028473725922,0.240902587422999,23554,24991.5,0.442289186006175,0.769608677254725,1437.5,0.000695168578380257,0.630097478136039
0.76,23869,21985,25753,0.048514368550132,0.210268218923349,24576.5,23869,0.442617138175646,0.765802166991562,707.5,0.00141143260409315,0.550876002333571
0.77,24183,22299,26067,0.0436147219749415,0.229950922363306,24601.5,24183,0.442010346900023,0.759401818430107,418.5,0.00238379022646007,0.588635828002312
0.78,24497,22613,26381,0.0451279933860287,0.268223612741092,24641,24497,0.441242618032253,0.786281104416324,144,0.00689655172413793,0.688497679926141
0.79,24811,22927,26695,0.0474326117294337,0.12450458205553,24645.5,24811,0.445747363142524,0.794399968321825,165.5,0.00600600600600601,0.346788381869982
0.8,25125,23241,27009,0.081086307727519,0.129724893950845,23660.5,25125,0.447851113729394,0.806579922815084,1464.5,0.000682360968952576,0.426621996237754
0.81,25439,23555,27323,0.0488962330583372,0.278769901842956,24488.5,25439,0.444011662712347,0.820882737355201,950.5,0.00105097214923805,0.716155410868602
0.82,25753,23869,27637,0.0325952993523477,0.256767954508161,24645.5,26322,0.44654083877874,0.788791936055887,1676.5,0.000596125186289121,0.627599473707512
0.83,26067,24183,27951,0.0666008181607275,0.243418617708589,24664.5,26067,0.444581289472132,0.808162758934604,1402.5,0.000712504453152832,0.668953193224601
0.84,26381,24497,28265,0.0933595713156337,0.12367698160091,26381,26388,0.442916458194563,0.792675477734254,7,0.125,0.562863912571182
0.85,26695,24811,28579,0.120919980091402,0.22811083996635,27269.5,26127,0.44464440282198,0.810159391699327,1142.5,0.000874508089199825,0.749460698955353
0.86,27009,25125,28893,0.0783833987343346,0.432319715718486,27041,27009,0.443867806712272,0.796129694119859,32,0.0303030303030303,1.17845986584691
0.87,27323,25439,29207,0.075812014874871,0.26377711633392,27210.5,27714.5,0.443891496147795,0.754500953657412,504,0.00198019801980198,0.739073969091338
