"feature_id","rank_index","mean_value","var_value","log_mean","log_var","log_mean_smooth","log_var_smooth"
"534198",1,24.9711432594715,2737.44650819089,3.25698604701881,7.91514607078154,3.23878656111708,7.34386225975389
"433098",2,284.338465155112,414314.60946368,5.6536760726686,12.9343833040723,3.23679974698539,7.32556698202607
"18321",3,73.5449712408496,1696.18377745966,4.31140258408445,7.43672555486843,3.22473131639969,7.297076961516
"457865",4,15.0701654766378,1693.49130882737,2.77696447693584,7.43513786198548,3.22051860797713,7.2696939760192
"35860",5,21.7901940493039,1081.36998920928,3.12633035789023,6.9869083503167,3.22728079402538,7.25969994807478
"146021",6,41.365606117713,1246.42208366866,3.74633685658722,7.12883436769406,3.21875086296501,7.22955125188028
"354681",7,23.7708033210792,559.196647084197,3.20966567418569,6.32828787759602,3.21173179896708,7.19817540278461
"208999",8,29.6472497915503,910.887828428598,3.42254292887995,6.81551698736573,3.20229125056506,7.16915384784294
"270602",9,25.2744242854891,434.828261299338,3.26859600540932,6.07724826964915,3.19724517260098,7.16667941167947
"275669",10,15.9198987446311,535.521568060541,2.82849036980031,6.28510676268029,3.19236062857384,7.13525548252341
"128848",11,22.4444336179964,496.741866482722,3.15463309434812,6.21008160224369,3.18419323170105,7.10633643181379
"23297",12,13.9650416314486,1580.24709689273,2.70571692322185,7.36596911651698,3.17644139709375,7.07941484882091
"170748",13,75.8579627358169,3239.55010012357,4.34195907861596,8.08349837836346,3.16635304881131,7.05166125782051
"494843",14,16.9550600368616,441.785366349968,2.88787197141301,6.09308515229825,3.16985889482811,7.04606471387182
"465508",15,21.9506469591857,339.595409223162,3.13334612605196,5.83069528963852,3.17395931605722,7.03440236629348
"157795",16,60.9688942840966,15051.1312892217,4.12663255405376,9.61927487405249,3.16812096967425,7.00452257322391
"572970",17,121.995934395944,51734.9444589638,4.81215130113462,10.8539080695787,3.15984359141076,6.97379941663617
"56517",18,79.3749369509489,3669.94882350889,4.38670239812138,8.20820544265024,3.1515379161632,6.95939737719025
"176730",19,15.1873028869249,231.740677401535,2.78422716251611,5.44992486122625,3.14525563086359,6.92877255554636
"75091",20,11.6486747885833,300.705935564462,2.53755244989005,5.70945281970189,3.13472823248217,6.89850430649813
"121081",21,18.2928141255451,756.424049307614,2.95973270147935,6.62992326741622,3.14038858435801,6.91321860789886
"433229",22,8.12890926614243,258.538286136306,2.21144622045396,5.55890422982079,3.17136034902066,6.97112508869849
"470412",23,2024.25019027021,13381969.55702,7.6134485226596,16.4094188781297,3.16761418806513,6.94046212398541
"180115",24,11.197000393777,291.295629386344,2.50119005214584,5.67776571951257,3.15911108960731,6.90815315418243
"508357",25,10.9060780124263,281.444029462142,2.47704902707209,5.64348040515926,3.15813708550965,6.88512066084217
"576849",26,297.01701477909,28567.7853108494,5.69715058144958,10.2600699780749,3.15320023434018,6.85402819386317
