"feature_id","original_rank_index","baseMean","alpha_used","dispFit","dispersion","mean_trt","mean_untrt","baseMean_scoring","iod_nb","cv2_nb","log_baseMean","log_iod_nb","log_cv2_nb","filtered_rank_index","log_baseMean_smooth","log_iod_nb_smooth","log_cv2_nb_smooth"
"534198",1,24.9711432594715,10,0.335371589338814,10,0.274255300727633,49.6680312182153,24.9711432594715,250.711432594715,10.04004622414,3.21772088856481,5.5243026068158,2.30658171825099,1,3.30217357366727,4.82518013894335,1.52300656527608
"433098",2,284.338465155112,2.1697721298551,0.0979059552572233,2.1697721298551,44.6921909348411,523.984739375382,284.338465155112,617.949677139338,2.17328906520697,5.65016530727187,6.42640702556508,0.776241718293208,2,3.30639859991475,4.80486138898048,1.49846278906572
"18321",3,73.5449712408496,1.73384637544896,0.163434142812564,1.73384637544896,93.8351957319698,53.2547467497294,73.5449712408496,128.515681818445,1.7474434981771,4.29789707272969,4.85605093438693,0.558153861657244,3,3.29776795605917,4.78010381911403,1.48233586305485
"457865",4,15.0701654766378,8.74626561833483,0.506405091870575,8.74626561833483,0.545535485138495,29.5947954681371,15.0701654766378,132.807670170933,8.81262189037114,2.71271699311148,4.88890199268569,2.17618499957421,4,3.28837440385589,4.7547379509927,1.46636354713681
"35860",5,21.7901940493039,2.7981417184327,0.373374491334768,2.7981417184327,7.72698067897889,35.8534074196289,21.7901940493039,61.9720510221011,2.84403392103251,3.08146005434615,4.12668349344264,1.04522343909649,5,3.28431086248267,4.73764090026441,1.45333003778173
"146021",6,41.365606117713,1.80867758292863,0.23219553286313,1.80867758292863,46.5371584368422,36.1940537985837,41.365606117713,75.817044489363,1.83285225589618,3.72244976544699,4.32832312870805,0.605873363261058,6,3.27854869284149,4.71918592173285,1.44063722889136
"354681",7,23.7708033210792,1.75282835403454,0.348517222910982,1.06800773281196,15.5996072766405,31.9419993655179,23.7708033210792,42.666138059366,1.79489676823547,3.16845807638704,3.75340558594115,0.584947509554108,7,3.27789593014528,4.69504474448392,1.41714881433864
"208999",8,29.6472497915503,1.85964277812322,0.294311384753704,1.08249127420712,25.9106716299024,33.3838279531981,29.6472497915503,56.1332939660716,1.89337271958595,3.38936936537606,4.02772911182286,0.638359746446793,8,3.26637383755847,4.67383203149004,1.40745819393156
"270602",9,25.2744242854891,1.5101079573143,0.332247775866834,0.917481432646193,20.9955769796938,29.5532715912843,25.2744242854891,39.1671092300548,1.5496736458817,3.22979298662492,3.66783734434303,0.438044357718107,9,3.25651323853793,4.65839439517758,1.40188115663964
"275669",10,15.9198987446311,1.68110616776805,0.483380928917052,1.12989319404669,5.21946319677726,26.6203342924849,15.9198987446311,27.7630399698421,1.74392063763628,2.76756982013414,3.32370563864301,0.556135818508863,10,3.24532953553904,4.63508251098878,1.38975297544974
"128848",11,22.4444336179964,2.92775510653407,0.364678349601494,2.92775510653407,25.2072928722948,19.6815743636979,22.4444336179964,66.7118051383538,2.9723095834712,3.11104263769837,4.20038192584196,1.08933928814359,11,3.24325421771364,4.62063863856657,1.37738442085293
"23297",12,13.9650416314486,10,0.540540904405981,10,1.04341537656897,26.8866678863282,13.9650416314486,140.650416314486,10.0716073769338,2.63655718052042,4.94627749486384,2.30972031434343,12,3.23019253948489,4.59721602027831,1.36702348079342
"170748",13,75.8579627358169,1.31358000098698,0.160739014606224,1.31358000098698,98.739650922863,52.9762745487709,75.8579627358169,100.645502765384,1.32676253270725,4.32886268032166,4.61160446917382,0.282741788852156,13,3.22576729157132,4.57308069694917,1.34731340537785
"417902",14,71.7521683726341,0.967688361366492,0.165642676746842,0.577402793545559,62.4380293403713,81.066307404897,71.7521683726341,70.4337382370069,0.981625222407494,4.27321807540446,4.25467238468807,-0.0185456907163931,14,3.23272378139301,4.55610579946756,1.32338201807455
"494843",15,16.9550600368616,1.82257965867204,0.45845060382009,1.19067436320643,7.10631432906608,26.8038057446572,16.9550600368616,31.9019475347473,1.88155910184865,2.83056631652454,3.46266705917324,0.632100742648704,15,3.22363653772541,4.5310453278534,1.30740879012799
"465508",16,21.9506469591857,1.55141660434659,0.371193777264078,0.974048966772337,17.2483743136499,26.6529196047214,21.9506469591857,35.0545981686306,1.59697334815734,3.08879661330941,3.55690679371006,0.468110180400658,16,3.21619967266704,4.50483433744649,1.28863466477945
"157795",17,60.9688942840966,2.00980506628598,0.181666525834528,2.00980506628598,4.47522184596735,117.462566722226,60.9688942840966,123.535592618031,2.02620687267827,4.110363804346,4.81652931388287,0.706165509536864,17,3.20610571050834,4.48509823242589,1.27899252191755
"572970",18,121.995934395944,1.39460922082935,0.12832957541693,1.39460922082935,14.7059337594239,229.285935032464,121.995934395944,171.136655012276,1.40280621530258,4.80398771955457,5.1424623894692,0.338474669914633,18,3.20079250352005,4.47981303429465,1.2790205307746
