"feature_id","gene_symbol","dataset_name","regulation_direction","effect_class","standard_significant","HBFSS_significant","HBFSS_only_call","deseq2_strong_call","deseq2_weak_call","overlap_call","lfc_shrunk","log2FoldChange","HBFSS","padj","empirical_p","empirical_q","lfdr","padj_strong_effect","padj_weak_effect","baseMean","dispGeneEst","dispFit","dispersion","lfcSE","stat","pvalue","passes_hc_p_gate","raw_lfc_pass","shrunk_lfc_pass","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","hc_p_threshold_dataset","hbfss_threshold_dataset"
"31","Pcmt1","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.0084915733417657,-0.0254761276247745,0.000168484253867039,0.994470319473388,0.955341519875457,0.955213451640442,1,1,0.0329648452061194,32.8636613859256,0.121237963009807,0.272851330766758,0.17053387282491,0.411302058552795,-0.0619401899285762,0.950610461991131,FALSE,FALSE,FALSE,23.9630829562928,26.5113457370045,40.2284388031921,26.5499526024875,46.9536919456036,28.7047492218183,30.0026349868244,28.5857595327735,15.1935098180214,61.9434482552381,6,FALSE,0.00240817410946188,0.0198413470726739,0.0223630001696145,1.65046993290979
"35","Pcmt1","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.202148399544625,-0.31882755082923,0.121685395277992,0.694917313316104,0.250057154147557,0.848083440706555,1,1,0.0173386857639285,129.840791233256,0.0439380949183776,0.125110078139072,0.0673236825124766,0.250609067263435,-1.27221075562316,0.203298247127703,FALSE,FALSE,FALSE,118.911147500095,101.931553437104,127.868966195861,119.224315460227,110.862883760453,95.2475769633063,174.658196530442,185.807436963028,97.238462835337,166.657372686712,7,FALSE,0.158066868081694,0.601960715751944,0.0223630001696145,1.65046993290979
"37","Pcmt1","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.114001737435352,-0.22260684774154,0.0340672329467931,0.876952426163552,0.502538313158759,0.918161836304924,1,1,0.0222395829497268,120.398866810187,0.0866216697084476,0.129036405604179,0.0994052506491803,0.300163044947185,-0.741619767952142,0.458317743076188,FALSE,FALSE,FALSE,70.984981587509,110.159212458932,102.007826965237,127.239395491166,146.078152719656,208.761812522315,91.0794276385741,119.540448955235,135.222237380391,92.9151723828572,9,FALSE,0.0570239660582054,0.298830822347001,0.0223630001696145,1.65046993290979
"89","Tab2","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.0846259675985452,-0.175035795866843,0.0179717750884424,0.920712979535537,0.613243361422923,0.931929926560846,1,1,0.0203676392256298,50.8517243806599,0.050859395167813,0.202879647900408,0.0970788451651053,0.313088878295564,-0.55906104624261,0.576120058462244,FALSE,FALSE,FALSE,45.2133640684771,53.022691474009,64.6528480765588,37.0697451430957,40.4323458420475,63.933305084959,75.006587467061,48.0760501233009,50.1385823994707,30.9717241276191,10,FALSE,0.035875734440642,0.212367144488063,0.0223630001696145,1.65046993290979
"90","Tab2","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0747503765819061,0.212040436088445,0.0144248140786425,0.92844122822707,0.641249250911173,0.93470871196906,1,1,0.0669351293029208,18.3619531103321,1e-08,0.429073942497259,0.144424868631058,0.41142910219681,0.51537539507114,0.606290722740377,FALSE,FALSE,FALSE,13.5640092205431,26.9684379048839,24.4244092733666,19.0358150734816,14.3469614278233,15.6571359391736,12.8582721372105,20.7896432965626,19.7515627634278,16.2232840668481,10,FALSE,0.0322455825698879,0.192973129210083,0.0223630001696145,1.65046993290979
"1137","Utrn","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0842750429978484,0.162531824836989,0.0176275322964725,0.922695634273683,0.617779231401696,0.932395924373949,1,1,0.0133733937941773,75.6385929133564,0.0580670443073934,0.160987552044968,0.0898237757082754,0.294480111098969,0.551928020640976,0.580997669632202,FALSE,FALSE,FALSE,79.1233871198349,100.560276933465,81.8936075636411,65.1225252513844,73.0390763598278,105.685667589422,81.4357235356662,59.7702244776173,71.4094961447006,38.3459441580045,6,FALSE,0.0349415342444796,0.20916669596861,0.0223630001696145,1.65046993290979
"1295","Phactr2","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.0683089585062309,-0.227954455365931,0.0125527190662316,0.932756203304076,0.654992191760706,0.935990955281863,1,1,0.0946174413279301,18.1690260747208,0.0952415618134963,0.432833200387489,0.19855308358974,0.461228878443677,-0.494232833241312,0.621141754306941,FALSE,FALSE,FALSE,14.0161428612279,23.3117005618488,12.9305696153118,13.0245050502769,20.8683075313794,14.3523746109092,35.3602483773288,20.7896432965626,16.7128607998236,10.3239080425397,10,FALSE,0.0302318539979118,0.183763877253181,0.0223630001696145,1.65046993290979
"1367","Aig1","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0591759822982216,0.106715006763489,0.00835657389867516,0.951835290720412,0.722411025023082,0.941615818403765,1,1,0.00486838865890989,272.206711603827,0.0782929684216509,0.0989248954328694,0.0846022656140986,0.271596346794378,0.392917681047756,0.694380282109508,FALSE,FALSE,FALSE,291.174064600992,244.087217647593,212.636033674015,313.590006210512,349.544151150604,380.990307853225,219.662149010679,228.686076262188,332.737865014669,148.959244613787,9,FALSE,0.0214381971197302,0.141215634690466,0.0223630001696145,1.65046993290979
"1634","Heca","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.224910273801598,-0.371616882474558,0.148919796650831,0.659385004055011,0.217705895992971,0.829360694548992,1,1,0.0365960832256698,155.721024219487,0.0677163637906674,0.116789196819644,0.0824658990626362,0.272567139003552,-1.36339576308836,0.172757815682231,FALSE,FALSE,FALSE,166.83731341268,131.185452181384,114.938396580549,156.294060603322,108.25434531903,213.980857835373,227.162807757385,148.126208488008,197.515627634278,92.9151723828572,9,FALSE,0.180860933944785,0.662129809073104,0.0223630001696145,1.65046993290979
"1655","Abracl","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.000298766924116114,-0.000345389255100122,6.84897378217082e-08,0.999797438648091,0.9994722915349,0.957106137149652,1,1,0.0494287321974743,57.5250055101021,0.280391267936446,0.188049802672194,0.248961164003653,0.472142486357484,-0.000731536061845977,0.999416318722642,FALSE,FALSE,FALSE,24.4152165969776,49.3659541309739,37.3549788886784,47.0885951817702,130.426922071121,87.4190089937195,28.9311123087235,45.4773447112306,80.5256020355135,44.2453201823129,8,FALSE,8.79801883745517e-05,0.000229241366072672,0.0223630001696145,1.65046993290979
"1683","Ccdc28a","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.00754518870483629,0.027825925746496,0.000129368939786372,0.994977509131443,0.961289314352512,0.955478222524023,1,1,0.0709802513165519,56.8820676520935,0.377099066618093,0.189327113243207,0.303792919677622,0.518330333597554,0.053683768714375,0.95718711484191,FALSE,FALSE,FALSE,92.687396340378,66.7354565103906,74.7099577773568,47.0885951817702,5.21707688284484,31.3142718783473,67.5059287203549,59.7702244776173,47.0998804358664,76.6918883160091,11,FALSE,0.00218673610905135,0.0171458852584362,0.0223630001696145,1.65046993290979
"1741","-","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.280313141711722,0.37621399817452,0.27478143305433,0.457735333321598,0.104648746952107,0.700266572696697,1,1,0.0101550087725496,109.616042087887,0.0100187236043729,0.134347641370928,0.0425512075557476,0.209608549850854,1.79484089958265,0.0726790523642441,FALSE,FALSE,FALSE,113.485543811877,111.073396794691,158.040295298255,118.222430456359,121.297037526143,93.9428156350418,112.509881200591,98.7508056586721,74.4481981083049,94.3900163889343,10,FALSE,0.339385562393922,0.980265967469047,0.0223630001696145,1.65046993290979
"2383","Epb41l2","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.336883283034761,-0.491398737865251,0.361145012773457,0.401986640720868,0.0847191898014021,0.654142921364403,1,1,0.0615232743110654,309.771437776421,0.0680463917042438,0.0960288886301018,0.0763371490735006,0.257709779323897,-1.90679119416592,0.0565476321109323,FALSE,FALSE,FALSE,242.795765047722,227.631899603935,275.852151793317,272.512721051947,269.983728687221,425.352193014217,446.824956768063,275.462773679454,472.518155340466,188.780032777869,9,FALSE,0.395788379645916,1.07201820618743,0.0223630001696145,1.65046993290979
"2456","Med23","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.175134686348933,0.337803694731036,0.0848883458017006,0.762867546051702,0.327564465865676,0.879705361387624,1,1,0.0490675794097212,41.1501063059959,0.0329013698668121,0.233018525769921,0.090023581578625,0.311950773125771,1.08287500411112,0.278863908038655,FALSE,FALSE,FALSE,33.457889410673,54.8510601455265,45.9753586322196,45.5857676759691,50.8664996077372,43.0571238327275,50.361565870741,25.9870541207032,30.3870196360428,30.9717241276191,8,FALSE,0.117550860488642,0.484703216543705,0.0223630001696145,1.65046993290979
"2513","Stx7","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.0563812771095136,-0.0970447120129932,0.00772702097777091,0.953167123514076,0.729374517662049,0.94214097354685,1,1,0.00250946917441393,101.476451107448,0.038488430243033,0.139104527390918,0.0667745542642354,0.253610474958178,-0.382652617282455,0.701977351136141,FALSE,FALSE,FALSE,80.9319216825739,104.67410644438,120.685316409576,86.1621103326009,99.124460774052,136.999939467769,83.578768891868,90.9546894224612,75.9675490901071,135.685648559093,7,FALSE,0.0208309456821247,0.137049413810938,0.0223630001696145,1.65046993290979
"2625","Sgk1","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.153488210566041,-0.265053044713261,0.0655958878198087,0.795559718639699,0.373794065726917,0.892990958106234,1,1,0.0170719882751546,65.5735597470441,0.0314924008937165,0.174179306515028,0.0712046817950852,0.269438309340423,-0.983724420488323,0.325251029268075,FALSE,FALSE,FALSE,70.5328479468242,47.5375854594563,58.9059282475313,56.606502718511,63.9091918148493,58.7142597719011,51.4330885488418,77.9611623621096,68.3707941810964,101.76423641932,10,FALSE,0.0993272145060968,0.427367597666956,0.0223630001696145,1.65046993290979
"2900","Echdc1","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.236477916451947,0.456384480994998,0.159744856028688,0.652615743047809,0.211097449364672,0.824953876258921,1,1,0.09812459333263,66.6222230008023,0.0854610631358454,0.172618864193025,0.113654620303426,0.329949068467363,1.38319675553241,0.166604544301885,FALSE,FALSE,FALSE,81.3840553232587,85.0191432255662,53.1590084185039,57.6083877223785,108.25434531903,54.7999757871077,69.6489740765566,27.2864068267384,75.9675490901071,53.0943842187755,7,FALSE,0.185342453937164,0.6755170141274,0.0223630001696145,1.65046993290979
"2944","Kiaa0408L","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0308514328984765,0.0916270774243959,0.00224904119460005,0.975850003537517,0.845475283703161,0.949686430112276,1,1,0.0480343052172292,31.3377992680938,0.130339542998553,0.282482752512274,0.183107226158798,0.425051753889866,0.215566872941635,0.829325380230532,FALSE,FALSE,FALSE,41.1441613023141,39.3099264376274,20.1142194015961,41.5782276604993,18.2597690899569,40.4476011761986,36.4317710554296,28.5857595327735,10.635456872615,36.8711001519275,8,FALSE,0.0106169319667039,0.0728990838772715,0.0223630001696145,1.65046993290979
"3048","Ccdc127","RT4_ZT10_raw_dataset","upregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0532314052492182,0.156747531082462,0.00707802996537369,0.955694590011036,0.736262731504024,0.942651238767244,1,1,0.0589069347575273,20.1089443694873,0.0408826600638158,0.39831707255272,0.159097187661429,0.420763893456157,0.372530850484667,0.709497646857656,FALSE,FALSE,FALSE,22.1545483935538,22.8546083939694,22.9876793161098,15.0282750580118,23.4768459728018,7.82856796958682,27.8595896306227,16.8915851784571,24.3096157088343,17.6981280729252,10,FALSE,0.0196808724353206,0.132967182290902,0.0223630001696145,1.65046993290979
"3082","Tppp","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.226555068266995,-0.305265758613735,0.173664603511749,0.592405561370969,0.171180868866359,0.792601549624744,1,1,0.00328480278530065,1457.98002009966,0.0388636635975251,0.0795021409909807,0.0481282723498096,0.201686669911299,-1.51356437561288,0.130136362173282,FALSE,FALSE,FALSE,1397.54508335663,1112.10524445055,1139.32685610469,1206.77048715835,1668.16033328964,2008.02768419902,1957.67193289029,1515.045255237,1261.06131489578,1314.08600941469,9,FALSE,0.227380873072189,0.766544773595994,0.0223630001696145,1.65046993290979
"3179","Lpcat1","RT4_ZT10_raw_dataset","downregulated","weak_effect",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.0175547123871361,-0.0528017364224933,0.000730993136709269,0.986677564323624,0.908571585173964,0.953016322696358,1,1,0.0382652791516589,37.9426540530095,0.146070511528611,0.246372824387636,0.179391644071647,0.415691939260762,-0.12702131418856,0.898923528906043,FALSE,FALSE,FALSE,25.3194838783472,40.6812029412655,57.4691982902745,37.0697451430957,26.0853844142242,15.6571359391736,33.217203021127,44.1779920051954,31.906370617845,67.8428242795465,7,FALSE,0.00582474693827888,0.0416408495102963,0.0223630001696145,1.65046993290979
