"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature_id","empirical_p","empirical_q","lfdr","lfc_shrunk","HBFSS","passes_hc_p_gate","HBFSS_significant","regulation_direction","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_only_call","overlap_call","gene_symbol","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","dataset_name","hc_p_threshold_dataset","hbfss_threshold_dataset"
6.01882227739372,5.62663259400097,1.14471152322268,4.91532799299551,8.86339412850853e-07,9.66294614051773e-05,"151079",0.000181514061535326,0.0195966094727317,0.0513931833516451,6.52253666013433,24.401394882709,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0315108994363504,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"-",10.4112229434971,9.12657859190131,14.5504170617857,22.2448839073261,3.85512026942695,0,0,0,0,0,0.300666306510774,0.746016186655622,0.540769315533985,9,FALSE,4.01489044113136,3.74108972539013,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
4.93311317599278,5.30635701316919,1.17547683149413,4.51421658938556,6.35512439832201e-06,0.000481976318498827,"382910",0.000586104458767833,0.0440798758898314,0.125475494548019,6.06491849981893,19.6019680610969,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0752510207645515,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Adam22",4.52661867108571,7.30126287352105,5.8201668247143,11.122441953663,20.5606414369437,0,0,0,0,0,0.317236029564974,0.898964243607252,0.618370826327441,9,FALSE,3.31697429993116,3.23202497472672,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
38.7662053537722,-3.03032779328805,0.563927061243186,-5.37361655709099,7.71728796216529e-08,1.4477983239989e-05,"133139",4.26799549271273e-05,0.00767521216280843,0.0193343377947049,-2.80938401307692,12.276378969672,TRUE,TRUE,"downregulated",TRUE,TRUE,0.0870575370114803,1,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"LOC102547127",9.95856107638855,7.30126287352105,0,11.122441953663,12.8504008980898,82.4674673225963,40.0797139514,13.2605644029896,110.389638779179,100.232002279895,0.498896666041341,0.158966483225681,0.326214893537712,9,FALSE,4.8392919304555,4.3697760478912,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
5.70190029822217,5.50476399841658,1.26484616134808,4.35212136197619,1.34826589700789e-05,0.000878274950918126,"16502",0.000918022331733104,0.0590792071593869,0.166909106576197,6.23400490271242,18.933587755065,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0921305353847868,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"-",3.62129493686856,13.689867887852,18.9155421803215,1.51669663004496,19.2756013471348,0,0,0,0,0,1.00775135534174,0.784642593020728,0.885189647405351,7,FALSE,3.05636950348625,3.03714675405966,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
5.16472930502339,5.38285670836508,1.14821664177728,4.68801488544283,2.75867956986369e-06,0.000246071082768693,"180209",0.000356536004217256,0.0314373443155446,0.117410920016281,6.19633661677047,21.3643279971956,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0501237293307597,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Pcdh20",9.50589920927998,9.12657859190131,4.36512511853572,8.08904869357311,20.5606414369437,0,0,0,0,0,0.159977917983319,0.86093976740237,0.544506835731464,8,FALSE,3.60893941974651,3.44789660706501,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
85.3635375796477,-2.78188363337481,0.438535881295971,-6.34357130630616,2.24498988160381e-10,1.25871771968922e-07,"178442",1.35729207362267e-06,0.000727459485268625,0.00235502863222283,-2.63937235679055,15.4860598662248,TRUE,TRUE,"downregulated",TRUE,TRUE,0.0315108994363504,1,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Dock5",15.3905034816914,22.3601175501582,4.36512511853572,30.8394981442475,34.6960824248426,222.919872606393,222.063280001,57.0204269328551,122.487133439911,121.493336096843,0.29855400648439,0.100068768882371,0.208182880797077,10,FALSE,6.90007165394824,5.86732668711273,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
12.8521751719518,-3.29606664991795,0.624707107503843,-5.27617920514482,1.31905103213356e-07,2.17976654246998e-05,"355332",5.86283254846443e-05,0.00925269389853264,0.0210499257015953,-3.05551909346327,12.9306283650496,TRUE,TRUE,"downregulated",TRUE,TRUE,0.074582140047815,1,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Zfp133",1.81064746843428,3.19430250716546,0,5.05565543348319,0,34.7909627767203,24.9144167806,13.2605644029896,15.1218683259149,30.3733340242107,0.197339384958065,0.376521006114482,0.291997233366501,11,FALSE,4.66159001774693,4.23189250975797,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
5.87907294336914,5.56671624894182,1.14875076926221,4.84588685195577,1.26047341604853e-06,0.000128494624406142,"436582",0.000223760908622861,0.0225571681629974,0.0746200229607257,6.43860781775335,23.5023078775497,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0370222462883565,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Dnajc16",4.52661867108571,16.8841703950174,8.73025023707145,8.08904869357311,20.5606414369437,0,0,0,0,0,0.33120509815316,0.762535517952836,0.550513410162334,8,FALSE,3.89111504073411,3.65021578309929,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
190.939706809911,2.37632810794302,0.383969852109811,6.18884033443182,6.06084339057235e-10,2.8833084966241e-07,"386148",2.43695455592885e-06,0.00111319843434921,0.00356880311212279,2.25079162567741,12.6340367968943,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0898495456312108,1,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Atp6v1f",377.972659035656,263.758121305948,225.531464457679,167.342194848294,565.417639515953,60.5620463150316,31.4138298538,38.4556367686697,60.4874733036596,118.456002694422,0.227717516355069,0.0729755672890415,0.164880468098753,11,FALSE,6.54010888823481,5.61315256941739,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
4.4267746269716,5.19467534518809,1.14409266944157,4.54043233029682,5.61389950656165e-06,0.000444494311660412,"40554",0.000544342643415741,0.0420642960145162,0.117410920016281,5.95022829285444,19.4223046470905,TRUE,TRUE,"upregulated",TRUE,TRUE,0.0752510207645515,NA,"strong_effect",TRUE,TRUE,FALSE,FALSE,TRUE,"Dyrk1b",9.05323734217141,10.4955653806865,8.73025023707145,12.1335730403597,3.85512026942695,0,0,0,0,0,1e-08,0.995947237339389,0.527946230623612,8,FALSE,3.35213379246722,3.26412764202922,"RT4_ZT10_remainder_dataset",0.0132998573627334,1.87615301669532
