"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT4_ZT10_remainder_dataset","52694","Rbbp6",25.350985105002,-3.30982725136797,"downregulated",4.06652272884627e-07,6.97129529508996e-13,6.97129529508996e-13,1.38803162298385e-09,1.06179731673706e-10,1.94388060485379e-07,33.0120792385396,0.0543553541846138,1.26475767000815,1,0.00146687248202393,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",-3.44540093559925,0.479861055605796,-7.17999699152422,TRUE,TRUE,12,0.00146687248202393,1,FALSE,TRUE,4.97498472437876,4.57140275865391,5.75001268017131,5.01210417036179,0,53.466012088292,46.1145238660494,31.2116759759273,72.9043429758397,29.5047918103454,0.091298385875589,0.296467985940928,0.1781274040677,9,FALSE,8.85760063940642,9.97395837649699
"RT4_ZT10_remainder_dataset","306218","-",21.7612625599889,-4.68366558054015,"downregulated",0.000374275133185626,2.78119848162353e-09,2.78119848162353e-09,2.27525874640933e-06,8.981626997695e-08,6.86618220129939e-05,33.0041285741702,0.0543553541846138,1.26475767000815,1,0.00536388392646371,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",-4.96727922418892,0.835677082652458,-5.94401752459534,TRUE,TRUE,8.55576801638649,0.00536388392646371,1,FALSE,TRUE,2.26135669289944,1.82856110346156,0,1.50363125110854,0,23.4728833558355,17.1588926013207,7.80291899398181,45.5652143598998,118.019167241382,0.740438688474654,0.333883407121509,0.556786650591252,10,FALSE,5.6429692074693,7.0466449849231
"RT4_ZT10_remainder_dataset","405939","Cntfr",11.021866601042,7.67235647905553,"upregulated",0.000374275133185626,4.11138755910489e-09,4.11138755910489e-09,3.27003777721807e-06,1.23450166755745e-07,8.83073468483565e-05,53.0045385625736,0.0543553541846138,1.26475767000815,1,0.00226865028702895,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",6.50847834096995,1.10695025515621,5.87964844007511,TRUE,TRUE,8.38601158260974,0.00226865028702895,1,FALSE,TRUE,24.8749236218938,23.3141540691349,28.7500634008565,28.067783354026,5.21174156450907,0,0,0,0,0,0.27186384568424,0.591343131787063,0.453484686278875,9,FALSE,5.48544723010957,6.90850831908927
"RT4_ZT10_remainder_dataset","4760","Prkn",31.2939815803449,-2.76508021312049,"downregulated",4.9860450075923e-05,1.48544557312002e-10,1.48544557312002e-10,1.70131052380582e-07,8.28757573678729e-09,8.78815008420126e-06,22.3461961822464,0.0543553541846138,1.26475767000815,1,0.039125507670496,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",-2.91142016081228,0.454422130791612,-6.40686261415247,TRUE,TRUE,9.8281432561637,0.039125507670496,1,FALSE,TRUE,6.33179874011843,8.22852496557703,0,7.51815625554268,14.3322893023999,52.1619630129678,61.128554892205,44.2165409658969,34.9333310092565,84.0886566594845,0.111416928910599,0.253393659523479,0.185153419091207,11,FALSE,6.76921641156828,8.08157248972823
"RT4_ZT10_remainder_dataset","8525","Grik5",101.817569992872,3.00594121343851,"upregulated",0.000170559399972592,2.42721868164727e-10,2.42721868164727e-10,2.57402046339283e-07,1.2354707257245e-08,1.23598811102324e-05,23.7714867332954,0.0543553541846138,1.26475767000815,1,0.0242389570924621,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",3.16850165768908,0.50043121771454,6.33154276857381,TRUE,TRUE,9.61489109389704,0.0242389570924621,1,FALSE,TRUE,372.671582989827,138.970643863079,132.25029164394,64.1549333806309,207.166727189235,11.7364416779178,8.57944630066035,15.6058379879636,22.7826071799499,44.2571877155181,0.362998952372617,0.126125566551056,0.265894997286731,11,FALSE,6.58938800478856,7.90816754067626
"RT4_ZT10_remainder_dataset","300679","Pmvk",78.3573259949877,3.07772867946789,"upregulated",4.06652272884627e-07,5.5885532638143e-13,5.5885532638143e-13,1.33347538002329e-09,8.87252493697588e-11,1.76285881683688e-07,30.937183329064,0.0543553541846138,1.26475767000815,1,0.00226865028702895,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",3.20110635631915,0.443971516010851,7.2101615551411,TRUE,TRUE,12,0.00226865028702895,1,FALSE,TRUE,226.587940628524,124.342155035386,97.7502155629122,84.7045604791142,171.987471628799,9.12834352726936,7.50701551307781,7.80291899398181,22.7826071799499,30.9800314008627,0.226957006172545,0.14303382488995,0.190589128761072,9,FALSE,8.87501499828587,10.0519527713576
"RT4_ZT10_remainder_dataset","92652","Septin4",430.381982676798,3.49355173068966,"upregulated",2.93042356195318e-07,1.10335457225085e-13,1.10335457225085e-13,3.51026127413984e-10,2.37558861471143e-11,7.12975036153205e-08,37.1162927885014,0.0543553541846138,1.26475767000815,1,0.000426390750618707,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",3.62720112744426,0.488321222424789,7.42789983493481,TRUE,TRUE,12,0.000426390750618707,1,FALSE,TRUE,730.418211806518,728.681599729433,500.251103174904,253.612471020306,1768.0833257597,59.986257464913,46.1145238660494,23.4087569819454,51.6405762745531,141.623000689658,0.417206999373239,0.0830121542247328,0.275549522116799,10,FALSE,9.45466055712557,10.6242287647975
"RT4_ZT10_remainder_dataset","532027","Lars2",8.77823379962041,7.18389213836426,"upregulated",0.00211297898193222,1.08663407816388e-07,1.08663407816388e-07,4.1484791413422e-05,1.77576678961344e-06,0.000628472544158957,41.3117912114449,0.0543553541846138,1.26475767000815,1,0.0190744499501083,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",6.15175903723038,1.15817309818519,5.31160587900888,TRUE,TRUE,6.96391667908653,0.0190744499501083,1,FALSE,TRUE,17.6385822046156,8.22852496557703,11.5000253603426,10.0242083407236,40.3909971249453,0,0,0,0,0,0.441546494863072,0.724682431962722,0.587705025190769,7,FALSE,4.38211108921077,5.75061407044614
"RT4_ZT10_remainder_dataset","151079","-",5.98821425280472,6.48075443872683,"upregulated",0.0104235048597986,2.32329475433205e-06,2.32329475433205e-06,0.00042047818003534,2.15648803094659e-05,0.00361800596840311,30.2408395046844,0.0543553541846138,1.26475767000815,1,0.0840057840031464,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",5.63007377146626,1.19204102544441,4.72305369638371,TRUE,TRUE,5.63389568815098,0.0840057840031464,1,FALSE,TRUE,10.4022407873374,9.14280551730781,14.3750317004283,22.0532583495919,3.9088061733818,0,0,0,0,0,0.289402933267235,1.02987324520803,0.673256164855016,9,FALSE,3.37625653621832,4.66625294795544
"RT4_ZT10_remainder_dataset","178442","Dock5",85.025766649438,-2.61476192582734,"downregulated",0.000270401415481691,1.90679502022551e-09,1.90679502022551e-09,1.70616443169116e-06,6.60656322981623e-08,5.33120764815073e-05,18.7740544384228,0.0543553541846138,1.26475767000815,1,0.0906624400973348,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",-2.77461325739498,0.46200786551698,-6.00555415715755,TRUE,TRUE,8.71969599094439,0.0906624400973348,1,FALSE,TRUE,15.3772255117162,22.3998735174041,4.31250951012848,30.5738354392069,35.1792555604362,225.600490031086,219.848311454422,55.9209194568697,123.02607877173,118.019167241382,0.306567992251048,0.137278593198959,0.233528742598159,9,FALSE,5.76797911599683,7.18002440412717
