"comparison_name","dataset_name","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing","shared_cutoff_rank","shared_cutoff_method","shared_cutoff_quantile","shared_selected_reason"
"RT4_ZT10","RT4_ZT10_leading_edge_dataset",2990,0.037178754053071,1.42970516854322,0,7,0,0,0,5000,"matched_curvature_wave","normalized",2990,"last_stable_crossing",0.904795262051837,"last_crossing_fallback"
