"comparison_name","dataset_name","dataset_type","ranking_space","final_analysis_space","n_features","hc_p_threshold","hbfss_threshold","n_standard_significant","n_HBFSS_significant","n_overlap_significant","n_strong_effect","n_weak_effect","evs_selection_space","evs_dispersion_source","evs_final_rank_mode","final_rank_used","combined_loading_rule","model_selection_mode_used","cutoff_method","cutoff_quantile","selected_reason"
"RT4_ZT10","RT4_ZT10_raw_dataset","raw_dataset","Normalized before EVS | combined comparison rank","Raw counts",31658,0.0223630001696145,1.65046993290979,39,1101,39,41,6128,"Normalized before EVS | combined comparison rank","dispGeneEst","combined_comparison_rank",3166,"max","fraction_fallback","deseq2_nb_regime_combined_rank",0.899993682481521,"deseq2_nb_regime_cutoff_selected_from_full_raw_dataset_after_normalized_EVS_combined_ranking"
