"percentile","center_rank_trt","iod_amplitude_trt","cv2_amplitude_trt","iod_center_trt","cv2_center_trt","local_fourier_score_trt","center_rank_ctrl","iod_amplitude_ctrl","cv2_amplitude_ctrl","iod_center_ctrl","cv2_center_ctrl","local_fourier_score_ctrl","combined_center_rank","combined_iod_amplitude","combined_cv2_amplitude","combined_center_distance","combined_center_agreement","combined_fourier_score","regime_difference","regime_direction"
0.11,3455,0.102565616152741,0.0783716362388796,4120.5,2835.5,0.349495252881063,3290,0.0659841096578382,0.0930074736038734,2753,3578.5,0.120683634418854,3372,0.168549725810579,0.171379109842753,229.75,0.00433369447453954,0.197598079223796,-0.0028293840321737,"CV2_dominant"
0.12,3769,0.0989379130642852,0.0663856827187242,4258,3538,0.31344060770319,3589,0.0570093346551601,0.13346341441433,2839,4959.5,0.140881078520656,3679,0.155947247719445,0.199849097133054,700.25,0.00142602495543672,0.208721091841846,-0.0439018494136084,"CV2_dominant"
0.13,4083,0.103113810271202,0.0676218844042839,4280.5,3534,0.325373923700895,3888,0.0256529306244651,0.0847318530050896,2885.5,3227,0.0265221051945157,3986,0.128766740895667,0.152353737409374,202.5,0.00491400491400491,0.134994564259029,-0.0235869965137062,"CV2_dominant"
0.14,4397,0.117427102751324,0.0703938623728936,4525,3575,0.362633438025775,4188,0.0497711996903475,0.139743327194932,4188,4188,1.13096399317858,4292,0.167198302441672,0.210137189567825,475,0.00210084033613445,0.232108358154759,-0.0429388871261534,"CV2_dominant"
0.15,4711,0.131617992626296,0.0815955466349217,4711,3459.5,0.419944059115425,4487,0.0271159843001851,0.0885625690349782,3792.5,4487,0.0320462504375827,4599,0.158733976926481,0.1701581156699,278.5,0.0035778175313059,0.184680506394022,-0.011424138743419,"CV2_dominant"
0.16,5025,0.137957143116837,0.0852843815423621,5025,3601,0.442397498516123,4786,0.0205188958998588,0.284892864659564,5708,4786,0.213565181023191,4906,0.158476039016696,0.370177246201926,1173,0.000851788756388416,0.379072078874549,-0.21170120718523,"CV2_dominant"
0.17,5339,0.0742783801803855,0.0391212857556012,5339,5487,0.199971418588753,5085,0.0544438600496574,0.155461576417295,5085,5503.5,0.159205022553913,5212,0.128722240230043,0.194582862172896,283.25,0.00351802990325418,0.17522624126165,-0.0658606219428533,"CV2_dominant"
0.18,5653,0.0639447721780222,0.0432957488553038,5406,5427.5,0.225456816026238,5384,0.0277219748371721,0.170050086802561,4217.5,3901,0.116508749974478,5518,0.0916667470151943,0.213345835657864,147.5,0.00673400673400673,0.155597480125136,-0.12167908864267,"CV2_dominant"
0.19,5967,0.0575378179862204,0.12072527402235,5373,5967,0.355168731136335,5683,0.0500497128907422,0.218415735208739,6245,7050.5,0.211430054329296,5825,0.107587530876963,0.339141009231089,699.75,0.00142704245451302,0.29221324221961,-0.231553478354126,"CV2_dominant"
0.2,6281,0.0719510414821028,0.0578007476149719,5548,6888.5,0.233928029768206,5982,0.046547459294651,0.137938410192267,4567,7100.5,0.122552701341079,6132,0.118498500776754,0.195739157807238,1937,0.000515995872033024,0.16195332531081,-0.0772406570304846,"CV2_dominant"
0.21,6595,0.0399470813726505,0.0651936984719482,5617,6919.5,0.18269898712305,6281,0.0371223945195105,0.223185874866417,6070,5559.5,0.188833497043063,6438,0.077069475892161,0.288379573338365,396,0.00251889168765743,0.209141705771743,-0.211310097446204,"CV2_dominant"
0.22,6909,0.0695370533100853,0.0699437712691164,7612.5,7017.5,0.258869343344299,6580,0.0549311121880797,0.148543545070601,6580,7479,0.152077148621986,6744,0.124468165498165,0.218487316339718,152,0.0065359477124183,0.197087722704743,-0.0940191508415525,"CV2_dominant"
0.23,7223,0.0469803845003525,0.103252965593394,7675,7223,0.290882624600329,6880,0.0472224853160952,0.328599541437812,6880,6880,1.31416134410503,7052,0.0942028698164478,0.431852507031206,226,0.00440528634361234,0.371751149656373,-0.337649637214758,"CV2_dominant"
0.24,7537,0.0587759488825308,0.0819444418852387,7837,7394,0.265103895974364,7179,0.0376825173514991,0.227488821286334,7295,5897.5,0.193110271156086,7358,0.0964584662340299,0.309433263171573,920.25,0.00108548168249661,0.250129498955466,-0.212974796937543,"CV2_dominant"
0.25,7852,0.0569487352831383,0.0772727431190334,7805,7488.5,0.250819439749796,7478,0.0354228852600093,0.219169841472561,7441,6079,0.179907311214308,7665,0.0923716205431476,0.296442584591595,839.25,0.00119012198750372,0.232851338052891,-0.204070964048447,"CV2_dominant"
0.26,8166,0.0527253132407572,0.0763714947679829,8172,7606.5,0.238155955896072,7777,0.0559120459864335,0.142765251708643,7777,7650,0.155134636847172,7972,0.108637359227191,0.219136746476625,346.25,0.00287976961843053,0.176401631071766,-0.110499387249435,"CV2_dominant"
0.27,8480,0.079877486546292,0.095977218161054,8480,8480,1.34213455475874,8076,0.0560917357589724,0.404140010468715,8076,8076,1.40891703611093,8278,0.135969222305264,0.500117228629769,0,1,1.4813395359894,-0.364148006324505,"CV2_dominant"
0.28,8794,0.0478632340501494,0.111900352463326,8691.5,8794,0.32104716871284,8375,0.0409754778208579,0.205796109116134,8426,8375,0.197099852200591,8584,0.0888387118710073,0.317696461579461,25.75,0.0373831775700935,0.286077003529206,-0.228857749708453,"CV2_dominant"
0.29,9108,0.0649312715297397,0.145508513882178,9108,9108,1.42906593693135,8674,0.0513185612435779,0.121072221566277,8674,8742,0.130158732848671,8891,0.116249832773318,0.266580735448455,34,0.0285714285714286,0.257414626772829,-0.150330902675137,"CV2_dominant"
0.3,9422,0.101010803382176,0.0854420845720986,9422,9431.5,0.457613339892763,8973,0.0348267224722847,0.451658702298154,8990,10350.5,0.410950739760913,9198,0.135837525854461,0.537100786870253,685,0.00145772594752187,0.519150559459363,-0.401263261015792,"CV2_dominant"
0.31,9736,0.0514281047067623,0.082008417471043,9619,9555,0.262539556843997,9272,0.0467404751038827,0.375089556222187,9272,9272,1.35957414690822,9504,0.098168579810645,0.45709797369323,32,0.0303030303030303,0.426991136419106,-0.358929393882585,"CV2_dominant"
0.32,10050,0.0724650766450534,0.0755911432238597,10050,9580.5,0.279220830345322,9572,0.0484073236843651,0.439591731986516,9040,9572,0.429530972649649,9811,0.120872400329418,0.515182875210376,31.25,0.0310077519379845,0.510364513963565,-0.394310474880957,"CV2_dominant"
0.33,10364,0.0467097781327597,0.087662155419675,10364,10968,0.252232532177005,9871,0.0162192064775746,0.226613142052226,9513.5,8455,0.145844702758704,10118,0.0629289846103342,0.314275297471901,227.25,0.00438116100766703,0.220777251421912,-0.251346312861567,"CV2_dominant"
0.34,10678,0.0504913619982308,0.0924677458242514,10678,11131.5,0.272499745332277,10170,0.0660749801190478,0.149584190528219,10170,9483.5,0.1776655189221,10424,0.116566342117279,0.242051936352471,116.5,0.00851063829787234,0.213498848358423,-0.125485594235192,"CV2_dominant"
0.35,10992,0.0354749071351984,0.0809480969237846,11026,11004.5,0.25463430630786,10469,0.0341237259911074,0.192438631658102,10469,10469,1.14963799687085,10730,0.0695986331263057,0.273386728581887,10.75,0.0851063829787234,0.268593064665588,-0.203788095455581,"CV2_dominant"
0.36,11306,0.0419140825397059,0.0985763817513758,11306,11306,1.26649425595583,10768,0.0298512012651224,0.46941881703196,10704.5,10768,0.432661635289564,11037,0.0717652838048283,0.567995198783336,31.75,0.0305343511450382,0.507198397615437,-0.496229914978508,"CV2_dominant"
0.37,11620,0.037747761090517,0.0914259219888608,11559.5,11620,0.256562792054946,11067,0.0286753513746973,0.379320556519492,11585.5,11703.5,0.332967516297491,11344,0.0664231124652143,0.470746478508353,89.25,0.0110803324099723,0.385803284170483,-0.404323366043139,"CV2_dominant"
0.38,11934,0.0399838242868452,0.105059493022911,11323,11934,0.27956279370417,11366,0.0644880090778864,0.332152525420283,12675.5,9936,0.355578383866885,11650,0.104471833364732,0.437212018443194,1064.25,0.000938746773057968,0.385036638879196,-0.332740185078462,"CV2_dominant"
0.39,12248,0.136665885714328,0.060696408206597,12248,12248,1.37975122084282,11665,0.0707893403795752,0.775870545214805,11665,12999,0.81307847927625,11956,0.207455226093903,0.836566953421402,667,0.00149700598802395,0.894684932637117,-0.629111727327498,"CV2_dominant"
0.4,12562,0.064501448330305,0.0420193408010392,12857.5,13044.5,0.184461313937125,11964,0.0689653273481401,0.476877859141798,12438.5,11253,0.51041235114649,12263,0.133466775678445,0.518897199942837,499.25,0.00199900049975012,0.499079801792313,-0.385430424264392,"CV2_dominant"
0.41,12876,0.0590892839737769,0.0662840123096861,12777,12876,0.235848326202937,12264,0.0581833995112625,0.896928613018498,12397,12264,0.913390707597233,12570,0.117272683485039,0.963212625328184,17,0.0555555555555556,0.973069630757225,-0.845939941843145,"CV2_dominant"
0.42,13191,0.0760055853992003,0.0584640594149975,12726.5,13111.5,0.246115592040723,12563,0.0592207763234478,0.456199790936765,12519,13708.5,0.468579321942968,12877,0.135226361722648,0.514663850351763,787.25,0.0012686330478909,0.49613550791819,-0.379437488629114,"CV2_dominant"
0.43,13505,0.0459550017939567,0.0866591031433683,12953,13505,0.248346409406722,12862,0.0800482452148051,0.52128082886603,12424.5,14366,0.578530982045433,13184,0.126003247008762,0.607939932009398,1246.75,0.000801442596674013,0.577430440122518,-0.481936685000636,"CV2_dominant"
0.44,13819,0.042400554202966,0.0463699444464675,13633,13579.5,0.160282784218841,13161,0.0532116960216976,0.503959984015419,13302,12720,0.50413172114883,13490,0.0956122502246636,0.550329928461886,317.75,0.00313725490196078,0.488985614449596,-0.454717678237223,"CV2_dominant"
0.45,14133,0.0693482653733315,0.160489134396341,14572,14133,0.476910525360054,13460,0.0644972950679953,0.612653509014011,14021.5,13460,0.637329813298836,13796,0.133845560441327,0.773142643410352,500.25,0.00199501246882793,0.750421893814806,-0.639297082969025,"CV2_dominant"
0.46,14447,0.0531144264278093,0.0558418372004517,14477.5,14209,0.191546016962855,13759,0.0519432393304439,0.663116281146539,14101.5,14366.5,0.662473397690516,14103,0.105057665758253,0.718958118346991,1.75,0.363636363636364,1.02645275982098,-0.613900452588738,"CV2_dominant"
0.47,14761,0.0515534906589694,0.0481994911286749,14545.5,14728,0.171530208482035,14058,0.0586838973632973,0.543286617012297,14121,12689,0.554301183924694,14410,0.110237388022267,0.591486108140972,624.75,0.00159808230123851,0.544389893397783,-0.481248720118705,"CV2_dominant"
0.48,15075,0.0914806787623705,0.0535521015855702,15075,14830,0.269154286501394,14357,0.0805949809817085,0.589004132182194,14357,14443,0.658377184191267,14716,0.172075659744079,0.642556233767764,79.5,0.0124223602484472,0.674642851538752,-0.470480574023685,"CV2_dominant"
0.49,15389,0.0691457132977581,0.0627191327616196,15389,15389,1.23896470682423,14656,0.0723742757901473,0.594585151479887,14203.5,14382.5,0.640160142169622,15022,0.141519989087905,0.657304284241506,89.5,0.0110497237569061,0.65371832832882,-0.515784295153601,"CV2_dominant"
0.5,15703,0.0724296097906245,0.0447264884294725,15703,15411,0.20617105156426,14956,0.0291825657018946,1.08226930819089,15164.5,14956,1.03293025221489,15330,0.101612175492519,1.12699579662036,250.25,0.00398009950248756,1.06565645824941,-1.02538362112784,"CV2_dominant"
0.51,16017,0.0454327469855484,0.035757092905112,16017,15966.5,0.142357937764163,15255,0.0396484519445299,0.397408206878899,15848.5,15854,0.520320237982881,15636,0.0850811989300784,0.433165299784011,22.5,0.0425531914893617,0.401012789643322,-0.348084100853933,"CV2_dominant"
0.52,16331,0.0574787558753038,0.0472445087075553,16331,17855,0.177220520771975,15554,0.0293296220863851,0.333721055767714,15187.5,15922,0.281775063099084,15942,0.0868083779616888,0.380965564475269,1129.25,0.0008847600088476,0.309754639597136,-0.29415718651358,"CV2_dominant"
0.53,16645,0.0239362836161579,0.0691360263312458,16482.5,16645,0.162995146281442,15853,0.0370702306612667,0.387861601108615,16028,15946,0.363381876671453,16249,0.0610065142774247,0.45699762743986,40.25,0.0242424242424242,0.379349996475548,-0.395991113162436,"CV2_dominant"
0.54,16959,0.0224190271259668,0.117888442590221,17162,16959,0.275806976904448,16152,0.0480640077583468,0.408873826844454,16199,15915,0.399719966828312,16556,0.0704830348843136,0.526762269434675,243.5,0.00408997955010225,0.438628591556385,-0.456279234550362,"CV2_dominant"
0.55,17273,0.0374642639440134,0.062826357455576,17273,17091.5,0.176359528286318,16451,0.112312038339707,0.639246214289248,16451,16451,1.76598314021131,16862,0.149776302283721,0.702072571744824,90.75,0.0108991825613079,0.706967059907158,-0.552296269461103,"CV2_dominant"
0.56,17587,0.0292810075112687,0.0941137825717696,17795,19102.5,0.229269579395708,16750,0.0406835445215868,0.146732463443211,17339,17016,0.121296215279993,17168,0.0699645520328555,0.240846246014981,492.25,0.0020273694880892,0.153807219206505,-0.170881693982125,"CV2_dominant"
0.57,17901,0.0653582875746562,0.167286354612897,17901,17901,1.48238491243374,17049,0.0390280586246515,0.148300761717148,17336.5,16995.5,0.119105261769267,17475,0.104386346199308,0.315587116330045,170.5,0.00583090379008746,0.26979771892324,-0.211200770130737,"CV2_dominant"
0.58,18215,0.0531074343388719,0.122899574407453,18215,18806,0.350851510089984,17348,0.0402225844473132,0.166474298081433,17922,17800,0.145067634222213,17782,0.0933300187861851,0.289373872488886,234.5,0.00424628450106157,0.23000094903436,-0.196043853702701,"CV2_dominant"
0.59,18530,0.0515002016181116,0.0893584445406379,18829,18944.5,0.273578438360716,17647,0.0406710955181767,0.161666917652386,18044,16976,0.134042941404262,18088,0.0921712971362883,0.251025362193024,476.25,0.00209533787323206,0.188709181991246,-0.158854065056735,"CV2_dominant"
0.6,18844,0.0465751613023621,0.0851103562962842,18490,18960.5,0.246270469028316,17947,0.0592874294240736,0.394665583264136,17947,17947,1.40638996294732,18396,0.105862590726436,0.479775939560421,235.25,0.00423280423280423,0.431890851393588,-0.373913348833985,"CV2_dominant"
0.61,19158,0.0827776270676617,0.116908551988444,19158,19158,1.39875179812529,18246,0.0435913036567177,0.102303199017782,18158,19654.5,0.0807930138049484,18702,0.126368930724379,0.219211751006226,748.25,0.00133466800133467,0.194723107203727,-0.0928428202818466,"CV2_dominant"
0.62,19472,0.0512817053586433,0.123156252356771,19849.5,19472,0.348483472441048,18545,0.054490516302626,0.203439961662979,18545,18545,1.20486972332753,19008,0.105772221661269,0.32659621401975,188.75,0.00527009222661397,0.281649110324867,-0.220823992358481,"CV2_dominant"
0.63,19786,0.0602309430954651,0.107620990573523,19786,19786,1.32776850620369,18844,0.0840805686200238,0.177961655961929,18844,18844,1.24367889010541,19315,0.144311511715489,0.285582646535452,0,1,1.278920168199,-0.141271134819963,"CV2_dominant"
0.64,20100,0.0518061834028613,0.0982849393892132,19856,20122,0.290877409682586,19143,0.0671103886904224,0.172973813671178,19143,19642.5,0.203832324740062,19622,0.118916572093284,0.271258753060391,382.75,0.00260586319218241,0.239042652902246,-0.152342180967107,"CV2_dominant"
0.65,20414,0.0629170326115877,0.100112523372946,20414,20389,0.353958936181078,19442,0.0386813696945263,0.149733677082804,19580.5,19576,0.298678426023936,19928,0.101598402306114,0.249846200455749,14.75,0.0634920634920635,0.259464993274749,-0.148247798149635,"CV2_dominant"
0.66,20728,0.0879036650141713,0.136548215162609,20728,20728,1.457062924973,19741,0.0473514333862323,0.148230263041706,21174.5,19595,0.134822277126761,20234,0.135255098400404,0.284778478204315,789.75,0.00126462219411951,0.269282068675103,-0.149523379803911,"CV2_dominant"
0.67,21042,0.0599406861504414,0.0746343323353374,21177,20544.5,0.249354486916942,20040,0.0518789235155578,0.204287984916424,19491.5,19559.5,0.214537454527651,20541,0.111819609665999,0.278922317251761,282.25,0.00353045013239188,0.239608806872702,-0.167102707585762,"CV2_dominant"
0.68,21356,0.0585861306750071,0.117155752129144,21311,21644.5,0.350150670130446,20339,0.0467343593728153,0.125888843194207,20339,19726,0.112151043035256,20848,0.105320490047822,0.243044595323351,139.75,0.00710479573712256,0.200519710280122,-0.137724105275529,"CV2_dominant"
0.69,21670,0.0839414897593459,0.193033055531303,21670,21670,1.5844192039849,20639,0.0470260823028472,0.123986776653911,20639,20311.5,0.112299325212775,21154,0.130967572062193,0.317019832185213,163.75,0.00606980273141123,0.3011214362657,-0.18605226012302,"CV2_dominant"
0.7,21984,0.0618393863216309,0.160913596377451,21762.5,21785,0.502014241861474,20938,0.026462723469726,0.117652448892126,20161.5,20320,0.0645300598366114,21461,0.0883021097913569,0.278566045269577,90.5,0.0109289617486339,0.220404708265258,-0.19026393547822,"CV2_dominant"
0.71,22298,0.0954307586092062,0.230768627113282,21642,22298,0.701518078551132,21237,0.0331536135656425,0.11909840358673,21201,21999,0.0754899507741561,21768,0.128584372174849,0.349867030700013,727,0.00137362637362637,0.326183045786698,-0.221282658525164,"CV2_dominant"
0.72,22612,0.0437270701875064,0.0757879297792662,22180,21978.5,0.220514098640719,21536,0.041235845478681,0.296297392223655,21142,21536,0.271408625735584,22074,0.0849629156661874,0.372085322002921,96.25,0.0102827763496144,0.308328485177667,-0.287122406336733,"CV2_dominant"
0.73,22926,0.052261966684938,0.206560490378733,22031.5,22926,0.549744658384947,21835,0.0305248149315014,0.0992040999314978,23167,23027,0.0557393668577856,22380,0.0827867816164394,0.305764590310231,377.25,0.00264375413086583,0.232806260053707,-0.222977808693791,"CV2_dominant"
0.74,23240,0.154141866247945,0.126340820743825,23240,23222.5,0.629445605970184,22134,0.0297675793644686,0.109319482715178,22134,23169.5,0.0580760026059675,22687,0.183909445612414,0.235660303459003,509,0.00196078431372549,0.275811428718543,-0.0517508578465893,"CV2_dominant"
0.75,23554,0.0514028473725922,0.240902587422999,23554,24991.5,0.630097478136039,22433,0.0392919416685045,0.13720328891242,21080.5,22433,0.106403027516682,22994,0.0906947890410967,0.378105876335418,1395,0.000716332378223496,0.311102028486624,-0.287411087294322,"CV2_dominant"
0.76,23869,0.048514368550132,0.210268218923349,24576.5,23869,0.550876002333571,22732,0.0512019706645055,0.164342012206769,22732,23449,0.160047119299307,23300,0.0997163392146375,0.374610231130118,4.75,0.173913043478261,0.490918917220571,-0.274893891915481,"CV2_dominant"
0.77,24183,0.0436147219749415,0.229950922363306,24601.5,24183,0.588635828002312,23031,0.0311837526344196,0.0816178896155057,23069.5,23002.5,0.0472095303151611,23607,0.0747984746093611,0.311568811978812,242.75,0.0041025641025641,0.231076642562741,-0.236770337369451,"CV2_dominant"
0.78,24497,0.0451279933860287,0.268223612741092,24641,24497,0.688497679926141,23331,0.0415819513687447,0.0873813893036123,24387,22954,0.0615460875981313,23914,0.0867099447547734,0.355605002044705,788.5,0.0012666244458518,0.284997448758075,-0.268895057289931,"CV2_dominant"
0.79,24811,0.0474326117294337,0.12450458205553,24645.5,24811,0.346788381869982,23630,0.0397616938356157,0.0993555181472312,24273.5,23699.5,0.0706005228368312,24220,0.0871943055650495,0.223860100202761,204.25,0.0048721071863581,0.159120173574253,-0.136665794637712,"CV2_dominant"
0.8,25125,0.081086307727519,0.129724893950845,23660.5,25125,0.426621996237754,23929,0.0403923584201873,0.102502045560824,24249,23734,0.075313686967278,24527,0.121478666147706,0.232226939511669,474.75,0.00210194429847609,0.202876833696395,-0.110748273363962,"CV2_dominant"
0.81,25439,0.0488962330583372,0.278769901842956,24488.5,25439,0.716155410868602,24228,0.0490952269275011,0.215671162137619,25434.5,25485.5,0.224604926378653,24834,0.0979914599858383,0.494441063980575,500.75,0.00199302441454908,0.435338559126977,-0.396449603994736,"CV2_dominant"
0.82,25753,0.0325952993523477,0.256767954508161,24645.5,26322,0.627599473707512,24527,0.0830749370257791,0.230944048146536,24527,25685.5,0.295304955998425,25140,0.115670236378127,0.487712002654697,1417.5,0.000704970038773352,0.447142992432529,-0.37204176627657,"CV2_dominant"
0.83,26067,0.0666008181607275,0.243418617708589,24664.5,26067,0.668953193224601,24826,0.0377393328538018,0.146973155630841,24284,24611,0.115104155156008,25446,0.104340151014529,0.39039177333943,864.75,0.00115506786023679,0.338897517701888,-0.2860516223249,"CV2_dominant"
0.84,26381,0.0933595713156337,0.12367698160091,26381,26388,0.562863912571182,25125,0.0536111233657294,0.202935408896423,25857,25125,0.203819675628034,25753,0.146970694681363,0.326612390497332,362.5,0.00275103163686382,0.325133082188342,-0.179641695815969,"CV2_dominant"
0.85,26695,0.120919980091402,0.22811083996635,27269.5,26127,0.749460698955353,25424,0.0726182535503485,0.533737110061134,26026.5,25424,0.5759830881175,26060,0.19353823364175,0.761847950027483,872.5,0.00114481969089868,0.805055484619214,-0.568309716385733,"CV2_dominant"
0.86,27009,0.0783833987343346,0.432319715718486,27041,27009,1.17845986584691,25723,0.0662560990231306,0.442689870287085,25867.5,25997.5,0.477152828997281,26366,0.144639497757465,0.875009586005572,49,0.02,0.881011290387863,-0.730370088248106,"CV2_dominant"
0.87,27323,0.075812014874871,0.26377711633392,27210.5,27714.5,0.739073969091338,26023,0.0645416428086762,0.454298796355211,25801,25907.5,0.48669906172155,26673,0.140353657683547,0.718075912689131,305.25,0.00326530612244898,0.704609551408263,-0.577722255005583,"CV2_dominant"
0.88,27637,0.0720134164276552,0.274926175112579,27860.5,27715,0.762550255349446,26322,0.0872134449533538,0.623226729998761,27568,27648,0.707804522290125,26980,0.159226861381009,0.898152905111341,32.75,0.0296296296296296,0.9297647167457,-0.738926043730332,"CV2_dominant"
0.89,27951,0.0913511830545782,0.275700911949042,27276.5,27688,0.801727647386365,26621,0.091952137040658,0.524584560210871,25916.5,25974.5,0.624122687760919,27286,0.183303320095236,0.800285472159913,234.75,0.00424178154825027,0.834663171715897,-0.616982152064677,"CV2_dominant"
0.9,28265,0.0821054492730904,0.275654842347045,27444.5,28265,0.780465126658546,26920,0.0787244984157084,0.538149592587582,27610.5,27698.5,0.603234682961824,27592,0.160829947688799,0.813804434934628,454.25,0.00219659527732015,0.820874793846322,-0.652974487245829,"CV2_dominant"
0.91,28579,0.0774803031619907,0.203540742797543,27888.5,29238,0.596503382233799,27219,0.0787475911299139,0.532832190027934,27578,27713,0.59408788650635,27899,0.156227894291905,0.736372932825477,742.25,0.00134544231416078,0.738466960218932,-0.580145038533572,"CV2_dominant"
0.92,28894,0.0757033502646264,0.184011862640683,27917.5,28605.5,0.546394295401554,27518,0.0796866081348636,0.536041233316406,27601,27678.5,0.604720339006651,28206,0.15538995839949,0.720053095957089,382.75,0.00260586319218241,0.722685461197634,-0.564663137557599,"CV2_dominant"
0.93,29208,0.0711406867137117,0.200489581664022,27900,29307.5,0.575456050579437,27817,0.0819694932467569,0.527551006113583,28309,27682.5,0.59004893707824,28512,0.153110179960469,0.728040587777605,390.5,0.00255427841634738,0.727972234868638,-0.574930407817137,"CV2_dominant"
0.94,29522,0.0985243040427381,0.232568890659963,28051,29522,0.711680155425138,28116,0.0851867513218163,0.541701520562369,27577.5,27672.5,0.620001305869899,28819,0.183711055364554,0.774270411222332,783,0.00127551020408163,0.8064769004073,-0.590559355857778,"CV2_dominant"
0.95,29836,0.0504229334942458,0.132008149857427,29633,29591,0.388542555810747,28415,0.10273351921673,0.525078154878887,28265.5,27658.5,0.632729178460366,29126,0.153156452710975,0.657086304736314,324.5,0.00307219662058372,0.658514666834402,-0.503929852025339,"CV2_dominant"
0.96,30150,0.0916378347961223,0.36703114059334,29836,29836,2.01966372009232,28715,0.0818985166380196,0.582029878978462,27590.5,27656.5,0.657669927837829,29432,0.173536351434142,0.949061019571803,33,0.0294117647058824,0.995762475322346,-0.775524668137661,"CV2_dominant"
0.97,30464,0.00970263066671495,0.0335949108655031,30548.5,30529,0.089442384507399,29014,0.0872441479499739,0.878830612278953,28565,28565,1.95096301708492,29739,0.0969467786166889,0.912425523144456,9.75,0.0930232558139535,0.937725421847361,-0.815478744527767,"CV2_dominant"
0.98,30778,0.018316658268512,0.0629723013105444,30150,29229.5,0.131011558916579,29313,0.0280414654175175,0.269824997509046,28645.5,27847,0.215013830698784,30046,0.0463581236860295,0.33279729881959,859.5,0.00116211504938989,0.217341252835404,-0.28643917513356,"CV2_dominant"
0.99,31092,0.0396502681262862,0.0247713949646171,30307,30307,1.08403484885515,29612,0.0326364182588507,0.0889845963799913,28417,29016,0.0446874789020913,30352,0.0722866863851369,0.113755991344608,299.5,0.00332778702163062,0.0322700868627871,-0.0414693049594715,"CV2_dominant"
1,31406,0.067422355616011,0.0166948140467308,30464,30464,1.12451188356734,29911,0.0418926075545752,0.115997159356585,29719,29057,0.0916289333045315,30658,0.109314963170586,0.132691973403316,331,0.00301204819277108,0.0919750568482278,-0.02337701023273,"CV2_dominant"
