"feature_id","rank","diff_emp","diff_nb"
"91971",15132,3.10149298142216,3.57717119984328
"363921",15133,6.10264282438703,6.14924709927017
"453442",15134,9.75744293373345,10.2007588731413
"346013",15136,65.9562324194145,71.0719345341167
"561931",15136,4.31735514284704,3.45581579333851
"127719",15137,8.26929453070165,7.77713634788858
"535932",15137,7.05033603424499,6.32315250700094
"340250",15138,73.6813172117514,68.803073564663
"381437",15138,13.9703818857039,13.4257349808378
"72867",15139,2.6825133932319,5.59798627533072
"424600",15139,12.5835632770391,13.0524774397956
"75808",15140,1.92086311526063,4.33144549794574
"61230",15140,17.4740864561955,19.1549528700574
"319797",15141,1.64405022062153,1.40565132954839
"130036",15142,-1.14095245804106,-1.3758103931992
"144462",15144,4.46186427153724,20.0430173662233
"301404",15145,NA,NA
"436918",15145,38.4844682546118,43.6116526013962
"356445",15147,-0.642032599983746,-0.456330684759436
"425921",15147,22.3940176894495,20.3029871662036
"540770",15148,1.64564709917378,3.94209650263599
"542054",15148,8.29530782390441,8.89574559012707
"542795",15149,0.924316790350515,1.77549690884108
"577568",15150,3.13072613921116,6.27550346933638
"433759",15152,15.2320040166976,15.2334208236002
"138667",15153,11.5007337095907,11.612753665165
"178080",15153,6.95910872691394,8.03358127833036
"323834",15154,61.623408234553,67.1137265350786
"187519",15155,28.6792487274329,30.9934292944343
"68624",15157,94.8572027451583,93.2511534347171
"437480",15157,2.6596847249297,2.37207341825103
"412758",15158,5.08475183466639,6.06142403365414
"22047",15158,8.46147977171855,7.82142088454971
"424816",15160,9.48962781508876,8.78945567333876
"567172",15161,6.60557717581879,7.28001209910851
"422740",15161,7.40977906482538,11.1252230731419
"490266",15162,8.89157442732637,8.05227436027381
"336474",15164,0.724780394652433,1.60022346686007
"379459",15165,6.45171216964371,8.05510695998667
"467649",15165,2.73764728455757,3.38041783908981
"327905",15166,2.63283002519538,5.92925378540327
"83245",15167,41.8628147325643,47.7102484588045
"323989",15167,2.1699369217311,1.86337363244641
"395643",15168,8.47320568526489,14.7528199115712
"218798",15170,4.10336568921692,4.0929685924853
"235975",15170,3.21160995398409,5.9870028968613
"468172",15171,5.60584555862732,5.90382930300638
"261335",15171,1.79031500424799,1.32104615073561
"257327",15173,46.4713497907168,44.7949661120713
"246307",15174,8.59184503029891,8.47879316550613
"308943",15175,6.33380654643464,6.99300590319822
"323516",15175,17.6512430196722,16.4543467452794
"48022",15176,5.886592006537,18.1785688664859
"163574",15176,5.67158848689918,9.45885573986441
"411977",15177,3.75312125705923,3.67848735229951
"98080",15178,17.8626509319939,15.6840329020826
"386574",15178,5.74607975335341,5.72119146454651
"259904",15179,11.2708156276969,15.8881445144004
"201648",15180,2.49177099373847,12.0863517577644
"552321",15182,1.9107810677257,1.72183640662774
"21746",15183,22.4093988508409,22.9053662899268
"529844",15184,6.91953569489638,6.19440708261735
"155725",15185,2.95657334860216,6.24629600659703
