"crossing_id","percentile_left","percentile_right","rank_left","rank_right","crossing_percentile","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",0.1,0.11,3096,3406,0.102628907833292,3177,0.0778743147948747,-0.218348754757735
"crossing_2",0.52,0.53,16099,16408,0.528245818443034,16354,-0.451184474226426,0.0959831324137597
"crossing_3",0.53,0.54,16408,16718,0.531859022344944,16466,0.0959831324137597,-0.420326597131918
"crossing_4",0.57,0.58,17647,17956,0.577412139751856,17876,-0.423087545235681,0.147715973585886
"crossing_5",0.58,0.59,17956,18266,0.585607502953635,18130,0.147715973585886,-0.115709609614429
"crossing_6",0.69,0.7,21362,21672,0.699230876909029,21648,-0.445904467496735,0.0371530706885979
"crossing_7",0.7,0.71,21672,21981,0.701730944711356,21725,0.0371530706885979,-0.177487353380763
