"feature_id","gene_symbol","rank","abs_loading","mu","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"534198","-",1,0.0273190211431688,33.2,10,332,5.80513496891649,3.50254987592244,2.30258509299405
"18321","Thrsp",2,0.026654778203785,43.6,1.73384637544896,75.5957019695745,4.32539942931503,3.77505715035499,0.550342278960042
"35860","-",3,0.0261292853779241,31,2.7981417184327,86.7423932714136,4.46294272935024,3.43398720448515,1.02895552486509
"208999","-",4,0.025780494500883,29,1.85964277812322,53.9296405655734,3.98768024449424,3.36729582998647,0.620384414507768
"354681","Macrod2",5,0.0240926826287922,26.4,1.75282835403454,46.2746685465118,3.83459469574373,3.27336401015227,0.561230685591457
"433098","Cap1",6,0.02400969033484,467,2.1697721298551,1013.28358464233,6.92095141042404,6.1463292576689,0.774622152755145
"270602","-",7,0.0239046075302064,24.6,1.5101079573143,37.1486557499317,3.61492758611964,3.20274644293832,0.412181143181325
"494843","-",8,0.0238012965148471,22.6,1.82257965867204,41.1903002859882,3.71820279868576,3.11794990627824,0.600252892407516
"284696","-",9,0.023731844693754,81.6,4.21445225269427,343.899303819852,5.84034889306819,4.40182926197006,1.43851963109813
"299208","-",10,0.0234724716211367,21.6,1.80089899985303,38.8994183968254,3.66097929927421,3.07269331469012,0.58828598458409
"377956","Ptms",11,0.0233601877461296,80,1.45465224238371,116.372179390697,4.75679349805923,4.38202663467388,0.374766863385344
"465508","Kcnk13",12,0.0233395548404402,22.2,1.55141660434659,34.4414486164942,3.5392607407102,3.10009228887823,0.43916845183197
"73573","Psmd11",13,0.0231461746520125,21,2.95538181188801,62.0630180496482,4.1281502889955,3.04452243772342,1.08362785127208
"275669","-",14,0.0231376760566793,22.2,1.68110616776805,37.3205569244506,3.61954429881664,3.10009228887823,0.519452009938402
"435225","Dhdds",15,0.022947899763635,44.8,1.47419966328266,66.044144915063,4.19032338078714,3.80220813942094,0.388115241366199
"86595","-",16,0.022520270568863,17.8,4.54940649232157,80.9794355633239,4.39419524050469,2.87919845729804,1.51499678320665
"104836","Lsamp",17,0.0223936402290261,17,2.71433739863177,46.1437357767401,3.83176121558723,2.83321334405622,0.998547871531018
"180115","-",18,0.022229472032935,17,2.82143760735252,47.9644393249929,3.87045988894886,2.83321334405622,1.03724654489265
"212124","Arhgef10",19,0.0222207140407681,16.4,2.36536319680244,38.7919564275599,3.65821291656979,2.79728133483015,0.860931581739641
"411736","-",20,0.0221862789765894,16.2,1.47996533700108,23.9754384594175,3.17702990879487,2.78501124223834,0.392018666556531
"2591","LOC120098884",21,0.0220892563725477,15.8,2.82936966868519,44.7040407652261,3.80006389496627,2.76000994003292,1.04005395493335
"286858","Arsb",22,0.0220836589418961,16.8,2.63139786191971,44.2074840802511,3.78889409783272,2.82137888640921,0.967515211423508
"146021","LOC108352533",23,0.0220836238702608,28.8,1.80867758292863,52.0899143883447,3.95297134822234,3.3603753871419,0.592595961080439
"508357","Ptpn9",24,0.022081246173559,17.2,4.29415085103607,73.8593946378204,4.30216321331474,2.84490938381941,1.45725382949534
"176730","Rnf17",25,0.0220625361983449,17.8,1.32782977396666,23.6353699766065,3.16274431788221,2.87919845729804,0.283545860584172
"416922","-",26,0.0220141424910461,77.6,4.75921492939153,369.315078520783,5.91165015102982,4.35156742718917,1.56008272384065
"18057","LOC100361001",27,0.0217527596421047,15.8,5.46569644269052,86.3580037945103,4.45850149044789,2.76000994003292,1.69849155041497
"415735","Atp5if1",28,0.0216707595946332,43.6,2.31706440247299,101.024007947823,4.6153581910482,3.77505715035499,0.840301040693207
"157795","-",29,0.0215856954784507,79.2,2.00980506628598,159.176561249849,5.07001403424104,4.37197629882038,0.698037735420655
"330098","-",30,0.0215811399024141,15.2,2.23928494491839,34.0371311627595,3.52745202173873,2.72129542785223,0.806156593886498
"561147","RGD1566100",31,0.0215573050136483,16.8,1.35863894402333,22.8251342595919,3.12786230859262,2.82137888640921,0.306483422183409
"182412","-",32,0.0215253514905692,15.8,1.58662168368457,25.0686226022162,3.22161696858729,2.76000994003292,0.461607028554365
"128848","-",33,0.0213414706757507,13.2,2.92775510653407,38.6463674062497,3.6544527837147,2.58021682959233,1.07423595412237
