"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"555084",673,0.0967127518852067,0.0946915531021659,598,748,151,428,0.203318301151739,0.0574293820573075,352,504,153,550,0.300031053036946,0.152120935159473,0.147910117877473,352,748,153
"200138",422,0.0701908020864721,0.0690278196252621,347,497,151,697,0.139485328563751,0.0762367684383207,621,773,153,560,0.209676130650223,0.145264588063583,0.0644115425866403,347,773,153
"492869",811,0.0535316809582582,0.0538845061382744,736,886,151,313,0.11649661937372,0.0618541791927782,237,389,153,562,0.170028300331978,0.115738685331053,0.0542896150009256,237,886,153
"17916",931,0.0348684500550007,0.0930313498711257,856,1006,151,196,0.0774659434046043,0.101995401520981,120,272,153,564,0.112334393459605,0.195026751392106,-0.0826923579325012,120,1006,153
"196968",1039,0.0515533400193817,0.156248685179889,964,1114,151,103,0.191712048998511,0.0548935854970551,27,179,153,571,0.243265389017893,0.211142270676945,0.0321231183409481,27,1114,153
"282173",340,0.0448779459734396,0.0441558279344463,265,415,151,814,0.0434418146778626,0.0739639655193969,738,890,153,577,0.0883197606513022,0.118119793453843,-0.029800032802541,265,890,153
"84957",1141,0.00904334475457347,0.0760735720905359,1066,1216,151,13,0.397915360956176,0.105166477524904,1,89,89,577,0.40695870571075,0.18124004961544,0.22571865609531,1,1216,151
"183624",428,0.077809602717025,0.0413376085916752,353,503,151,730,0.0459080488035397,0.0501935161983056,654,806,153,579,0.123717651520565,0.0915311247899808,0.0321865267305839,353,806,153
"136912",286,0.0770470599973123,0.0354439351790461,211,361,151,889,0.102062248562106,0.136954676592723,813,965,153,588,0.179109308559418,0.172398611771769,0.00671069678764979,211,965,153
"85804",254,0.072215752642478,0.100411312530014,179,329,151,925,0.0872884836207959,0.13324998284952,849,1001,153,590,0.159504236263274,0.233661295379534,-0.0741570591162599,179,1001,153
"576100",538,0.0224945652960287,0.128090156116741,463,613,151,649,0.132303705024242,0.0617522175616614,573,725,153,594,0.154798270320271,0.189842373678403,-0.0350441033581319,463,725,153
"96144",699,0.0311771362530635,0.0557493354936014,624,774,151,493,0.0452410903144482,0.076658942103677,417,569,153,596,0.0764182265675117,0.132408277597278,-0.0559900510297666,417,774,153
"336349",308,0.0421632154582312,0.0320718901017472,233,383,151,887,0.163821434958663,0.156382787761686,811,963,153,598,0.205984650416895,0.188454677863433,0.0175299725534614,233,963,153
"492950",573,0.086518897987844,0.122618740046164,498,648,151,624,0.114735353884498,0.0373539684051138,548,700,153,598,0.201254251872342,0.159972708451278,0.0412815434210643,498,700,153
"144708",252,0.0373900658180446,0.111375125225095,177,327,151,961,0.118925247987136,0.182316076319694,885,1037,153,606,0.15631531380518,0.293691201544789,-0.137375887739609,177,1037,153
"347457",155,0.160248357480896,0.0802371363533894,80,230,151,1080,0.0969912855434814,0.0937693887317437,1004,1156,153,618,0.257239643024377,0.174006525085133,0.083233117939244,80,1156,153
"206358",799,0.130627961112623,0.0760899392496412,724,874,151,443,0.0996286222434719,0.0744586969963166,367,519,153,621,0.230256583356095,0.150548636245958,0.079707947110137,367,874,153
"301431",434,0.0858036537611042,0.0451499420047412,359,509,151,865,0.0723295650932414,0.098678258673317,789,941,153,650,0.158133218854346,0.143828200678058,0.0143050181762874,359,941,153
"317751",662,0.0918805204328237,0.133885686591839,587,737,151,650,0.104091972538299,0.0616606457888338,574,726,153,656,0.195972492971123,0.195546332380673,0.000426160590450309,574,737,153
"441932",808,0.047632366846301,0.0773452799458028,733,883,151,521,0.0653048723670508,0.0917989160689103,445,597,153,664,0.112937239213352,0.169144196014713,-0.0562069568013612,445,883,153
"55036",1056,0.0773143140722823,0.0670805590270902,981,1131,151,281,0.0892178717913339,0.0692363592261245,205,357,153,668,0.166532185863616,0.136316918253215,0.0302152676104015,205,1131,153
"292529",1007,0.0161190784083374,0.0940459268313134,932,1082,151,343,0.0910947086167653,0.0635194064707321,267,419,153,675,0.107213787025103,0.157565333302045,-0.0503515462769428,267,1082,153
"146923",789,0.177698363964737,0.205960089551809,714,864,151,566,0.133902392560231,0.105073532826282,490,642,153,678,0.311600756524967,0.311033622378091,0.000567134146876924,490,864,153
"386298",237,0.0365952187526091,0.118926151101732,162,312,151,1120,0.0629645456865546,0.084687698406924,1044,1196,153,678,0.0995597644391637,0.203613849508656,-0.104054085069492,162,1196,153
"68989",1318,0.0710647519317718,0.187161074689357,1243,1393,151,57,0.376180779501055,0.0826650537297269,1,133,133,688,0.447245531432827,0.269826128419083,0.177419403013744,1,1393,151
"467094",588,0.0569548311118524,0.0601575612809029,513,663,151,801,0.0416907673752576,0.100018946483033,725,877,153,694,0.09864559848711,0.160176507763936,-0.0615309092768257,513,877,153
"477302",677,0.0501423912719474,0.0642213470491697,602,752,151,731,0.0439146584667469,0.0470171807683073,655,807,153,704,0.0940570497386943,0.111238527817477,-0.0171814780787827,602,807,153
"478668",536,0.0209515430378815,0.161100598812482,461,611,151,898,0.116097553776854,0.171468917564198,822,974,153,717,0.137049096814735,0.33256951637668,-0.195520419561944,461,974,153
"108381",1256,0.084218229574617,0.0893714060366619,1181,1331,151,179,0.0628177923936164,0.0841964364531123,103,255,153,718,0.147036021968233,0.173567842489774,-0.0265318205215408,103,1331,153
"391048",1172,0.0510974838271068,0.16009911364381,1097,1247,151,285,0.0785005656762223,0.0431498153893699,209,361,153,728,0.129598049503329,0.20324892903318,-0.0736508795298505,209,1247,153
"160755",595,0.0803666977481043,0.0569762058503329,520,670,151,868,0.0517560611770023,0.106437209586147,792,944,153,732,0.132122758925107,0.16341341543648,-0.0312906565113735,520,944,153
"372804",985,0.0275589776392735,0.0822306917980313,910,1060,151,478,0.0383459386357572,0.0770122017420363,402,554,153,732,0.0659049162750307,0.159242893540068,-0.0933379772650369,402,1060,153
"373273",1173,0.0423591445414786,0.135983612864948,1098,1248,151,298,0.0514622964524278,0.0892631845854339,222,374,153,736,0.0938214409939064,0.225246797450382,-0.131425356456475,222,1248,153
"228708",351,0.0531508453314018,0.0609794571755629,276,426,151,1161,0.0629330684942033,0.0565408020665927,1085,1237,153,756,0.116083913825605,0.117520259242156,-0.00143634541655047,276,1237,153
"423573",891,0.0842772389987658,0.086385945614893,816,966,151,636,0.0786474567976256,0.103045040516008,560,712,153,764,0.162924695796391,0.189430986130901,-0.0265062903345097,560,966,153
"485480",50,0.64734772283191,0.122015620358184,1,125,125,1509,0.062441822040455,0.0832786938117351,1433,1585,153,780,0.709789544872365,0.205294314169919,0.504495230702446,1,1585,153
"51459",1414,0.0965232232483686,0.0773643198808713,1339,1489,151,154,0.170961103855916,0.0320389811435007,78,230,153,784,0.267484327104285,0.109403301024372,0.158081026079913,78,1489,153
"426214",7,0.632053905679641,0.0806767367862449,1,82,82,1571,0.0823852883040672,0.0869075354130473,1495,1647,153,789,0.714439193983708,0.167584272199292,0.546854921784416,1,1647,153
"242645",788,0.164822965954954,0.224806952755898,713,863,151,796,0.0271387059347035,0.151073837565491,720,872,153,792,0.191961671889658,0.375880790321389,-0.183919118431731,713,872,153
"329118",1563,0.0514362901931236,0.173996239434928,1488,1638,151,48,0.391273011521207,0.0787938635376122,1,124,124,806,0.442709301714331,0.25279010297254,0.189919198741791,1,1638,151
"516188",1113,0.0406176399346805,0.098183403009898,1038,1188,151,499,0.0288664783965942,0.0515344592968177,423,575,153,806,0.0694841183312747,0.149717862306716,-0.080233743975441,423,1188,153
"111042",111,0.323332267430487,0.189353122344073,36,186,151,1522,0.13330778539239,0.0657203115479206,1446,1598,153,816,0.456640052822877,0.255073433891994,0.201566618930883,36,1598,153
"336132",70,0.518989149484696,0.0969597194581411,1,145,145,1566,0.131724573591782,0.226751355905435,1490,1642,153,818,0.650713723076478,0.323711075363576,0.327002647712902,1,1642,153
"95969",1287,0.039707593701678,0.0226146018121653,1212,1362,151,362,0.100559367371545,0.0768345601554756,286,438,153,824,0.140266961073223,0.099449161967641,0.0408177991055823,286,1362,153
"161812",385,0.0596852467460849,0.0245286928666246,310,460,151,1266,0.0551794616985717,0.124729683840997,1190,1342,153,826,0.114864708444657,0.149258376707621,-0.0343936682629646,310,1342,153
"295215",206,0.103697633109732,0.0620518437945066,131,281,151,1454,0.0453660729835974,0.0971277546595957,1378,1530,153,830,0.14906370609333,0.159179598454102,-0.0101158923607727,131,1530,153
"339035",485,0.0450651627161278,0.0691642399478951,410,560,151,1195,0.0631589788918063,0.0597668898117263,1119,1271,153,840,0.108224141607934,0.128931129759621,-0.0207069881516873,410,1271,153
"205134",1678,0.0463660674613493,0.105122251436114,1603,1753,151,16,0.441968585810173,0.0873929614508597,1,92,92,847,0.488334653271522,0.192515212886974,0.295819440384548,1,1753,151
"128779",986,0.0376829439687754,0.0819513626265689,911,1061,151,714,0.0336037773467979,0.0608546133030359,638,790,153,850,0.0712867213155732,0.142805975929605,-0.0715192546140315,638,1061,153
"102876",167,0.139125873733974,0.0525488784351182,92,242,151,1544,0.0353638968572341,0.101399759278138,1468,1620,153,856,0.174489770591208,0.153948637713256,0.0205411328779519,92,1620,153
"370308",1330,0.0573124414131598,0.124104697264556,1255,1405,151,381,0.0714060089849227,0.166430957484408,305,457,153,856,0.128718450398082,0.290535654748965,-0.161817204350882,305,1405,153
"384215",916,0.0848330816625094,0.114940801773628,841,991,151,797,0.0330708902578181,0.164818922094128,721,873,153,856,0.117903971920327,0.279759723867755,-0.161855751947428,721,991,153
"378783",1324,0.0566720985470965,0.149105257311021,1249,1399,151,395,0.119919553901127,0.0604807227446145,319,471,153,860,0.176591652448224,0.209585980055635,-0.0329943276074118,319,1399,153
"341996",996,0.0609809608449723,0.123370236844494,921,1071,151,727,0.0677774002651859,0.0454121585371468,651,803,153,862,0.128758361110158,0.168782395381641,-0.0400240342714824,651,1071,153
"18054",13,0.593824654777563,0.0711916100526651,1,88,88,1752,0.0716232827217027,0.0948363523457374,1676,1828,153,882,0.665447937499266,0.166027962398402,0.499419975100864,1,1828,153
"187671",447,0.0491945447774924,0.0327099901627097,372,522,151,1328,0.0809510229810257,0.154541690528276,1252,1404,153,888,0.130145567758518,0.187251680690986,-0.0571061129324679,372,1404,153
"24918",1495,0.0860461549345928,0.127185702913266,1420,1570,151,290,0.114294329561744,0.0391751177576225,214,366,153,892,0.200340484496337,0.166360820670889,0.0339796638254484,214,1570,153
"261881",1289,0.0215084460378421,0.0892530369455926,1214,1364,151,495,0.0398949262562383,0.0554546061339352,419,571,153,892,0.0614033722940803,0.144707643079528,-0.0833042707854474,419,1364,153
"330632",187,0.057285556955776,0.0426179089525078,112,262,151,1598,0.096916698741552,0.351094149344135,1522,1674,153,892,0.154202255697328,0.393712058296643,-0.239509802599315,112,1674,153
"521166",457,0.0670510459062825,0.142788882003515,382,532,151,1327,0.0648911655371194,0.17159413031186,1251,1403,153,892,0.131942211443402,0.314383012315375,-0.182440800871973,382,1403,153
"229935",1655,0.0290292717181728,0.133977321980637,1580,1730,151,150,0.210783802060178,0.0458793785292073,74,226,153,902,0.23981307377835,0.179856700509845,0.0599563732685056,74,1730,153
"143571",1304,0.122311574203195,0.0929017911257688,1229,1379,151,506,0.00694684795371359,0.0503208081845514,430,582,153,905,0.129258422156909,0.14322259931032,-0.0139641771534116,430,1379,153
"309099",929,0.0496530051368609,0.132857427845011,854,1004,151,884,0.136212776862521,0.257990497761057,808,960,153,906,0.185865781999382,0.390847925606067,-0.204982143606685,808,1004,153
"31086",1799,0.0296006594126084,0.205962380361598,1724,1874,151,29,0.467239931513177,0.0785291476108796,1,105,105,914,0.496840590925785,0.284491527972477,0.212349062953308,1,1874,151
"521106",1535,0.0673029843892436,0.0760130538910744,1460,1610,151,314,0.134462090117268,0.0742081412645348,238,390,153,924,0.201765074506511,0.150221195155609,0.051543879350902,238,1610,153
"309990",285,0.0603219074637309,0.0377380871402693,210,360,151,1577,0.0271269019976899,0.0677061491769564,1501,1653,153,931,0.0874488094614208,0.105444236317226,-0.0179954268558049,210,1653,153
"275468",1822,0.0314503349682127,0.11194724777306,1747,1897,151,65,0.398828388301808,0.0995842950260339,1,141,141,944,0.430278723270021,0.211531542799094,0.218747180470928,1,1897,151
"36579",1820,0.0793105394623126,0.128818469347607,1745,1895,151,92,0.230728029891907,0.0789948129100253,16,168,153,956,0.310038569354219,0.207813282257632,0.102225287096587,16,1895,153
"7638",200,0.117225762802263,0.112105746729867,125,275,151,1714,0.0867759558823309,0.113714015504229,1638,1790,153,957,0.204001718684594,0.225819762234096,-0.0218180435495015,125,1790,153
"95319",41,0.634028180311361,0.0939370258389545,1,116,116,1908,0.0674792543140939,0.122361382213057,1832,1984,153,974,0.701507434625455,0.216298408052012,0.485209026573443,1,1984,153
"207261",314,0.0473583449039552,0.0523331619692726,239,389,151,1644,0.128157041068334,0.0654789681721013,1568,1720,153,979,0.17551538597229,0.117812130141374,0.0577032558309156,239,1720,153
"171494",904,0.0672669537061665,0.163215577860683,829,979,151,1060,0.0974936853563122,0.0538312921380566,984,1136,153,982,0.164760639062479,0.21704686999874,-0.0522862309362608,829,1136,153
"209780",443,0.0895364309408251,0.0590162372391205,368,518,151,1533,0.0870347216296068,0.134166864628241,1457,1609,153,988,0.176571152570432,0.193183101867362,-0.0166119492969301,368,1609,153
"255367",1343,0.0640778499073349,0.0660222607184551,1268,1418,151,637,0.0990268513978663,0.118974763066944,561,713,153,990,0.163104701305201,0.1849970237854,-0.0218923224801983,561,1418,153
"90184",1500,0.0402650960932078,0.0718757207723684,1425,1575,151,484,0.124086838084622,0.0847321121982532,408,560,153,992,0.16435193417783,0.156607832970622,0.00774410120720859,408,1575,153
"93926",1342,0.094463030283805,0.0622928537868574,1267,1417,151,646,0.114959632915998,0.0469769159826683,570,722,153,994,0.209422663199803,0.109269769769526,0.100152893430277,570,1417,153
"296070",1679,0.0897328320825181,0.110005987080513,1604,1754,151,315,0.112928156816452,0.0384695318143713,239,391,153,997,0.20266098889897,0.148475518894884,0.0541854700040858,239,1754,153
