"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT0_ZT6_rem","482818","RGD1304694",-2.1716894980548,-0.282444928164469,0.0298790912011525,0.709824688127737,0.0278817838197583,0.643563186340962,0.804232195167359,1,0.48336269651398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.439111323994732,"downregulated"
"RT0_ZT6_rem","72307","Pafah1b1",1.96702186924445,0.187270560816763,0.0491806896044526,0.76670005181876,0.0464029574800242,0.715099273347888,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.249716741873266,"upregulated"
"RT0_ZT6_rem","499833","Adcy6",1.63104180087151,0.0741315467313928,0.102881499603776,0.868749419199277,0.0986339708224979,0.842152684192385,1,1,0.800851054245206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0745743702378534,"upregulated"
"RT0_ZT6_rem","437523","Gpr153",-2.12781150081184,-0.0859558004055733,0.033352715436469,0.718802753888226,0.0311996502557346,0.657532565328812,0.804232195167359,1,0.871952725363319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.129436565622046,"downregulated"
"RT0_ZT6_rem","268374","-",1.32592716563228,0.0551203155091927,0.184863823785698,0.948872518757056,0.179411747450898,0.906582286294981,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0411279751207583,"upregulated"
"RT0_ZT6_rem","3339","LOC680123",-0.838014735959987,-0.0266170862334633,0.402022427403667,0.991747232262264,0.396141537550241,0.955412471057672,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0107040510375949,"downregulated"
"RT0_ZT6_rem","153201","Slc10a6",1.19977028810384,0.0577646711619193,0.230228566433625,0.972659552427219,0.224431611029076,0.923895278340988,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0374844177947126,"upregulated"
"RT0_ZT6_rem","352634","Tmem87b",0.0491202305953592,0.0024455489759515,0.960823481182876,0.997060415516452,0.960332191695533,0.98111268238232,1,1,0.445279664768924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,4.29891137956044e-05,"upregulated"
"RT0_ZT6_rem","325149","Acvr2a",1.40930415123219,0.0839996008180123,0.158745251862633,0.934139114220299,0.153582232706441,0.892559265843905,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0683470331450402,"upregulated"
"RT0_ZT6_rem","535171","Sdhaf4",0.880841953934612,0.0291586526601434,0.378403368562337,0.991747232262264,0.372448074810396,0.952710149667476,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0125071452838665,"upregulated"
"RT0_ZT6_rem","336144","Bcl2l1",2.70830650338317,0.588422677616382,0.00676275343464569,0.498955547655302,0.00610110344356074,0.4346203845644,0.612631472419476,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,1.30311592588231,"upregulated"
"RT0_ZT6_rem","327634","Cir1",1.63114417960869,0.0917572277642392,0.102859900420062,0.868749419199277,0.0986128231911236,0.842124177838213,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0923138828580542,"upregulated"
"RT0_ZT6_rem","84055","Bod1",1.64879805270147,0.137814416213066,0.0991890140395696,0.863969255478195,0.0950199930727167,0.837126955873914,1,1,0.700381530087691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.140871829805533,"upregulated"
"RT0_ZT6_rem","469917","Pwwp3a",-1.29060506093077,-0.0234066757875143,0.19684066020333,0.956309841006217,0.191279611463047,0.911867528145148,1,1,0.849515260959464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0168137482930817,"downregulated"
"RT0_ZT6_rem","465906","Ubr7",1.85283777369957,0.117384338357038,0.0639056142722951,0.797936628702659,0.0606426256069452,0.766368032812196,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.142882799524383,"upregulated"
"RT0_ZT6_rem","55754","Cdk2ap2",-2.41976158061658,-0.0933358700689973,0.0155306861174233,0.615239123717488,0.0142804148326288,0.551044815072618,0.73754223124743,1,0.919431191315858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.172228870744238,"downregulated"
"RT0_ZT6_rem","36611","Mrpl18",-1.24707749642403,-0.114654868371695,0.212369083410443,0.961345068998965,0.206686524457101,0.91789775605918,1,1,0.0297407941082782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.078502793892355,"downregulated"
"RT0_ZT6_rem","435521","Hmgcl",-1.13373405373456,-0.0673352317482556,0.256906120631002,0.982519444199016,0.250983757337783,0.931394205751402,1,1,0.779272542100969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.0404250015377716,"downregulated"
"RT0_ZT6_rem","379599","Slco1c1",3.43982927927629,1.5134763992136,0.000582081232369118,0.179408793498745,0.000495825577616849,0.143025598677778,0.330401048028998,1,0.968639999608013,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0386380930604187,1.41298431584283,5.00154167692345,"upregulated"
"RT0_ZT6_rem","175867","Ttc5",1.87576793773532,0.117781623511781,0.0606871524104271,0.792321118516338,0.0575237134987314,0.756781555988931,1,1,0.800704833488981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.1460672438041,"upregulated"
"RT0_ZT6_rem","407710","Ecpas",-2.714305072774,-0.723023420081571,0.00664149732513949,0.498955547655302,0.00598921115633311,0.432273794726638,0.612631472419476,1,0.852177563334544,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0386380930604187,1.41298431584283,1.60701381538815,"downregulated"
"RT0_ZT6_rem","176602","Emc9",-1.36109830023787,-0.0394171494902211,0.173482626755628,0.940090616816638,0.168147405461279,0.900944057230048,1,1,0.815434823586006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.030521086302101,"downregulated"
"RT0_ZT6_rem","322686","Slc2a8",-0.313745666786081,-0.0208164664286956,0.753714213635217,0.994978484360037,0.750725111202194,0.975965969225299,1,1,0.136471445225821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.00259204677102262,"downregulated"
"RT0_ZT6_rem","570380","Cnksr2",-0.279456728784924,-0.0112744609651206,0.779894341083711,0.996651531486832,0.777204354435861,0.976765780262531,1,1,0.718902926232875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0386380930604187,1.41298431584283,0.00123415633107546,"downregulated"
