"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,317,1,317,317,8.44112749987624,0.45365592966984,18.5068696548375,0.949030903490785,1,0.45531324349018,1,0.504587258528358
0.02,633,318,633,316,6.10390322347643,0.528309793016576,11.5853903249747,1.06764637071909,0.667340797633751,0.54062053648536,0.532144950366984,0.575376247432335
0.03,950,634,950,317,4.94496358072688,0.545456316076619,9.86846299325552,1.07934760205648,0.502387891299254,0.560213942652941,0.416089829241065,0.582359471076443
0.04,1266,951,1266,316,4.65440817650343,0.589973211232298,10.9439279759618,1.374242189809,0.46103288314357,0.611083591563714,0.488785520275168,0.758350766208951
0.05,1583,1267,1583,317,4.15942608818193,0.611884319680405,10.5353903173073,1.49918204251445,0.390581643889694,0.636121510091122,0.461170555690628,0.832914109873133
0.06,1899,1584,1899,316,3.81859277965604,0.595424137721551,8.94612760929472,1.31220347771258,0.342070537061418,0.617312388872624,0.353744881538993,0.721326440420497
0.07,2216,1900,2216,317,3.88837892063359,0.665124762499418,8.42463704718122,1.36375893121305,0.352003260346994,0.696959594701156,0.318494903724554,0.752094421283902
0.08,2533,2217,2533,317,4.18975682519212,0.707425515390651,8.82223213361042,1.52103492999024,0.394898644565612,0.745296848247552,0.345370208847926,0.845955780113879
0.09,2849,2534,2849,316,4.26450263514555,0.73729616993077,8.8393471796466,1.58936096077965,0.405537281931483,0.779430174569547,0.346527094584503,0.886732339431351
0.1,3166,2850,3166,317,4.35477064402748,0.744465581859808,8.38814022390811,1.53376939046073,0.418385207625677,0.787622692633789,0.316027913324074,0.853555628615998
0.11,3482,3167,3482,316,4.04257883583681,0.78115524381862,7.21337010045133,1.40250440716687,0.373950670920472,0.829548128268344,0.236619724955164,0.775217485513759
0.12,3799,3483,3799,317,4.5194733856676,0.930320576496207,8.60811912368803,1.57370550460469,0.441827494792886,1,0.330897312504494,0.877389258471064
0.13,4116,3800,4116,317,4.53274065350128,0.925072186662266,9.03345906134772,1.68152847168238,0.443715836780301,0.994002642204364,0.359648021444142,0.94173734897233
