"feature_id","rank","diff_emp","diff_nb"
"534198",1,87.79301302919,477.756493876158
"417902",1,55.8657780263822,138.903748290063
"433098",2,1529.22954920696,1231.53552629284
"152260",2,40.6941598679181,99.9594702250464
"18321",3,48.8208331488399,253.534236235039
"18054",3,56.4569640924337,116.577234285057
"457865",4,106.311081741809,246.255958053782
"412822",4,30.7107323942991,74.1275645792622
"35860",5,56.9293590351313,118.190510599583
"351023",5,27.8267997955707,63.8270516364606
"146021",6,70.1517194493145,147.967616760183
"167027",6,297.003249178439,260.705558867516
"354681",7,37.2887620663198,81.7312084886706
"154030",7,35.0603875379125,79.4188467283875
"208999",8,60.7363231723948,108.478753615728
"570401",8,42.2992513710485,89.230626865557
"270602",9,31.2926819269849,75.2325362649214
"59411",9,25.1481374409851,62.725309650919
"275669",10,33.7162544325958,51.9347117522359
"494158",10,32.5330060305673,68.2821117970142
"128848",11,50.0327434734185,127.477620061241
"319615",11,258.901971245405,1052.14484610663
"23297",12,112.398201984018,260.30524838427
"163094",12,61.4380611857091,128.779659926592
"170748",13,89.399981623022,198.634841510594
"2485",13,18.4130423279577,45.3597781228751
"494843",14,29.5610360806018,59.9807076950029
"482089",14,14.4555269137837,37.4241891500018
"465508",15,26.7278973810086,66.9108673084393
"380194",15,17.4408055411986,38.1941911949058
"157795",16,220.338354225301,242.819609143405
"438786",16,19.0540848142424,40.3283372674305
"572970",17,381.535343152493,339.411730454079
"10226",17,64.6169924887006,221.336702891415
"56517",18,23.2666204842667,202.739874818925
"39594",18,75.9683515812521,119.907778192563
"176730",19,19.6017422784307,39.5191285629133
"336561",19,33.3156974504898,57.7507562809708
"75091",20,27.9991819448714,73.7429635431621
"193163",20,23.1089137863245,52.0140279937976
"121081",21,68.3987865692719,113.661676220171
"73573",21,55.3510430189472,172.940380837352
"433229",22,31.0718453556395,74.0326436967142
"279612",22,37.8070226265908,102.495002689981
"470412",23,6953.95210515759,5882.9015179444
"416241",23,22.2671647432702,45.5638175086227
"180115",24,22.9859924754536,59.0692203848364
"279572",24,45.3174724046812,122.867743751465
"508357",25,19.3497634354001,86.2867853724698
"322426",25,62.6708044037868,98.3079415510281
"576849",26,207.727536764472,716.40274169799
"231701",26,12.8794237711068,26.4229105042061
"141955",27,37.8659197892438,58.9948967760093
"330098",28,26.0373386801898,51.5942736198092
"460757",28,59.1110072978174,100.728156557732
"299208",29,47.7038766058079,87.283146430392
"92812",29,17.5955856836608,35.8380346039455
"182412",30,26.7963730895721,64.2770377293707
"161642",30,28.1176906637379,53.9764938483931
"212124",31,29.6871549768145,61.0985686194907
"334188",31,17.0025932263051,37.963891215899
"277976",32,40.2797947859143,90.6336157896516
"333349",32,11.6546441348415,30.2212893519818
"103037",33,36.0095304065892,54.210701592599
"342433",33,24.911140939901,51.4448957915503
"202725",34,47.1607125918476,77.1932257502187
"340067",34,17.490356429387,36.1307514945389
"527263",35,101.359631423202,165.507704195959
"299776",35,13.6739686281934,32.3547450791079
"148821",36,23.3717833496788,49.6984842927828
"199157",36,17.9333726024012,34.851768203069
"411736",37,30.4487537051947,53.1999494019784
"572400",37,38.2743952407063,50.2371236472476
"522280",38,42.39986765738,114.2022599048
"454351",38,38.1063562236287,87.9998630156097
"561147",39,28.5200716748716,89.4724874110382
"67761",39,58.6237434901096,74.4849923570304
"130490",40,26.8257020009041,30.7935784229077
"301431",40,14.1092876647084,45.9194448965078
"567691",41,14.203244973836,25.9083590093732
"401691",41,13.4492073879907,29.3527398129231
"357860",42,23.8199405654643,96.9376373961203
"512516",42,25.8392649951227,54.0797170189763
"246208",43,82.8711893779112,244.329136629003
"156998",43,27.9976071866261,50.2040504934772
"539343",44,16.7555005810174,37.1511293954521
"68847",44,19.4218849506035,40.5767326453042
"531257",45,18.8238966307814,34.6274954005761
"270943",45,45.4405674174647,84.0917833164679
