"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
87,"41750",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
88,"42152",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
89,"42185",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
90,"42458",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
91,"43619",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
92,"44033",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
93,"44053",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
94,"44722",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
95,"45864",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
96,"45945",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
97,"45979",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
98,"45995",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
99,"46126",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
100,"46486",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
101,"47036",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
102,"47139",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
103,"47161",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
104,"48544",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
105,"49195",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
106,"49715",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
107,"49994",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
108,"50282",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
109,"50824",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
110,"51791",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
111,"53096",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
112,"53311",0,0,0,0,0,0,0,0,0,0,0.111051485250096,0
