"rank","feature_id","abs_pc1_loading","mu","empirical_variance.x","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","nb_gap","log_alpha_mu","combined_nb_support","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1","d2"
40,"18338",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
41,"19175",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
42,"19727",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
43,"19850",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
44,"20089",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
45,"20141",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
46,"21107",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
47,"22275",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
48,"22547",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
49,"22831",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
50,"22963",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
51,"23810",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
52,"24944",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
53,"25448",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
54,"25630",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
55,"26562",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
56,"27376",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
57,"27849",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
58,"27946",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
59,"29101",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
60,"29511",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
61,"30158",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
62,"31432",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
63,"31827",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
64,"32323",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
65,"33218",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
66,"35347",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
67,"35496",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
68,"36051",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
69,"36057",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
70,"36617",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
71,"37691",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
72,"38230",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
73,"38721",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
74,"38821",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
75,"39507",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
76,"39508",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
77,"40151",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
78,"40899",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
79,"41242",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
80,"41573",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
81,"41738",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
82,"41750",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
83,"42137",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
84,"42185",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
85,"43792",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
86,"44053",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
87,"44156",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
88,"44165",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
89,"44395",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
90,"44798",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
91,"44928",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
92,"47036",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
93,"47161",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
94,"48022",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
95,"49195",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
96,"49200",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
97,"49746",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
98,"49842",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
99,"51143",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
100,"52046",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
101,"52285",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
102,"54643",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
103,"54850",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
104,"54923",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
105,"55622",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
106,"55738",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
107,"56356",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
108,"57516",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
109,"57823",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
110,"59516",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
111,"59804",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
112,"60726",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
113,"61340",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
114,"61343",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
115,"61785",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
116,"61962",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
117,"62250",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
118,"62368",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
119,"63160",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
120,"65364",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
121,"68608",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
122,"68806",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
123,"68944",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
124,"69098",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
125,"71643",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
126,"71882",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
127,"73234",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
128,"73566",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
129,"74366",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
130,"75162",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
131,"75200",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
132,"75967",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
133,"76394",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
134,"76580",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
135,"76752",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
136,"76753",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
137,"77109",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
138,"77485",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
139,"78062",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
140,"78513",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
141,"78544",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
142,"79480",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
143,"79685",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
144,"79780",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
145,"79891",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
146,"80060",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
147,"80430",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
148,"80578",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
149,"81203",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
150,"81251",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
151,"81389",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
152,"81685",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
153,"82659",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
154,"82808",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
155,"82815",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
156,"84604",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
157,"85215",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
158,"85273",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
159,"85524",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
160,"86690",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
161,"88330",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
162,"88417",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
163,"88684",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
164,"88968",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
165,"89120",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
166,"89164",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
167,"89450",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
168,"90119",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
169,"90491",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
170,"90682",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
171,"91289",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
172,"91651",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
173,"92046",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
174,"92320",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
175,"92585",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
176,"92712",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
177,"94556",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
178,"94816",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
179,"94987",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
180,"95448",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
181,"95976",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
182,"96153",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
183,"97686",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
184,"98043",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
185,"98458",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
186,"98459",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
187,"99105",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
188,"99171",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
189,"100213",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
190,"100675",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
191,"101181",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
192,"103397",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
193,"105759",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
194,"106010",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
195,"107123",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
196,"107238",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
197,"107499",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
198,"107697",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
199,"108041",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
200,"108286",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
201,"108290",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
202,"108699",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
203,"108869",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
204,"109857",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
205,"109901",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
206,"111191",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
207,"111314",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
208,"111535",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
209,"111655",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
210,"111675",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
211,"112641",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
212,"113468",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
213,"113798",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
214,"114292",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
215,"114519",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
216,"114540",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
217,"114932",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
218,"115159",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
219,"115301",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
220,"117432",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
221,"117756",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
222,"117795",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
223,"117972",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
224,"119681",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
225,"120029",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
226,"121589",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
227,"121731",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
228,"122465",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
229,"122672",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
230,"122684",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
231,"122774",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
232,"123434",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
233,"125105",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
234,"126847",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
235,"126861",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
236,"127000",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
237,"128725",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
238,"129198",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
239,"130036",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
240,"130072",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
241,"130155",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
242,"131708",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
243,"132596",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
244,"133172",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
245,"134761",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
246,"134762",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
247,"135433",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
248,"135737",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
249,"137407",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
250,"137699",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
251,"138398",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
252,"139152",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
253,"139405",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
254,"139457",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
255,"139563",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
256,"141415",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
257,"143037",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
258,"143750",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
259,"143842",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
260,"145202",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
261,"145513",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
262,"145852",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
263,"146022",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
264,"146047",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
265,"146065",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
266,"146357",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
267,"146713",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
268,"146780",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
269,"146908",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
270,"147207",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
271,"148914",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
272,"150667",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
273,"150962",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
274,"151742",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
275,"151970",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
276,"151971",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
277,"152586",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
278,"152961",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
279,"153203",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
280,"153497",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
281,"154231",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
282,"156598",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
283,"157167",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
284,"157905",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
285,"158108",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
286,"158196",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
287,"159257",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
288,"159292",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
289,"160652",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
290,"160709",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
291,"160887",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
292,"161185",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
293,"161251",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
294,"161771",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
295,"161865",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
296,"162126",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
297,"162604",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
298,"163439",0,0,0,0,0,0,0,0,0,0,0,0.119729054193295,0,0,0,0,0
