"crossing_rank","crossing_type"
6598,"exact_zero"
6599,"exact_zero"
6600,"exact_zero"
6601,"exact_zero"
6602,"exact_zero"
6603,"exact_zero"
6604,"exact_zero"
6605,"exact_zero"
6606,"exact_zero"
6607,"exact_zero"
6608,"exact_zero"
6609,"exact_zero"
6610,"exact_zero"
6611,"exact_zero"
6612,"exact_zero"
6613,"exact_zero"
6614,"exact_zero"
6615,"exact_zero"
6616,"exact_zero"
6617,"exact_zero"
6618,"exact_zero"
6619,"exact_zero"
6620,"exact_zero"
6621,"exact_zero"
6622,"exact_zero"
6623,"exact_zero"
6624,"exact_zero"
6625,"exact_zero"
6626,"exact_zero"
6627,"exact_zero"
6628,"exact_zero"
6629,"exact_zero"
6630,"exact_zero"
6631,"exact_zero"
6632,"exact_zero"
6633,"exact_zero"
6634,"exact_zero"
6635,"exact_zero"
6636,"exact_zero"
6637,"exact_zero"
6638,"exact_zero"
6639,"exact_zero"
6640,"exact_zero"
6641,"exact_zero"
6642,"exact_zero"
6643,"exact_zero"
6644,"exact_zero"
6645,"exact_zero"
6646,"exact_zero"
6647,"exact_zero"
6648,"exact_zero"
6649,"exact_zero"
6650,"exact_zero"
6651,"exact_zero"
6652,"exact_zero"
6653,"exact_zero"
6654,"exact_zero"
6655,"exact_zero"
6656,"exact_zero"
6657,"exact_zero"
6658,"exact_zero"
6659,"exact_zero"
6660,"exact_zero"
6661,"exact_zero"
6662,"exact_zero"
6663,"exact_zero"
6664,"exact_zero"
6665,"exact_zero"
6666,"exact_zero"
6667,"exact_zero"
6668,"exact_zero"
6669,"exact_zero"
6670,"exact_zero"
6671,"exact_zero"
6672,"exact_zero"
6673,"exact_zero"
6674,"exact_zero"
6675,"exact_zero"
6676,"exact_zero"
6677,"exact_zero"
6678,"exact_zero"
6679,"exact_zero"
6680,"exact_zero"
6681,"exact_zero"
6682,"exact_zero"
6683,"exact_zero"
6684,"exact_zero"
6685,"exact_zero"
6686,"exact_zero"
6687,"exact_zero"
6688,"exact_zero"
6689,"exact_zero"
6690,"exact_zero"
6691,"exact_zero"
6692,"exact_zero"
6693,"exact_zero"
6694,"exact_zero"
6695,"exact_zero"
6696,"exact_zero"
6697,"exact_zero"
6698,"exact_zero"
6699,"exact_zero"
6700,"exact_zero"
6701,"exact_zero"
6702,"exact_zero"
6703,"exact_zero"
6704,"exact_zero"
6705,"exact_zero"
6706,"exact_zero"
6707,"exact_zero"
6708,"exact_zero"
6709,"exact_zero"
6710,"exact_zero"
6711,"exact_zero"
6712,"exact_zero"
6713,"exact_zero"
6714,"exact_zero"
6715,"exact_zero"
6716,"exact_zero"
6717,"exact_zero"
6718,"exact_zero"
6719,"exact_zero"
6720,"exact_zero"
6721,"exact_zero"
6722,"exact_zero"
6723,"exact_zero"
6724,"exact_zero"
6725,"exact_zero"
6726,"exact_zero"
6727,"exact_zero"
6728,"exact_zero"
6729,"exact_zero"
6730,"exact_zero"
6731,"exact_zero"
6732,"exact_zero"
6733,"exact_zero"
6734,"exact_zero"
6735,"exact_zero"
6736,"exact_zero"
6737,"exact_zero"
6738,"exact_zero"
6739,"exact_zero"
6740,"exact_zero"
6741,"exact_zero"
6742,"exact_zero"
6743,"exact_zero"
6744,"exact_zero"
6745,"exact_zero"
6746,"exact_zero"
6747,"exact_zero"
6748,"exact_zero"
6749,"exact_zero"
6750,"exact_zero"
6751,"exact_zero"
6752,"exact_zero"
6753,"exact_zero"
6754,"exact_zero"
6755,"exact_zero"
6756,"exact_zero"
6757,"exact_zero"
6758,"exact_zero"
6759,"exact_zero"
6760,"exact_zero"
6761,"exact_zero"
6762,"exact_zero"
6763,"exact_zero"
6764,"exact_zero"
6765,"exact_zero"
6766,"exact_zero"
6767,"exact_zero"
6768,"exact_zero"
6769,"exact_zero"
6770,"exact_zero"
6771,"exact_zero"
6772,"exact_zero"
6773,"exact_zero"
6774,"exact_zero"
6775,"exact_zero"
6776,"exact_zero"
6777,"exact_zero"
6778,"exact_zero"
6779,"exact_zero"
6780,"exact_zero"
6781,"exact_zero"
6782,"exact_zero"
6783,"exact_zero"
6784,"exact_zero"
6785,"exact_zero"
6786,"exact_zero"
6787,"exact_zero"
6788,"exact_zero"
6789,"exact_zero"
6790,"exact_zero"
6791,"exact_zero"
6792,"exact_zero"
6793,"exact_zero"
6794,"exact_zero"
6795,"exact_zero"
6796,"exact_zero"
6797,"exact_zero"
6798,"exact_zero"
6799,"exact_zero"
6800,"exact_zero"
6801,"exact_zero"
6802,"exact_zero"
6803,"exact_zero"
6804,"exact_zero"
6805,"exact_zero"
6806,"exact_zero"
6807,"exact_zero"
6808,"exact_zero"
6809,"exact_zero"
6810,"exact_zero"
6811,"exact_zero"
6812,"exact_zero"
6813,"exact_zero"
6814,"exact_zero"
6815,"exact_zero"
6816,"exact_zero"
6817,"exact_zero"
6818,"exact_zero"
6819,"exact_zero"
6820,"exact_zero"
6821,"exact_zero"
6822,"exact_zero"
6823,"exact_zero"
6824,"exact_zero"
6825,"exact_zero"
6826,"exact_zero"
6827,"exact_zero"
6828,"exact_zero"
6829,"exact_zero"
6830,"exact_zero"
6831,"exact_zero"
6832,"exact_zero"
6833,"exact_zero"
6834,"exact_zero"
6835,"exact_zero"
6836,"exact_zero"
6837,"exact_zero"
6838,"exact_zero"
6839,"exact_zero"
6840,"exact_zero"
6841,"exact_zero"
6842,"exact_zero"
6843,"exact_zero"
6844,"exact_zero"
6845,"exact_zero"
6846,"exact_zero"
6847,"exact_zero"
6848,"exact_zero"
6849,"exact_zero"
6850,"exact_zero"
6851,"exact_zero"
6852,"exact_zero"
6853,"exact_zero"
6854,"exact_zero"
6855,"exact_zero"
6856,"exact_zero"
6857,"exact_zero"
6858,"exact_zero"
6859,"exact_zero"
6860,"exact_zero"
6861,"exact_zero"
6862,"exact_zero"
6863,"exact_zero"
6864,"exact_zero"
6865,"exact_zero"
6866,"exact_zero"
6867,"exact_zero"
6868,"exact_zero"
6869,"exact_zero"
6870,"exact_zero"
6871,"exact_zero"
6872,"exact_zero"
6873,"exact_zero"
6874,"exact_zero"
6875,"exact_zero"
6876,"exact_zero"
6877,"exact_zero"
6878,"exact_zero"
6879,"exact_zero"
6880,"exact_zero"
6881,"exact_zero"
6882,"exact_zero"
6883,"exact_zero"
6884,"exact_zero"
6885,"exact_zero"
6886,"exact_zero"
6887,"exact_zero"
6888,"exact_zero"
6889,"exact_zero"
6890,"exact_zero"
6891,"exact_zero"
6892,"exact_zero"
6893,"exact_zero"
6894,"exact_zero"
6895,"exact_zero"
6896,"exact_zero"
6897,"exact_zero"
6898,"exact_zero"
6899,"exact_zero"
6900,"exact_zero"
6901,"exact_zero"
6902,"exact_zero"
6903,"exact_zero"
6904,"exact_zero"
6905,"exact_zero"
6906,"exact_zero"
6907,"exact_zero"
6908,"exact_zero"
6909,"exact_zero"
6910,"exact_zero"
6911,"exact_zero"
6912,"exact_zero"
6913,"exact_zero"
6914,"exact_zero"
6915,"exact_zero"
6916,"exact_zero"
6917,"exact_zero"
6918,"exact_zero"
6919,"exact_zero"
6920,"exact_zero"
6921,"exact_zero"
6922,"exact_zero"
6923,"exact_zero"
6924,"exact_zero"
6925,"exact_zero"
6926,"exact_zero"
6927,"exact_zero"
6928,"exact_zero"
6929,"exact_zero"
6930,"exact_zero"
6931,"exact_zero"
6932,"exact_zero"
6933,"exact_zero"
6934,"exact_zero"
6935,"exact_zero"
6936,"exact_zero"
6937,"exact_zero"
6938,"exact_zero"
6939,"exact_zero"
6940,"exact_zero"
6941,"exact_zero"
6942,"exact_zero"
6943,"exact_zero"
6944,"exact_zero"
6945,"exact_zero"
6946,"exact_zero"
6947,"exact_zero"
6948,"exact_zero"
6949,"exact_zero"
6950,"exact_zero"
6951,"exact_zero"
6952,"exact_zero"
6953,"exact_zero"
6954,"exact_zero"
6955,"exact_zero"
6956,"exact_zero"
6957,"exact_zero"
6958,"exact_zero"
6959,"exact_zero"
6960,"exact_zero"
6961,"exact_zero"
6962,"exact_zero"
6963,"exact_zero"
6964,"exact_zero"
6965,"exact_zero"
6966,"exact_zero"
6967,"exact_zero"
6968,"exact_zero"
6969,"exact_zero"
6970,"exact_zero"
6971,"exact_zero"
6972,"exact_zero"
6973,"exact_zero"
6974,"exact_zero"
6975,"exact_zero"
6976,"exact_zero"
6977,"exact_zero"
6978,"exact_zero"
6979,"exact_zero"
6980,"exact_zero"
6981,"exact_zero"
6982,"exact_zero"
6983,"exact_zero"
6984,"exact_zero"
6985,"exact_zero"
6986,"exact_zero"
6987,"exact_zero"
6988,"exact_zero"
6989,"exact_zero"
6990,"exact_zero"
6991,"exact_zero"
6992,"exact_zero"
6993,"exact_zero"
6994,"exact_zero"
6995,"exact_zero"
6996,"exact_zero"
6997,"exact_zero"
6998,"exact_zero"
6999,"exact_zero"
7000,"exact_zero"
7001,"exact_zero"
7002,"exact_zero"
7003,"exact_zero"
7004,"exact_zero"
7005,"exact_zero"
7006,"exact_zero"
7007,"exact_zero"
7008,"exact_zero"
7009,"exact_zero"
7010,"exact_zero"
7011,"exact_zero"
7012,"exact_zero"
7013,"exact_zero"
7014,"exact_zero"
7015,"exact_zero"
7016,"exact_zero"
7017,"exact_zero"
7018,"exact_zero"
7019,"exact_zero"
7020,"exact_zero"
7021,"exact_zero"
7022,"exact_zero"
7023,"exact_zero"
7024,"exact_zero"
7025,"exact_zero"
7026,"exact_zero"
7027,"exact_zero"
7028,"exact_zero"
7029,"exact_zero"
7030,"exact_zero"
7031,"exact_zero"
7032,"exact_zero"
7033,"exact_zero"
7034,"exact_zero"
7035,"exact_zero"
7036,"exact_zero"
7037,"exact_zero"
7038,"exact_zero"
7039,"exact_zero"
7040,"exact_zero"
7041,"exact_zero"
7042,"exact_zero"
7043,"exact_zero"
7044,"exact_zero"
7045,"exact_zero"
7046,"exact_zero"
7047,"exact_zero"
7048,"exact_zero"
7049,"exact_zero"
7050,"exact_zero"
7051,"exact_zero"
7052,"exact_zero"
7053,"exact_zero"
7054,"exact_zero"
7055,"exact_zero"
7056,"exact_zero"
7057,"exact_zero"
7058,"exact_zero"
7059,"exact_zero"
7060,"exact_zero"
7061,"exact_zero"
7062,"exact_zero"
7063,"exact_zero"
7064,"exact_zero"
7065,"exact_zero"
7066,"exact_zero"
7067,"exact_zero"
7068,"exact_zero"
7069,"exact_zero"
7070,"exact_zero"
7071,"exact_zero"
7072,"exact_zero"
7073,"exact_zero"
7074,"exact_zero"
7075,"exact_zero"
7076,"exact_zero"
7077,"exact_zero"
7078,"exact_zero"
7079,"exact_zero"
7080,"exact_zero"
7081,"exact_zero"
7082,"exact_zero"
7083,"exact_zero"
7084,"exact_zero"
7085,"exact_zero"
7086,"exact_zero"
7087,"exact_zero"
7088,"exact_zero"
7089,"exact_zero"
7090,"exact_zero"
7091,"exact_zero"
7092,"exact_zero"
7093,"exact_zero"
7094,"exact_zero"
7095,"exact_zero"
7096,"exact_zero"
7097,"exact_zero"
7098,"exact_zero"
7099,"exact_zero"
7100,"exact_zero"
7101,"exact_zero"
7102,"exact_zero"
7103,"exact_zero"
7104,"exact_zero"
7105,"exact_zero"
7106,"exact_zero"
7107,"exact_zero"
7108,"exact_zero"
7109,"exact_zero"
7110,"exact_zero"
7111,"exact_zero"
7112,"exact_zero"
7113,"exact_zero"
7114,"exact_zero"
7115,"exact_zero"
7116,"exact_zero"
7117,"exact_zero"
7118,"exact_zero"
7119,"exact_zero"
7120,"exact_zero"
7121,"exact_zero"
7122,"exact_zero"
7123,"exact_zero"
7124,"exact_zero"
7125,"exact_zero"
7126,"exact_zero"
7127,"exact_zero"
7128,"exact_zero"
7129,"exact_zero"
7130,"exact_zero"
7131,"exact_zero"
7132,"exact_zero"
7133,"exact_zero"
7134,"exact_zero"
7135,"exact_zero"
7136,"exact_zero"
7137,"exact_zero"
7138,"exact_zero"
7139,"exact_zero"
7140,"exact_zero"
7141,"exact_zero"
7142,"exact_zero"
7143,"exact_zero"
7144,"exact_zero"
7145,"exact_zero"
7146,"exact_zero"
7147,"exact_zero"
7148,"exact_zero"
7149,"exact_zero"
7150,"exact_zero"
7151,"exact_zero"
7152,"exact_zero"
7153,"exact_zero"
7154,"exact_zero"
7155,"exact_zero"
7156,"exact_zero"
7157,"exact_zero"
7158,"exact_zero"
7159,"exact_zero"
7160,"exact_zero"
7161,"exact_zero"
7162,"exact_zero"
7163,"exact_zero"
7164,"exact_zero"
7165,"exact_zero"
7166,"exact_zero"
7167,"exact_zero"
7168,"exact_zero"
7169,"exact_zero"
7170,"exact_zero"
7171,"exact_zero"
7172,"exact_zero"
7173,"exact_zero"
7174,"exact_zero"
7175,"exact_zero"
7176,"exact_zero"
7177,"exact_zero"
7178,"exact_zero"
7179,"exact_zero"
7180,"exact_zero"
7181,"exact_zero"
7182,"exact_zero"
7183,"exact_zero"
7184,"exact_zero"
7185,"exact_zero"
7186,"exact_zero"
7187,"exact_zero"
7188,"exact_zero"
7189,"exact_zero"
7190,"exact_zero"
7191,"exact_zero"
7192,"exact_zero"
7193,"exact_zero"
7194,"exact_zero"
7195,"exact_zero"
7196,"exact_zero"
7197,"exact_zero"
7198,"exact_zero"
7199,"exact_zero"
7200,"exact_zero"
7201,"exact_zero"
7202,"exact_zero"
7203,"exact_zero"
7204,"exact_zero"
7205,"exact_zero"
7206,"exact_zero"
7207,"exact_zero"
7208,"exact_zero"
7209,"exact_zero"
7210,"exact_zero"
7211,"exact_zero"
7212,"exact_zero"
7213,"exact_zero"
7214,"exact_zero"
7215,"exact_zero"
7216,"exact_zero"
7217,"exact_zero"
7218,"exact_zero"
7219,"exact_zero"
7220,"exact_zero"
7221,"exact_zero"
7222,"exact_zero"
7223,"exact_zero"
7224,"exact_zero"
7225,"exact_zero"
7226,"exact_zero"
7227,"exact_zero"
7228,"exact_zero"
7229,"exact_zero"
7230,"exact_zero"
7231,"exact_zero"
7232,"exact_zero"
7233,"exact_zero"
7234,"exact_zero"
7235,"exact_zero"
7236,"exact_zero"
7237,"exact_zero"
7238,"exact_zero"
7239,"exact_zero"
7240,"exact_zero"
7241,"exact_zero"
7242,"exact_zero"
7243,"exact_zero"
7244,"exact_zero"
7245,"exact_zero"
7246,"exact_zero"
7247,"exact_zero"
7248,"exact_zero"
7249,"exact_zero"
7250,"exact_zero"
7251,"exact_zero"
7252,"exact_zero"
7253,"exact_zero"
7254,"exact_zero"
7255,"exact_zero"
7256,"exact_zero"
7257,"exact_zero"
7258,"exact_zero"
7259,"exact_zero"
7260,"exact_zero"
7261,"exact_zero"
7262,"exact_zero"
7263,"exact_zero"
7264,"exact_zero"
7265,"exact_zero"
7266,"exact_zero"
7267,"exact_zero"
7268,"exact_zero"
7269,"exact_zero"
7270,"exact_zero"
7271,"exact_zero"
7272,"exact_zero"
7273,"exact_zero"
7274,"exact_zero"
7275,"exact_zero"
7276,"exact_zero"
7277,"exact_zero"
7278,"exact_zero"
7279,"exact_zero"
7280,"exact_zero"
7281,"exact_zero"
7282,"exact_zero"
7283,"exact_zero"
7284,"exact_zero"
7285,"exact_zero"
7286,"exact_zero"
7287,"exact_zero"
7288,"exact_zero"
7289,"exact_zero"
7290,"exact_zero"
7291,"exact_zero"
7292,"exact_zero"
7293,"exact_zero"
7294,"exact_zero"
7295,"exact_zero"
7296,"exact_zero"
7297,"exact_zero"
7298,"exact_zero"
7299,"exact_zero"
7300,"exact_zero"
7301,"exact_zero"
7302,"exact_zero"
7303,"exact_zero"
7304,"exact_zero"
7305,"exact_zero"
7306,"exact_zero"
7307,"exact_zero"
7308,"exact_zero"
7309,"exact_zero"
7310,"exact_zero"
7311,"exact_zero"
7312,"exact_zero"
7313,"exact_zero"
7314,"exact_zero"
7315,"exact_zero"
7316,"exact_zero"
7317,"exact_zero"
7318,"exact_zero"
7319,"exact_zero"
7320,"exact_zero"
7321,"exact_zero"
7322,"exact_zero"
7323,"exact_zero"
7324,"exact_zero"
7325,"exact_zero"
7326,"exact_zero"
7327,"exact_zero"
7328,"exact_zero"
7329,"exact_zero"
7330,"exact_zero"
7331,"exact_zero"
7332,"exact_zero"
7333,"exact_zero"
7334,"exact_zero"
7335,"exact_zero"
7336,"exact_zero"
7337,"exact_zero"
7338,"exact_zero"
7339,"exact_zero"
7340,"exact_zero"
7341,"exact_zero"
7342,"exact_zero"
7343,"exact_zero"
7344,"exact_zero"
7345,"exact_zero"
7346,"exact_zero"
7347,"exact_zero"
7348,"exact_zero"
7349,"exact_zero"
7350,"exact_zero"
7351,"exact_zero"
7352,"exact_zero"
7353,"exact_zero"
7354,"exact_zero"
7355,"exact_zero"
7356,"exact_zero"
7357,"exact_zero"
7358,"exact_zero"
7359,"exact_zero"
7360,"exact_zero"
7361,"exact_zero"
7362,"exact_zero"
7363,"exact_zero"
7364,"exact_zero"
7365,"exact_zero"
7366,"exact_zero"
7367,"exact_zero"
7368,"exact_zero"
7369,"exact_zero"
7370,"exact_zero"
7371,"exact_zero"
7372,"exact_zero"
7373,"exact_zero"
7374,"exact_zero"
7375,"exact_zero"
7376,"exact_zero"
7377,"exact_zero"
7378,"exact_zero"
7379,"exact_zero"
7380,"exact_zero"
7381,"exact_zero"
7382,"exact_zero"
7383,"exact_zero"
7384,"exact_zero"
7385,"exact_zero"
7386,"exact_zero"
7387,"exact_zero"
7388,"exact_zero"
7389,"exact_zero"
7390,"exact_zero"
7391,"exact_zero"
7392,"exact_zero"
7393,"exact_zero"
7394,"exact_zero"
7395,"exact_zero"
7396,"exact_zero"
7397,"exact_zero"
7398,"exact_zero"
7399,"exact_zero"
7400,"exact_zero"
7401,"exact_zero"
7402,"exact_zero"
7403,"exact_zero"
7404,"exact_zero"
7405,"exact_zero"
7406,"exact_zero"
7407,"exact_zero"
7408,"exact_zero"
7409,"exact_zero"
7410,"exact_zero"
7411,"exact_zero"
7412,"exact_zero"
7413,"exact_zero"
7414,"exact_zero"
7415,"exact_zero"
7416,"exact_zero"
7417,"exact_zero"
7418,"exact_zero"
7419,"exact_zero"
7420,"exact_zero"
7421,"exact_zero"
7422,"exact_zero"
7423,"exact_zero"
7424,"exact_zero"
7425,"exact_zero"
7426,"exact_zero"
7427,"exact_zero"
7428,"exact_zero"
7429,"exact_zero"
7430,"exact_zero"
7431,"exact_zero"
7432,"exact_zero"
7433,"exact_zero"
7434,"exact_zero"
7435,"exact_zero"
7436,"exact_zero"
7437,"exact_zero"
7438,"exact_zero"
7439,"exact_zero"
7440,"exact_zero"
7441,"exact_zero"
7442,"exact_zero"
7443,"exact_zero"
7444,"exact_zero"
7445,"exact_zero"
7446,"exact_zero"
7447,"exact_zero"
7448,"exact_zero"
7449,"exact_zero"
7450,"exact_zero"
7451,"exact_zero"
7452,"exact_zero"
7453,"exact_zero"
7454,"exact_zero"
7455,"exact_zero"
7456,"exact_zero"
7457,"exact_zero"
7458,"exact_zero"
7459,"exact_zero"
7460,"exact_zero"
7461,"exact_zero"
7462,"exact_zero"
7463,"exact_zero"
7464,"exact_zero"
7465,"exact_zero"
7466,"exact_zero"
7467,"exact_zero"
7468,"exact_zero"
7469,"exact_zero"
7470,"exact_zero"
7471,"exact_zero"
7472,"exact_zero"
7473,"exact_zero"
7474,"exact_zero"
7475,"exact_zero"
7476,"exact_zero"
7477,"exact_zero"
7478,"exact_zero"
7479,"exact_zero"
7480,"exact_zero"
7481,"exact_zero"
7482,"exact_zero"
7483,"exact_zero"
7484,"exact_zero"
7485,"exact_zero"
7486,"exact_zero"
7487,"exact_zero"
7488,"exact_zero"
7489,"exact_zero"
7490,"exact_zero"
7491,"exact_zero"
7492,"exact_zero"
7493,"exact_zero"
7494,"exact_zero"
7495,"exact_zero"
7496,"exact_zero"
7497,"exact_zero"
7498,"exact_zero"
7499,"exact_zero"
7500,"exact_zero"
7501,"exact_zero"
7502,"exact_zero"
7503,"exact_zero"
7504,"exact_zero"
7505,"exact_zero"
7506,"exact_zero"
7507,"exact_zero"
7508,"exact_zero"
7509,"exact_zero"
7510,"exact_zero"
7511,"exact_zero"
7512,"exact_zero"
7513,"exact_zero"
7514,"exact_zero"
7515,"exact_zero"
7516,"exact_zero"
7517,"exact_zero"
7518,"exact_zero"
7519,"exact_zero"
7520,"exact_zero"
7521,"exact_zero"
7522,"exact_zero"
7523,"exact_zero"
7524,"exact_zero"
7525,"exact_zero"
7526,"exact_zero"
7527,"exact_zero"
7528,"exact_zero"
7529,"exact_zero"
7530,"exact_zero"
7531,"exact_zero"
7532,"exact_zero"
7533,"exact_zero"
7534,"exact_zero"
7535,"exact_zero"
7536,"exact_zero"
7537,"exact_zero"
7538,"exact_zero"
7539,"exact_zero"
7540,"exact_zero"
7541,"exact_zero"
7542,"exact_zero"
7543,"exact_zero"
7544,"exact_zero"
7545,"exact_zero"
7546,"exact_zero"
7547,"exact_zero"
7548,"exact_zero"
7549,"exact_zero"
7550,"exact_zero"
7551,"exact_zero"
7552,"exact_zero"
7553,"exact_zero"
7554,"exact_zero"
7555,"exact_zero"
7556,"exact_zero"
7557,"exact_zero"
7558,"exact_zero"
7559,"exact_zero"
7560,"exact_zero"
7561,"exact_zero"
7562,"exact_zero"
7563,"exact_zero"
7564,"exact_zero"
7565,"exact_zero"
7566,"exact_zero"
7567,"exact_zero"
7568,"exact_zero"
7569,"exact_zero"
7570,"exact_zero"
7571,"exact_zero"
7572,"exact_zero"
7573,"exact_zero"
7574,"exact_zero"
7575,"exact_zero"
7576,"exact_zero"
7577,"exact_zero"
7578,"exact_zero"
7579,"exact_zero"
7580,"exact_zero"
7581,"exact_zero"
7582,"exact_zero"
7583,"exact_zero"
7584,"exact_zero"
7585,"exact_zero"
7586,"exact_zero"
7587,"exact_zero"
7588,"exact_zero"
7589,"exact_zero"
7590,"exact_zero"
7591,"exact_zero"
7592,"exact_zero"
7593,"exact_zero"
7594,"exact_zero"
7595,"exact_zero"
7596,"exact_zero"
7597,"exact_zero"
7598,"exact_zero"
7599,"exact_zero"
7600,"exact_zero"
7601,"exact_zero"
7602,"exact_zero"
7603,"exact_zero"
7604,"exact_zero"
7605,"exact_zero"
7606,"exact_zero"
7607,"exact_zero"
7608,"exact_zero"
7609,"exact_zero"
7610,"exact_zero"
7611,"exact_zero"
7612,"exact_zero"
7613,"exact_zero"
7614,"exact_zero"
7615,"exact_zero"
7616,"exact_zero"
7617,"exact_zero"
7618,"exact_zero"
7619,"exact_zero"
7620,"exact_zero"
7621,"exact_zero"
7622,"exact_zero"
7623,"exact_zero"
7624,"exact_zero"
7625,"exact_zero"
7626,"exact_zero"
7627,"exact_zero"
7628,"exact_zero"
7629,"exact_zero"
7630,"exact_zero"
7631,"exact_zero"
7632,"exact_zero"
7633,"exact_zero"
7634,"exact_zero"
7635,"exact_zero"
7636,"exact_zero"
7637,"exact_zero"
7638,"exact_zero"
7639,"exact_zero"
7640,"exact_zero"
7641,"exact_zero"
7642,"exact_zero"
7643,"exact_zero"
7644,"exact_zero"
7645,"exact_zero"
7646,"exact_zero"
7647,"exact_zero"
7648,"exact_zero"
7649,"exact_zero"
7650,"exact_zero"
7651,"exact_zero"
7652,"exact_zero"
7653,"exact_zero"
7654,"exact_zero"
7655,"exact_zero"
7656,"exact_zero"
7657,"exact_zero"
7658,"exact_zero"
7659,"exact_zero"
7660,"exact_zero"
7661,"exact_zero"
7662,"exact_zero"
7663,"exact_zero"
7664,"exact_zero"
7665,"exact_zero"
7666,"exact_zero"
7667,"exact_zero"
7668,"exact_zero"
7669,"exact_zero"
7670,"exact_zero"
7671,"exact_zero"
7672,"exact_zero"
7673,"exact_zero"
7674,"exact_zero"
7675,"exact_zero"
7676,"exact_zero"
7677,"exact_zero"
7678,"exact_zero"
7679,"exact_zero"
7680,"exact_zero"
7681,"exact_zero"
7682,"exact_zero"
7683,"exact_zero"
7684,"exact_zero"
7685,"exact_zero"
7686,"exact_zero"
7687,"exact_zero"
7688,"exact_zero"
7689,"exact_zero"
7690,"exact_zero"
7691,"exact_zero"
7692,"exact_zero"
7693,"exact_zero"
7694,"exact_zero"
7695,"exact_zero"
7696,"exact_zero"
7697,"exact_zero"
7698,"exact_zero"
7699,"exact_zero"
7700,"exact_zero"
7701,"exact_zero"
7702,"exact_zero"
7703,"exact_zero"
7704,"exact_zero"
7705,"exact_zero"
7706,"exact_zero"
7707,"exact_zero"
7708,"exact_zero"
7709,"exact_zero"
7710,"exact_zero"
7711,"exact_zero"
7712,"exact_zero"
7713,"exact_zero"
7714,"exact_zero"
7715,"exact_zero"
7716,"exact_zero"
7717,"exact_zero"
7718,"exact_zero"
7719,"exact_zero"
7720,"exact_zero"
7721,"exact_zero"
7722,"exact_zero"
7723,"exact_zero"
7724,"exact_zero"
7725,"exact_zero"
7726,"exact_zero"
7727,"exact_zero"
7728,"exact_zero"
7729,"exact_zero"
7730,"exact_zero"
7731,"exact_zero"
7732,"exact_zero"
7733,"exact_zero"
7734,"exact_zero"
7735,"exact_zero"
7736,"exact_zero"
7737,"exact_zero"
7738,"exact_zero"
7739,"exact_zero"
7740,"exact_zero"
7741,"exact_zero"
7742,"exact_zero"
7743,"exact_zero"
7744,"exact_zero"
7745,"exact_zero"
7746,"exact_zero"
7747,"exact_zero"
7748,"exact_zero"
7749,"exact_zero"
7750,"exact_zero"
7751,"exact_zero"
7752,"exact_zero"
7753,"exact_zero"
7754,"exact_zero"
7755,"exact_zero"
7756,"exact_zero"
7757,"exact_zero"
7758,"exact_zero"
7759,"exact_zero"
7760,"exact_zero"
7761,"exact_zero"
7762,"exact_zero"
7763,"exact_zero"
7764,"exact_zero"
7765,"exact_zero"
7766,"exact_zero"
7767,"exact_zero"
7768,"exact_zero"
7769,"exact_zero"
7770,"exact_zero"
7771,"exact_zero"
7772,"exact_zero"
7773,"exact_zero"
7774,"exact_zero"
7775,"exact_zero"
7776,"exact_zero"
7777,"exact_zero"
7778,"exact_zero"
7779,"exact_zero"
7780,"exact_zero"
7781,"exact_zero"
7782,"exact_zero"
7783,"exact_zero"
7784,"exact_zero"
7785,"exact_zero"
7786,"exact_zero"
7787,"exact_zero"
7788,"exact_zero"
7789,"exact_zero"
7790,"exact_zero"
7791,"exact_zero"
7792,"exact_zero"
7793,"exact_zero"
7794,"exact_zero"
7795,"exact_zero"
7796,"exact_zero"
7797,"exact_zero"
7798,"exact_zero"
7799,"exact_zero"
7800,"exact_zero"
7801,"exact_zero"
7802,"exact_zero"
7803,"exact_zero"
7804,"exact_zero"
7805,"exact_zero"
7806,"exact_zero"
7807,"exact_zero"
7808,"exact_zero"
7809,"exact_zero"
7810,"exact_zero"
7811,"exact_zero"
7812,"exact_zero"
7813,"exact_zero"
7814,"exact_zero"
7815,"exact_zero"
7816,"exact_zero"
7817,"exact_zero"
7818,"exact_zero"
7819,"exact_zero"
7820,"exact_zero"
7821,"exact_zero"
7822,"exact_zero"
7823,"exact_zero"
7824,"exact_zero"
7825,"exact_zero"
7826,"exact_zero"
7827,"exact_zero"
7828,"exact_zero"
7829,"exact_zero"
7830,"exact_zero"
7831,"exact_zero"
7832,"exact_zero"
7833,"exact_zero"
7834,"exact_zero"
7835,"exact_zero"
7836,"exact_zero"
7837,"exact_zero"
7838,"exact_zero"
7839,"exact_zero"
7840,"exact_zero"
7841,"exact_zero"
7842,"exact_zero"
7843,"exact_zero"
7844,"exact_zero"
7845,"exact_zero"
7846,"exact_zero"
7847,"exact_zero"
7848,"exact_zero"
7849,"exact_zero"
7850,"exact_zero"
7851,"exact_zero"
7852,"exact_zero"
7853,"exact_zero"
7854,"exact_zero"
7855,"exact_zero"
7856,"exact_zero"
7857,"exact_zero"
7858,"exact_zero"
7859,"exact_zero"
7860,"exact_zero"
7861,"exact_zero"
7862,"exact_zero"
7863,"exact_zero"
7864,"exact_zero"
7865,"exact_zero"
7866,"exact_zero"
7867,"exact_zero"
7868,"exact_zero"
