"rank","feature_id","gene_symbol","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap","var_fit","d1","d2","nb_support"
19,"9593","Sipa1l3",0,0,0,0,0,NA,0,0,0,NA,0,-0.367694383966065,0.00105900196837036,-2.37808826309856e-08,0.179593581289942
20,"9936","Cox6b1",0,0,0,0,0,NA,0,0,0,NA,0,-0.366635393355832,0.0010589797844006,-2.05870568785993e-08,0.179593581289942
21,"9942","Rbm42",0,0,0,0,0,NA,0,0,0,NA,0,-0.365576423332655,0.0010589607942566,-1.73932311262129e-08,0.179593581289942
22,"10440","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.36451747070271,0.00105894499793835,-1.41994053738266e-08,0.179593581289942
23,"10794","LOC102548014",0,0,0,0,0,NA,0,0,0,NA,0,-0.36345853227217,0.00105893239544585,-1.10055796214403e-08,0.179593581289942
24,"10879","LOC102555051",0,0,0,0,0,NA,0,0,0,NA,0,-0.36239960484721,0.00105892298677911,-7.81175386905399e-09,0.179593581289942
25,"10937","Zfp17",0,0,0,0,0,NA,0,0,0,NA,0,-0.361340685234003,0.00105891677193812,-4.61792811666768e-09,0.179593581289942
26,"11309","Prmt1",0,0,0,0,0,NA,0,0,0,NA,0,-0.360281770238725,0.00105891375092288,-1.42410236428137e-09,0.179593581289942
27,"11317","Bcl2l12",0,0,0,0,0,NA,0,0,0,NA,0,-0.359222856667549,0.00105891392373339,1.76972338810496e-09,0.179593581289942
28,"11527","Snrnp70",0,0,0,0,0,NA,0,0,0,NA,0,-0.358163941326649,0.00105891729036965,4.96354914049127e-09,0.179593581289942
29,"11859","Tph1",0,0,0,0,0,NA,0,0,0,NA,0,-0.357105021022201,0.00105892385083167,8.15737489287759e-09,0.179593581289942
30,"12443","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.356046092560377,0.00105893360511944,1.13512006452639e-08,0.179593581289942
31,"13454","LOC102551177",0,0,0,0,0,NA,0,0,0,NA,0,-0.354987152747353,0.00105894655323296,1.45450263976502e-08,0.179593581289942
32,"15944","Nr2f2",0,0,0,0,0,NA,0,0,0,NA,0,-0.353928198389303,0.00105896269517223,1.77388521500365e-08,0.179593581289942
33,"15997","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.3528692262924,0.00105898203093726,2.09326779024229e-08,0.179593581289942
34,"16178","Chd2",0,0,0,0,0,NA,0,0,0,NA,0,-0.35181023326282,0.00105900456052804,2.41265036548092e-08,0.179593581289942
35,"16715","Det1",0,0,0,0,0,NA,0,0,0,NA,0,-0.350751216106736,0.00105903028394457,2.73203294071955e-08,0.179593581289942
36,"16970","Fes",0,0,0,0,0,NA,0,0,0,NA,0,-0.349692171630322,0.00105905920118685,3.05141551595818e-08,0.179593581289942
37,"17205","Homer2",0,0,0,0,0,NA,0,0,0,NA,0,-0.348633096639753,0.00105909131225489,3.37079809119681e-08,0.179593581289942
38,"17327","Adamtsl3",0,0,0,0,0,NA,0,0,0,NA,0,-0.347573987941204,0.00105912661714868,3.69018066643544e-08,0.179593581289942
39,"18087","Pcf11",0,0,0,0,0,NA,0,0,0,NA,0,-0.346514842340847,0.00105916511586822,4.00956324167408e-08,0.179593581289942
40,"18338","Aamdc",0,0,0,0,0,NA,0,0,0,NA,0,-0.345455656644859,0.00105920680841351,4.32894581691253e-08,0.179593581289942
41,"19175","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.344396427659412,0.00105925169478455,4.64832839215134e-08,0.179593581289942
42,"19727","Dennd2b",0,0,0,0,0,NA,0,0,0,NA,0,-0.343337152190681,0.00105929977498135,4.96771096738997e-08,0.179593581289942
43,"19850","Dennd5a",0,0,0,0,0,NA,0,0,0,NA,0,-0.342277827044841,0.0010593510490039,5.28709354262861e-08,0.179593581289942
44,"20089","Eif4g2",0,0,0,0,0,NA,0,0,0,NA,0,-0.341218449028065,0.0010594055168522,5.60647611786724e-08,0.179593581289942
45,"20141","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.340159014946528,0.00105946317852626,5.92585869310587e-08,0.179593581289942
46,"21107","Eri2",0,0,0,0,0,NA,0,0,0,NA,0,-0.339099521606404,0.00105952403402607,6.2452412683445e-08,0.179593581289942
47,"22275","Ccdc189",0,0,0,0,0,NA,0,0,0,NA,0,-0.338039965813867,0.00105958808335163,6.56462384358313e-08,0.179593581289942
48,"22547","Mcmbp",0,0,0,0,0,NA,0,0,0,NA,0,-0.336980344375092,0.00105965532650294,6.88400641882208e-08,0.179593581289942
49,"22831","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.335920654096252,0.00105972576348,7.20338899406039e-08,0.179593581289942
50,"22963","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.334860891783523,0.00105979939428282,7.52277156929903e-08,0.179593581289942
51,"23810","LOC120097362",0,0,0,0,0,NA,0,0,0,NA,0,-0.333801054243078,0.00105987621891139,7.84215414453766e-08,0.179593581289942
52,"24944","Npas4",0,0,0,0,0,NA,0,0,0,NA,0,-0.332741138281092,0.00105995623736571,8.16153671977629e-08,0.179593581289942
53,"25448","Vps51",0,0,0,0,0,NA,0,0,0,NA,0,-0.331681140703738,0.00106003944964578,8.48091929501492e-08,0.179593581289942
54,"25630","Vegfb",0,0,0,0,0,NA,0,0,0,NA,0,-0.330621058317192,0.00106012585575161,8.80030187025355e-08,0.179593581289942
55,"26562","Lpxn",0,0,0,0,0,NA,0,0,0,NA,0,-0.329560887927626,0.00106021545568319,9.11968444549218e-08,0.179593581289942
56,"27376","Tjp2",0,0,0,0,0,NA,0,0,0,NA,0,-0.328500626341217,0.00106030824944052,9.43906702073068e-08,0.179593581289942
57,"27849","Plgrkt",0,0,0,0,0,NA,0,0,0,NA,0,-0.327440270364137,0.0010604042370236,9.75844959596945e-08,0.179593581289942
58,"27946","RGD1311595",0,0,0,0,0,NA,0,0,0,NA,0,-0.326379816802561,0.00106050341843244,1.00778321712081e-07,0.179593581289942
59,"29101","Sorbs1",0,0,0,0,0,NA,0,0,0,NA,0,-0.325319262462663,0.00106060579366703,1.03972147464467e-07,0.179593581289942
60,"29511","Exosc1",0,0,0,0,0,NA,0,0,0,NA,0,-0.324258604150618,0.00106071136272737,1.07165973216853e-07,0.179593581289942
61,"30158","Actr1a",0,0,0,0,0,NA,0,0,0,NA,0,-0.3231978386726,0.00106082012561346,1.1035979896924e-07,0.179593581289942
62,"31432","Hspa12a",0,0,0,0,0,NA,0,0,0,NA,0,-0.322136962834783,0.00106093208232531,1.13553624721626e-07,0.179593581289942
63,"31827","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.321075973443341,0.00106104723286291,1.16747450474012e-07,0.179593581289942
64,"32323","Plagl1",0,0,0,0,0,NA,0,0,0,NA,0,-0.320014867304448,0.00106116557722626,1.19941276226399e-07,0.179593581289942
65,"33218","Hbs1l",0,0,0,0,0,NA,0,0,0,NA,0,-0.31895364122428,0.00106128711541536,1.23135101978785e-07,0.179593581289942
66,"35347","LOC501406",0,0,0,0,0,NA,0,0,0,NA,0,-0.317892292009009,0.00106141184743021,1.26328927731171e-07,0.179593581289942
67,"35496","Ppp1r14c",0,0,0,0,0,NA,0,0,0,NA,0,-0.316830816464811,0.00106153977327082,1.29522753483558e-07,0.179593581289942
68,"36051","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.315769211397859,0.00106167089293718,1.32716579235944e-07,0.179593581289942
69,"36057","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.314707473614328,0.00106180520642929,1.3591040498833e-07,0.179593581289942
70,"36617","Pnldc1",0,0,0,0,0,NA,0,0,0,NA,0,-0.313645599920392,0.00106194271374716,1.39104230740717e-07,0.179593581289942
71,"37691","LOC100365363",0,0,0,0,0,NA,0,0,0,NA,0,-0.312583587122225,0.00106208341489077,1.42298056493103e-07,0.179593581289942
72,"38230","Peg3",0,0,0,0,0,NA,0,0,0,NA,0,-0.311521432026002,0.00106222730986014,1.45491882245489e-07,0.179593581289942
73,"38721","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.310459131437896,0.00106237439865526,1.48685707997876e-07,0.179593581289942
74,"38821","Zscan22",0,0,0,0,0,NA,0,0,0,NA,0,-0.309396682164082,0.00106252468127614,1.51879533750262e-07,0.179593581289942
75,"39507","Irf2bp1",0,0,0,0,0,NA,0,0,0,NA,0,-0.308334081010735,0.00106267815772277,1.55073359502648e-07,0.179593581289942
76,"39508","Irf2bp1",0,0,0,0,0,NA,0,0,0,NA,0,-0.307271324784028,0.00106283482799514,1.58267185255035e-07,0.179593581289942
77,"40151","Lipe",0,0,0,0,0,NA,0,0,0,NA,0,-0.306208410290136,0.00106299469209328,1.61461011007421e-07,0.179593581289942
78,"40899","Zfp74",0,0,0,0,0,NA,0,0,0,NA,0,-0.305145334335233,0.00106315775001716,1.64654836759807e-07,0.179593581289942
79,"41242","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.304082093725493,0.00106332400176679,1.67848662512193e-07,0.179593581289942
80,"41573","LOC102548231",0,0,0,0,0,NA,0,0,0,NA,0,-0.303018685267091,0.00106349344734218,1.7104248826458e-07,0.179593581289942
81,"41738","LOC102555672",0,0,0,0,0,NA,0,0,0,NA,0,-0.3019551057662,0.00106366608674332,1.74236314016966e-07,0.179593581289942
82,"41750","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.300891352028996,0.00106384191997022,1.77430139769352e-07,0.179593581289942
83,"42137","Kcnc3",0,0,0,0,0,NA,0,0,0,NA,0,-0.299827420861651,0.00106402094702286,1.80623965521739e-07,0.179593581289942
84,"42185","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.298763309070341,0.00106420316790126,1.83817791274125e-07,0.179593581289942
85,"43792","Herc2",0,0,0,0,0,NA,0,0,0,NA,0,-0.29769901346124,0.00106438858260541,1.87011617026511e-07,0.179593581289942
86,"44053","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.296634530840522,0.00106457719113531,1.90205442778898e-07,0.179593581289942
87,"44156","Ube3a",0,0,0,0,0,NA,0,0,0,NA,0,-0.295569858014361,0.00106476899349097,1.93399268531284e-07,0.179593581289942
88,"44165","LOC102548730",0,0,0,0,0,NA,0,0,0,NA,0,-0.294504991788932,0.00106496398967238,1.9659309428367e-07,0.179593581289942
89,"44395","Magel2",0,0,0,0,0,NA,0,0,0,NA,0,-0.293439928970408,0.00106516217967954,1.99786920036057e-07,0.179593581289942
90,"44798","Tjp1",0,0,0,0,0,NA,0,0,0,NA,0,-0.292374666364964,0.00106536356351245,2.02980745788443e-07,0.179593581289942
91,"44928","Adamts17",0,0,0,0,0,NA,0,0,0,NA,0,-0.291309200778774,0.00106556814117111,2.06174571540829e-07,0.179593581289942
92,"47036","Picalm",0,0,0,0,0,NA,0,0,0,NA,0,-0.290243529018013,0.00106577591265553,2.09368397293216e-07,0.179593581289942
93,"47161","Crebzf",0,0,0,0,0,NA,0,0,0,NA,0,-0.289177647888855,0.0010659868779657,2.12562223045602e-07,0.179593581289942
94,"48022","Dlg2",0,0,0,0,0,NA,0,0,0,NA,0,-0.288111554197473,0.00106620103710162,2.15756048797988e-07,0.179593581289942
95,"49195","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.287045244750043,0.0010664183900633,2.18949874550375e-07,0.179593581289942
96,"49200","Kctd14",0,0,0,0,0,NA,0,0,0,NA,0,-0.285978716352738,0.00106663893685072,2.22143700302761e-07,0.179593581289942
97,"49746","Lipt2",0,0,0,0,0,NA,0,0,0,NA,0,-0.284911965811733,0.0010668626774639,2.25337526055147e-07,0.179593581289942
98,"49842","C2cd3",0,0,0,0,0,NA,0,0,0,NA,0,-0.283844989933201,0.00106708961190283,2.28531351807534e-07,0.179593581289942
99,"51143","LOC100911864",0,0,0,0,0,NA,0,0,0,NA,0,-0.282777785523318,0.00106731974016752,2.3172517755992e-07,0.179593581289942
100,"52046","Vps35l",0,0,0,0,0,NA,0,0,0,NA,0,-0.281710349388258,0.00106755306225795,2.34919003312306e-07,0.179593581289942
101,"52285","Vwa3a",0,0,0,0,0,NA,0,0,0,NA,0,-0.280642678334194,0.00106778957817414,2.38112829064692e-07,0.179593581289942
102,"54643","Ptpre",0,0,0,0,0,NA,0,0,0,NA,0,-0.279574769167301,0.00106802928791608,2.41306654817079e-07,0.179593581289942
103,"54850","Stk32c",0,0,0,0,0,NA,0,0,0,NA,0,-0.278506618693753,0.00106827219148377,2.44500480569465e-07,0.179593581289942
104,"54923","Cfap46",0,0,0,0,0,NA,0,0,0,NA,0,-0.277438223719725,0.00106851828887722,2.47694306321851e-07,0.179593581289942
105,"55622","Mrgprf",0,0,0,0,0,NA,0,0,0,NA,0,-0.27636958105139,0.00106876758009642,2.50888132074238e-07,0.179593581289942
106,"55738","Unc93b1",0,0,0,0,0,NA,0,0,0,NA,0,-0.275300687494923,0.00106902006514137,2.54081957826624e-07,0.179593581289942
107,"56356","Map4k2",0,0,0,0,0,NA,0,0,0,NA,0,-0.274231539856499,0.00106927574401207,2.5727578357901e-07,0.179593581289942
108,"57516","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.273162134942291,0.00106953461670853,2.60469609331397e-07,0.179593581289942
109,"57823","LOC499331",0,0,0,0,0,NA,0,0,0,NA,0,-0.272092469558473,0.00106979668323073,2.63663435083783e-07,0.179593581289942
110,"59516","Pten",0,0,0,0,0,NA,0,0,0,NA,0,-0.271022540511221,0.00107006194357869,2.66857260836169e-07,0.179593581289942
111,"59804","Tnks2",0,0,0,0,0,NA,0,0,0,NA,0,-0.269952344606707,0.00107033039775241,2.70051086588556e-07,0.179593581289942
112,"60726","Slf2",0,0,0,0,0,NA,0,0,0,NA,0,-0.268881878651107,0.00107060204575187,2.73244912340942e-07,0.179593581289942
113,"61340","Taf5",0,0,0,0,0,NA,0,0,0,NA,0,-0.267811139450595,0.00107087688757709,2.76438738093328e-07,0.179593581289942
114,"61343","Taf5",0,0,0,0,0,NA,0,0,0,NA,0,-0.266740123811344,0.00107115492322806,2.79632563845715e-07,0.179593581289942
115,"61785","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.26566882853953,0.00107143615270478,2.82826389598101e-07,0.179593581289942
116,"61962","Mxi1",0,0,0,0,0,NA,0,0,0,NA,0,-0.264597250441326,0.00107172057600725,2.86020215350487e-07,0.179593581289942
117,"62250","Vti1a",0,0,0,0,0,NA,0,0,0,NA,0,-0.263525386322907,0.00107200819313548,2.89214041102874e-07,0.179593581289942
118,"62368","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.262453232990447,0.00107229900408946,2.9240786685526e-07,0.179593581289942
119,"63160","Shisa9",0,0,0,0,0,NA,0,0,0,NA,0,-0.26138078725012,0.00107259300886919,2.95601692607646e-07,0.179593581289942
120,"65364","Abca17",0,0,0,0,0,NA,0,0,0,NA,0,-0.2603080459081,0.00107289020747468,2.98795518360033e-07,0.179593581289942
121,"68608","Maml1",0,0,0,0,0,NA,0,0,0,NA,0,-0.259235005770562,0.00107319059990591,3.01989344112419e-07,0.179593581289942
122,"68806","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.258161663643679,0.0010734941861629,3.05183169864805e-07,0.179593581289942
123,"68944","Ube2b",0,0,0,0,0,NA,0,0,0,NA,0,-0.257088016333627,0.00107380096624564,3.08376995617191e-07,0.179593581289942
124,"69098","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.25601406064658,0.00107411094015413,3.11570821369578e-07,0.179593581289942
125,"71643","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.25493979338871,0.00107442410788838,3.14764647121964e-07,0.179593581289942
126,"71882","LOC102547395",0,0,0,0,0,NA,0,0,0,NA,0,-0.253865211366194,0.00107474046944838,3.1795847287435e-07,0.179593581289942
127,"73234","Sarm1",0,0,0,0,0,NA,0,0,0,NA,0,-0.252790311385205,0.00107506002483413,3.21152298626737e-07,0.179593581289942
128,"73566","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.251715090251917,0.00107538277404563,3.24346124379123e-07,0.179593581289942
129,"74366","Mmp28",0,0,0,0,0,NA,0,0,0,NA,0,-0.250639544772505,0.00107570871708289,3.27539950131509e-07,0.179593581289942
130,"75162","Ppm1e",0,0,0,0,0,NA,0,0,0,NA,0,-0.249563671753143,0.0010760378539459,3.30733775883896e-07,0.179593581289942
131,"75200","Tex14",0,0,0,0,0,NA,0,0,0,NA,0,-0.248487468000005,0.00107637018463466,3.33927601636282e-07,0.179593581289942
132,"75967","Luc7l3",0,0,0,0,0,NA,0,0,0,NA,0,-0.247410930319265,0.00107670570914917,3.37121427388668e-07,0.179593581289942
133,"76394","Prr15l",0,0,0,0,0,NA,0,0,0,NA,0,-0.246334055517098,0.00107704442748943,3.40315253141055e-07,0.179593581289942
134,"76580","Srcin1",0,0,0,0,0,NA,0,0,0,NA,0,-0.245256840399678,0.00107738633965545,3.43509078893441e-07,0.179593581289942
135,"76752","Plxdc1",0,0,0,0,0,NA,0,0,0,NA,0,-0.244179281773178,0.00107773144564722,3.46702904645827e-07,0.179593581289942
136,"76753","Plxdc1",0,0,0,0,0,NA,0,0,0,NA,0,-0.243101376443775,0.00107807974546474,3.49896730398214e-07,0.179593581289942
137,"77109","Krt15",0,0,0,0,0,NA,0,0,0,NA,0,-0.24202312121764,0.00107843123910802,3.530905561506e-07,0.179593581289942
138,"77485","Ezh1",0,0,0,0,0,NA,0,0,0,NA,0,-0.24094451290095,0.00107878592657704,3.56284381902986e-07,0.179593581289942
139,"78062","Hexim1",0,0,0,0,0,NA,0,0,0,NA,0,-0.239865548299878,0.00107914380787182,3.59478207655373e-07,0.179593581289942
140,"78513","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.238786224220598,0.00107950488299235,3.62672033407759e-07,0.179593581289942
141,"78544","Tanc2",0,0,0,0,0,NA,0,0,0,NA,0,-0.237706537469284,0.00107986915193864,3.65865859160145e-07,0.179593581289942
142,"79480","Slc16a6",0,0,0,0,0,NA,0,0,0,NA,0,-0.236626484852112,0.00108023661471067,3.69059684912532e-07,0.179593581289942
143,"79685","Kcnj2",0,0,0,0,0,NA,0,0,0,NA,0,-0.235546063175255,0.00108060727130846,3.72253510664918e-07,0.179593581289942
144,"79780","LOC102549836",0,0,0,0,0,NA,0,0,0,NA,0,-0.234465269244886,0.001080981121732,3.75447336417304e-07,0.179593581289942
145,"79891","Fam104a",0,0,0,0,0,NA,0,0,0,NA,0,-0.233384099867182,0.0010813581659813,3.7864116216969e-07,0.179593581289942
146,"80060","Nat9",0,0,0,0,0,NA,0,0,0,NA,0,-0.232302551848315,0.00108173840405634,3.81834987922077e-07,0.179593581289942
147,"80430","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.231220621994461,0.00108212183595714,3.85028813674463e-07,0.179593581289942
148,"80578","Ube2o",0,0,0,0,0,NA,0,0,0,NA,0,-0.230138307111792,0.00108250846168369,3.88222639426849e-07,0.179593581289942
149,"81203","Rptor",0,0,0,0,0,NA,0,0,0,NA,0,-0.229055604006485,0.00108289828123599,3.91416465179236e-07,0.179593581289942
150,"81251","Aatk",0,0,0,0,0,NA,0,0,0,NA,0,-0.227972509484712,0.00108329129461405,3.94610290931622e-07,0.179593581289942
151,"81389","Pde6g",0,0,0,0,0,NA,0,0,0,NA,0,-0.226889020352648,0.00108368750181786,3.97804116684008e-07,0.179593581289942
152,"81685","Wdr45b",0,0,0,0,0,NA,0,0,0,NA,0,-0.225805133416468,0.00108408690284742,4.00997942436395e-07,0.179593581289942
153,"82659","Pmm2",0,0,0,0,0,NA,0,0,0,NA,0,-0.224720845482345,0.00108448949770273,4.04191768188781e-07,0.179593581289942
154,"82808","Ppl",0,0,0,0,0,NA,0,0,0,NA,0,-0.223636153356453,0.0010848952863838,4.07385593941167e-07,0.179593581289942
155,"82815","Glyr1",0,0,0,0,0,NA,0,0,0,NA,0,-0.222551053844968,0.00108530426889061,4.10579419693554e-07,0.179593581289942
156,"84604","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.221465543073107,0.00108571848809255,4.1785898417969e-07,0.179593581289942
157,"85215","Cyfip2",0,0,0,0,0,NA,0,0,0,NA,0,-0.220379614442262,0.00108613998685897,4.25138548665826e-07,0.179593581289942
158,"85273","Sgcd",0,0,0,0,0,NA,0,0,0,NA,0,-0.219293260672868,0.00108656876518988,4.32418113151963e-07,0.179593581289942
159,"85524","Rnf130",0,0,0,0,0,NA,0,0,0,NA,0,-0.218206474485361,0.00108700482308528,4.39697677638099e-07,0.179593581289942
160,"86690","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.217119248600176,0.00108744816054516,4.46977242124236e-07,0.179593581289942
161,"88330","Myh2",0,0,0,0,0,NA,0,0,0,NA,0,-0.216031575737749,0.00108789877756952,4.54256806610372e-07,0.179593581289942
162,"88417","LOC100911946",0,0,0,0,0,NA,0,0,0,NA,0,-0.214943448618515,0.00108835667415838,4.61536371096508e-07,0.179593581289942
163,"88684","Vamp2",0,0,0,0,0,NA,0,0,0,NA,0,-0.21385485996291,0.00108882185031172,4.68815935582645e-07,0.179593581289942
164,"88968","Plscr3",0,0,0,0,0,NA,0,0,0,NA,0,-0.21276580249137,0.00108929430602954,4.76095500068781e-07,0.179593581289942
165,"89120","Dlg4",0,0,0,0,0,NA,0,0,0,NA,0,-0.21167626892433,0.00108977404131186,4.83375064554918e-07,0.179593581289942
166,"89164","Med11",0,0,0,0,0,NA,0,0,0,NA,0,-0.210586251982225,0.00109026105615865,4.90654629041054e-07,0.179593581289942
167,"89450","Mis12",0,0,0,0,0,NA,0,0,0,NA,0,-0.209495744385491,0.00109075535056994,4.9793419352719e-07,0.179593581289942
168,"90119","Rtn4rl1",0,0,0,0,0,NA,0,0,0,NA,0,-0.208404738854564,0.00109125692454571,5.05213758013327e-07,0.179593581289942
169,"90491","Blmh",0,0,0,0,0,NA,0,0,0,NA,0,-0.207313228109878,0.00109176577808596,5.12493322499463e-07,0.179593581289942
170,"90682","Git1",0,0,0,0,0,NA,0,0,0,NA,0,-0.20622120487187,0.00109228191119071,5.197728869856e-07,0.179593581289942
171,"91289","Nf1",0,0,0,0,0,NA,0,0,0,NA,0,-0.205128661860975,0.00109280532385994,5.27052451471736e-07,0.179593581289942
172,"91651","LOC108352110",0,0,0,0,0,NA,0,0,0,NA,0,-0.204035591797629,0.00109333601609365,5.34332015957873e-07,0.179593581289942
173,"92046","Ddx52",0,0,0,0,0,NA,0,0,0,NA,0,-0.202941987402266,0.00109387398789185,5.41611580444009e-07,0.179593581289942
174,"92320","Ppm1d",0,0,0,0,0,NA,0,0,0,NA,0,-0.201847841395324,0.00109441923925454,5.48891144930146e-07,0.179593581289942
175,"92585","Trim37",0,0,0,0,0,NA,0,0,0,NA,0,-0.200753146497236,0.00109497177018171,5.56170709416282e-07,0.179593581289942
176,"92712","Rnf43",0,0,0,0,0,NA,0,0,0,NA,0,-0.199657895428439,0.00109553158067337,5.63450273902418e-07,0.179593581289942
177,"94556","Wipf2",0,0,0,0,0,NA,0,0,0,NA,0,-0.198562080909368,0.00109609867072952,5.70729838388554e-07,0.179593581289942
178,"94816","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.197465695660458,0.00109667304035015,5.78009402874691e-07,0.179593581289942
179,"94987","Nbr1",0,0,0,0,0,NA,0,0,0,NA,0,-0.196368732402146,0.00109725468953527,5.85288967360827e-07,0.179593581289942
180,"95448","Mapt",0,0,0,0,0,NA,0,0,0,NA,0,-0.195271183854866,0.00109784361828487,5.92568531846964e-07,0.179593581289942
181,"95976","Psmc5",0,0,0,0,0,NA,0,0,0,NA,0,-0.194173042739055,0.00109843982659896,5.998480963331e-07,0.179593581289942
182,"96153","Helz",0,0,0,0,0,NA,0,0,0,NA,0,-0.193074301775147,0.00109904331447754,6.07127660819237e-07,0.179593581289942
183,"97686","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.191974953683578,0.0010996540819206,6.14407225305373e-07,0.179593581289942
184,"98043","Foxk2",0,0,0,0,0,NA,0,0,0,NA,0,-0.190874991184784,0.00110027212892815,6.21686789791509e-07,0.179593581289942
185,"98458","Cadm2",0,0,0,0,0,NA,0,0,0,NA,0,-0.1897744069992,0.00110089745550018,6.28966354277646e-07,0.179593581289942
186,"98459","Cadm2",0,0,0,0,0,NA,0,0,0,NA,0,-0.188673193847262,0.0011015300616367,6.36245918763782e-07,0.179593581289942
187,"99105","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.187571344449405,0.00110216994733771,6.43525483249918e-07,0.179593581289942
188,"99171","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.186468851526065,0.0011028171126032,6.50805047736055e-07,0.179593581289942
189,"100213","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.185365707797677,0.00110347155743318,6.58084612222191e-07,0.179593581289942
190,"100675","-",0,0,0,0,0,NA,0,0,0,NA,0,-0.184261905984677,0.00110413328182765,6.65364176708328e-07,0.179593581289942
