"rank","feature_id","mu","empirical_variance.x","log_nb1","log_nb2","log_alpha_mu","nb_gap","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1_spline","d2_spline"
90,"44798",0,0,0,0,0,0,0,0,0,-0.575140289413543,0.00198590212148487,3.95664277055636e-07
91,"44928",0,0,0,0,0,0,0,0,0,-0.573154188422214,0.00198630089887651,4.01890506237364e-07
92,"47036",0,0,0,0,0,0,0,0,0,-0.57116768554038,0.00198670590249734,4.08116735419092e-07
93,"47161",0,0,0,0,0,0,0,0,0,-0.56918077454181,0.00198711713234735,4.1434296460082e-07
94,"48022",0,0,0,0,0,0,0,0,0,-0.567193449200276,0.00198753458842654,4.20569193782548e-07
95,"49195",0,0,0,0,0,0,0,0,0,-0.565205703289547,0.00198795827073491,4.26795422964276e-07
96,"49200",0,0,0,0,0,0,0,0,0,-0.563217530583396,0.00198838817927247,4.33021652146004e-07
97,"49746",0,0,0,0,0,0,0,0,0,-0.561228924855593,0.00198882431403921,4.39247881327732e-07
98,"49842",0,0,0,0,0,0,0,0,0,-0.559239879879908,0.00198926667503513,4.4547411050946e-07
99,"51143",0,0,0,0,0,0,0,0,0,-0.557250389430113,0.00198971526226023,4.51700339691188e-07
100,"52046",0,0,0,0,0,0,0,0,0,-0.555260447279978,0.00199017007571451,4.57926568872916e-07
101,"52285",0,0,0,0,0,0,0,0,0,-0.553270047203274,0.00199063111539797,4.64152798054644e-07
102,"54643",0,0,0,0,0,0,0,0,0,-0.551279182973772,0.00199109838131062,4.70379027236372e-07
103,"54850",0,0,0,0,0,0,0,0,0,-0.549287848365243,0.00199157187345244,4.766052564181e-07
104,"54923",0,0,0,0,0,0,0,0,0,-0.547296037151457,0.00199205159182345,4.82831485599828e-07
105,"55622",0,0,0,0,0,0,0,0,0,-0.545303743106186,0.00199253753642364,4.89057714781555e-07
106,"55738",0,0,0,0,0,0,0,0,0,-0.5433109600032,0.00199302970725302,4.95283943963283e-07
107,"56356",0,0,0,0,0,0,0,0,0,-0.54131768161627,0.00199352810431157,5.01510173145011e-07
108,"57516",0,0,0,0,0,0,0,0,0,-0.539323901719168,0.00199403272759931,5.07736402326739e-07
109,"57823",0,0,0,0,0,0,0,0,0,-0.537329614085662,0.00199454357711622,5.13962631508467e-07
110,"59516",0,0,0,0,0,0,0,0,0,-0.535334812489525,0.00199506065286232,5.20188860690195e-07
111,"59804",0,0,0,0,0,0,0,0,0,-0.533339490704528,0.0019955839548376,5.26415089871923e-07
112,"60726",0,0,0,0,0,0,0,0,0,-0.53134364250444,0.00199611348304207,5.32641319053651e-07
113,"61340",0,0,0,0,0,0,0,0,0,-0.529347261663034,0.00199664923747571,5.38867548235379e-07
114,"61343",0,0,0,0,0,0,0,0,0,-0.527350341954079,0.00199719121813854,5.45093777417107e-07
115,"61785",0,0,0,0,0,0,0,0,0,-0.525352877151347,0.00199773942503055,5.51320006598835e-07
116,"61962",0,0,0,0,0,0,0,0,0,-0.523354861028608,0.00199829385815174,5.57546235780563e-07
117,"62250",0,0,0,0,0,0,0,0,0,-0.521356287359634,0.00199885451750211,5.63772464962291e-07
118,"62368",0,0,0,0,0,0,0,0,0,-0.519357149918194,0.00199942140308166,5.69998694144019e-07
119,"63160",0,0,0,0,0,0,0,0,0,-0.517357442478061,0.0019999945148904,5.76224923325747e-07
120,"65364",0,0,0,0,0,0,0,0,0,-0.515357158813004,0.00200057385292831,5.82451152507475e-07
121,"68608",0,0,0,0,0,0,0,0,0,-0.513356292696795,0.00200115941719541,5.88677381689203e-07
122,"68806",0,0,0,0,0,0,0,0,0,-0.511354837903203,0.00200175120769169,5.94903610870931e-07
123,"68944",0,0,0,0,0,0,0,0,0,-0.509352788206001,0.00200234922441715,6.01129840052659e-07
124,"69098",0,0,0,0,0,0,0,0,0,-0.507350137378959,0.0020029534673718,6.07356069234387e-07
125,"71643",0,0,0,0,0,0,0,0,0,-0.505346879195848,0.00200356393655562,6.13582298416114e-07
126,"71882",0,0,0,0,0,0,0,0,0,-0.503343007430438,0.00200418063196863,6.19808527597843e-07
127,"73234",0,0,0,0,0,0,0,0,0,-0.501338515856501,0.00200480355361082,6.2603475677957e-07
128,"73566",0,0,0,0,0,0,0,0,0,-0.499333398247807,0.00200543270148219,6.32260985961298e-07
129,"74366",0,0,0,0,0,0,0,0,0,-0.497327648378127,0.00200606807558274,6.38487215143026e-07
130,"75162",0,0,0,0,0,0,0,0,0,-0.495321260021232,0.00200670967591247,6.44713444324754e-07
131,"75200",0,0,0,0,0,0,0,0,0,-0.493314226950892,0.00200735750247139,6.50939673506482e-07
132,"75967",0,0,0,0,0,0,0,0,0,-0.491306542940879,0.00200801155525949,6.5716590268821e-07
133,"76394",0,0,0,0,0,0,0,0,0,-0.489298201764964,0.00200867183427676,6.63392131869938e-07
134,"76580",0,0,0,0,0,0,0,0,0,-0.487289197196916,0.00200933833952323,6.69618361051666e-07
135,"76752",0,0,0,0,0,0,0,0,0,-0.485279523010507,0.00201001107099887,6.75844590233394e-07
136,"76753",0,0,0,0,0,0,0,0,0,-0.483269172979509,0.00201069002870369,6.82070819415122e-07
137,"77109",0,0,0,0,0,0,0,0,0,-0.48125814087769,0.0020113752126377,6.8829704859685e-07
138,"77485",0,0,0,0,0,0,0,0,0,-0.479246420478823,0.00201206662280089,6.94523277778578e-07
139,"78062",0,0,0,0,0,0,0,0,0,-0.477234005556679,0.00201276425919326,7.00749506960306e-07
140,"78513",0,0,0,0,0,0,0,0,0,-0.475220889885027,0.00201346812181481,7.06975736142034e-07
141,"78544",0,0,0,0,0,0,0,0,0,-0.473207067237639,0.00201417821066554,7.13201965323762e-07
142,"79480",0,0,0,0,0,0,0,0,0,-0.471192531388286,0.00201489452574545,7.1942819450549e-07
143,"79685",0,0,0,0,0,0,0,0,0,-0.469177276110739,0.00201561706705455,7.25654423687218e-07
144,"79780",0,0,0,0,0,0,0,0,0,-0.467161295178767,0.00201634583459283,7.31880652868946e-07
145,"79891",0,0,0,0,0,0,0,0,0,-0.465144582366144,0.00201708082836029,7.38106882050674e-07
146,"80060",0,0,0,0,0,0,0,0,0,-0.463127131446637,0.00201782204835693,7.44333111232402e-07
147,"80430",0,0,0,0,0,0,0,0,0,-0.46110893619402,0.00201856949458275,7.5055934041413e-07
148,"80578",0,0,0,0,0,0,0,0,0,-0.459089990382062,0.00201932316703776,7.56785569595858e-07
149,"81203",0,0,0,0,0,0,0,0,0,-0.457070287784535,0.00202008306572195,7.63011798777586e-07
150,"81251",0,0,0,0,0,0,0,0,0,-0.455049822175208,0.00202084919063531,7.69238027959313e-07
151,"81389",0,0,0,0,0,0,0,0,0,-0.453028587327854,0.00202162154177786,7.75464257141041e-07
152,"81685",0,0,0,0,0,0,0,0,0,-0.451006577016243,0.0020224001191496,7.81690486322769e-07
153,"82659",0,0,0,0,0,0,0,0,0,-0.448983785014145,0.00202318492275051,7.87916715504497e-07
154,"82808",0,0,0,0,0,0,0,0,0,-0.446960205095332,0.0020239759525806,7.94142944686225e-07
155,"82815",0,0,0,0,0,0,0,0,0,-0.444935831033574,0.00202477320863988,8.00369173867953e-07
156,"84604",0,0,0,0,0,0,0,0,0,-0.442910655242828,0.00202558077037257,8.14754291510981e-07
157,"85215",0,0,0,0,0,0,0,0,0,-0.44088466469779,0.0020264027172229,8.29139409154009e-07
158,"85273",0,0,0,0,0,0,0,0,0,-0.438857845013343,0.00202723904919088,8.43524526797036e-07
159,"85524",0,0,0,0,0,0,0,0,0,-0.436830181804369,0.0020280897662765,8.57909644440064e-07
160,"86690",0,0,0,0,0,0,0,0,0,-0.434801660685751,0.00202895486847976,8.72294762083092e-07
161,"88330",0,0,0,0,0,0,0,0,0,-0.43277226727237,0.00202983435580066,8.86679879726119e-07
162,"88417",0,0,0,0,0,0,0,0,0,-0.43074198717911,0.00203072822823921,9.01064997369147e-07
163,"88684",0,0,0,0,0,0,0,0,0,-0.428710806020853,0.0020316364857954,9.15450115012174e-07
164,"88968",0,0,0,0,0,0,0,0,0,-0.42667870941248,0.00203255912846924,9.29835232655202e-07
165,"89120",0,0,0,0,0,0,0,0,0,-0.424645682968875,0.00203349615626071,9.4422035029823e-07
166,"89164",0,0,0,0,0,0,0,0,0,-0.42261171230492,0.00203444756916983,9.58605467941257e-07
167,"89450",0,0,0,0,0,0,0,0,0,-0.420576783035496,0.0020354133671966,9.72990585584285e-07
168,"90119",0,0,0,0,0,0,0,0,0,-0.418540880775487,0.002036393550341,9.87375703227313e-07
169,"90491",0,0,0,0,0,0,0,0,0,-0.416503991139775,0.00203738811860305,1.00176082087034e-06
170,"90682",0,0,0,0,0,0,0,0,0,-0.414466099743242,0.00203839707198274,1.01614593851337e-06
171,"91289",0,0,0,0,0,0,0,0,0,-0.41242719220077,0.00203942041048008,1.0305310561564e-06
172,"91651",0,0,0,0,0,0,0,0,0,-0.410387254127242,0.00204045813409505,1.04491617379942e-06
173,"92046",0,0,0,0,0,0,0,0,0,-0.408346271137541,0.00204151024282768,1.05930129144245e-06
174,"92320",0,0,0,0,0,0,0,0,0,-0.406304228846548,0.00204257673667794,1.07368640908548e-06
175,"92585",0,0,0,0,0,0,0,0,0,-0.404261112869146,0.00204365761564585,1.08807152672851e-06
176,"92712",0,0,0,0,0,0,0,0,0,-0.402216908820217,0.0020447528797314,1.10245664437153e-06
177,"94556",0,0,0,0,0,0,0,0,0,-0.400171602314644,0.00204586252893459,1.11684176201456e-06
178,"94816",0,0,0,0,0,0,0,0,0,-0.398125178967309,0.00204698656325543,1.13122687965759e-06
179,"94987",0,0,0,0,0,0,0,0,0,-0.396077624393094,0.0020481249826939,1.14561199730062e-06
180,"95448",0,0,0,0,0,0,0,0,0,-0.394028924206882,0.00204927778725003,1.15999711494364e-06
181,"95976",0,0,0,0,0,0,0,0,0,-0.391979064023554,0.00205044497692379,1.17438223258667e-06
182,"96153",0,0,0,0,0,0,0,0,0,-0.389928029457995,0.0020516265517152,1.1887673502297e-06
183,"97686",0,0,0,0,0,0,0,0,0,-0.387875806125085,0.00205282251162425,1.20315246787273e-06
184,"98043",0,0,0,0,0,0,0,0,0,-0.385822379639707,0.00205403285665095,1.21753758551575e-06
185,"98458",0,0,0,0,0,0,0,0,0,-0.383767735616744,0.00205525758679528,1.23192270315878e-06
186,"98459",0,0,0,0,0,0,0,0,0,-0.381711859671077,0.00205649670205726,1.24630782080181e-06
187,"99105",0,0,0,0,0,0,0,0,0,-0.37965473741759,0.00205775020243689,1.26069293844484e-06
188,"99171",0,0,0,0,0,0,0,0,0,-0.377596354471164,0.00205901808793415,1.27507805608787e-06
189,"100213",0,0,0,0,0,0,0,0,0,-0.375536696446682,0.00206030035854906,1.28946317373089e-06
190,"100675",0,0,0,0,0,0,0,0,0,-0.373475748959027,0.00206159701428161,1.30384829137392e-06
191,"101181",0,0,0,0,0,0,0,0,0,-0.37141349762308,0.00206290805513181,1.31823340901695e-06
192,"103397",0,0,0,0,0,0,0,0,0,-0.369349928053724,0.00206423348109965,1.33261852665998e-06
193,"105759",0,0,0,0,0,0,0,0,0,-0.367285025865842,0.00206557329218513,1.347003644303e-06
194,"106010",0,0,0,0,0,0,0,0,0,-0.365218776674315,0.00206692748838825,1.36138876194603e-06
195,"107123",0,0,0,0,0,0,0,0,0,-0.363151166094026,0.00206829606970902,1.37577387958906e-06
196,"107238",0,0,0,0,0,0,0,0,0,-0.361082179739857,0.00206967903614743,1.39015899723209e-06
197,"107499",0,0,0,0,0,0,0,0,0,-0.359011803226692,0.00207107638770349,1.40454411487511e-06
198,"107697",0,0,0,0,0,0,0,0,0,-0.356940022169411,0.00207248812437718,1.41892923251814e-06
199,"108041",0,0,0,0,0,0,0,0,0,-0.354866822182898,0.00207391424616852,1.43331435016117e-06
200,"108286",0,0,0,0,0,0,0,0,0,-0.352792188882035,0.00207535475307751,1.4476994678042e-06
201,"108290",0,0,0,0,0,0,0,0,0,-0.350716107881704,0.00207680964510413,1.46208458544723e-06
202,"108699",0,0,0,0,0,0,0,0,0,-0.348638564796787,0.0020782789222484,1.47646970309025e-06
203,"108869",0,0,0,0,0,0,0,0,0,-0.346559545242168,0.00207976258451031,1.49085482073328e-06
204,"109857",0,0,0,0,0,0,0,0,0,-0.344479034832728,0.00208126063188987,1.50523993837631e-06
205,"109901",0,0,0,0,0,0,0,0,0,-0.342397019183349,0.00208277306438706,1.51962505601933e-06
206,"111191",0,0,0,0,0,0,0,0,0,-0.340313483908914,0.0020842998820019,1.53401017366236e-06
207,"111314",0,0,0,0,0,0,0,0,0,-0.338228414624306,0.00208584108473439,1.54839529130539e-06
208,"111535",0,0,0,0,0,0,0,0,0,-0.336141796944406,0.00208739667258452,1.56278040894842e-06
209,"111655",0,0,0,0,0,0,0,0,0,-0.334053616484098,0.00208896664555229,1.57716552659145e-06
210,"111675",0,0,0,0,0,0,0,0,0,-0.331963858858263,0.0020905510036377,1.59155064423447e-06
211,"112641",0,0,0,0,0,0,0,0,0,-0.329872509681783,0.00209214974684075,1.6059357618775e-06
212,"113468",0,0,0,0,0,0,0,0,0,-0.327779554569542,0.00209376287516145,1.62032087952053e-06
213,"113798",0,0,0,0,0,0,0,0,0,-0.325684979136421,0.0020953903885998,1.63470599716356e-06
214,"114292",0,0,0,0,0,0,0,0,0,-0.323588768997303,0.00209703228715578,1.64909111480658e-06
215,"114519",0,0,0,0,0,0,0,0,0,-0.32149090976707,0.00209868857082941,1.66347623244961e-06
216,"114540",0,0,0,0,0,0,0,0,0,-0.319391387060605,0.00210035923962068,1.67786135009264e-06
217,"114932",0,0,0,0,0,0,0,0,0,-0.31729018649279,0.00210204429352959,1.69224646773567e-06
218,"115159",0,0,0,0,0,0,0,0,0,-0.315187293678507,0.00210374373255615,1.70663158537869e-06
219,"115301",0,0,0,0,0,0,0,0,0,-0.313082694232638,0.00210545755670035,1.72101670302172e-06
220,"117432",0,0,0,0,0,0,0,0,0,-0.310976373770067,0.00210718576596219,1.73540182066475e-06
221,"117756",0,0,0,0,0,0,0,0,0,-0.308868317905675,0.00210892836034168,1.74978693830778e-06
222,"117795",0,0,0,0,0,0,0,0,0,-0.306758512254344,0.00211068533983881,1.76417205595081e-06
223,"117972",0,0,0,0,0,0,0,0,0,-0.304646942430958,0.00211245670445358,1.77855717359383e-06
224,"119681",0,0,0,0,0,0,0,0,0,-0.302533594050398,0.002114242454186,1.79294229123686e-06
225,"120029",0,0,0,0,0,0,0,0,0,-0.300418452727546,0.00211604258903606,1.80732740887989e-06
226,"121589",0,0,0,0,0,0,0,0,0,-0.298301504077286,0.00211785710900376,1.82171252652292e-06
227,"121731",0,0,0,0,0,0,0,0,0,-0.2961827337145,0.0021196860140891,1.83609764416594e-06
228,"122465",0,0,0,0,0,0,0,0,0,-0.294062127254069,0.00212152930429209,1.85048276180897e-06
229,"122672",0,0,0,0,0,0,0,0,0,-0.291939670310876,0.00212338697961272,1.864867879452e-06
230,"122684",0,0,0,0,0,0,0,0,0,-0.289815348499804,0.00212525904005099,1.87925299709503e-06
231,"122774",0,0,0,0,0,0,0,0,0,-0.287689147435735,0.00212714548560691,1.89363811473805e-06
232,"123434",0,0,0,0,0,0,0,0,0,-0.285561052733551,0.00212904631628047,1.90802323238108e-06
233,"125105",0,0,0,0,0,0,0,0,0,-0.283431050008135,0.00213096153207167,1.92240835002411e-06
234,"126847",0,0,0,0,0,0,0,0,0,-0.281299124874369,0.00213289113298052,1.93679346766714e-06
235,"126861",0,0,0,0,0,0,0,0,0,-0.279165262947135,0.00213483511900701,1.95117858531016e-06
236,"127000",0,0,0,0,0,0,0,0,0,-0.277029449841316,0.00213679349015114,1.96556370295319e-06
237,"128725",0,0,0,0,0,0,0,0,0,-0.274891671171793,0.00213876624641291,1.97994882059622e-06
238,"129198",0,0,0,0,0,0,0,0,0,-0.27275191255345,0.00214075338779233,1.99433393823925e-06
239,"130036",0,0,0,0,0,0,0,0,0,-0.270610159601169,0.00214275491428939,2.00871905588228e-06
240,"130072",0,0,0,0,0,0,0,0,0,-0.268466397929832,0.00214477082590409,2.0231041735253e-06
241,"130155",0,0,0,0,0,0,0,0,0,-0.266320613154322,0.00214680112263644,2.03748929116833e-06
242,"131708",0,0,0,0,0,0,0,0,0,-0.26417279088952,0.00214884580448643,2.05187440881136e-06
243,"132596",0,0,0,0,0,0,0,0,0,-0.26202291675031,0.00215090487145406,2.06625952645439e-06
244,"133172",0,0,0,0,0,0,0,0,0,-0.259870976351573,0.00215297832353934,2.08064464409741e-06
245,"134761",0,0,0,0,0,0,0,0,0,-0.257716955308192,0.00215506616074226,2.09502976174044e-06
246,"134762",0,0,0,0,0,0,0,0,0,-0.255560839235049,0.00215716838306282,2.10941487938347e-06
247,"135433",0,0,0,0,0,0,0,0,0,-0.253402613747027,0.00215928499050103,2.1237999970265e-06
248,"135737",0,0,0,0,0,0,0,0,0,-0.251242264459008,0.00216141598305687,2.13818511466952e-06
249,"137407",0,0,0,0,0,0,0,0,0,-0.249079776985874,0.00216356136073037,2.15257023231255e-06
250,"137699",0,0,0,0,0,0,0,0,0,-0.246915136942508,0.0021657211235215,2.16695534995558e-06
251,"138398",0,0,0,0,0,0,0,0,0,-0.244748329943792,0.00216789527143028,2.18134046759861e-06
252,"139152",0,0,0,0,0,0,0,0,0,-0.242579341604608,0.0021700838044567,2.19572558524163e-06
253,"139405",0,0,0,0,0,0,0,0,0,-0.240408157539839,0.00217228672260076,2.21011070288466e-06
254,"139457",0,0,0,0,0,0,0,0,0,-0.238234763364367,0.00217450402586247,2.22449582052769e-06
255,"139563",0,0,0,0,0,0,0,0,0,-0.236059144693075,0.00217673571424181,2.23888093817072e-06
256,"141415",0,0,0,0,0,0,0,0,0,-0.233881287140845,0.00217898178773881,2.25326605581374e-06
257,"143037",0,0,0,0,0,0,0,0,0,-0.231701176322558,0.00218124224635344,2.26765117345677e-06
258,"143750",0,0,0,0,0,0,0,0,0,-0.229518797853099,0.00218351709008572,2.2820362910998e-06
259,"143842",0,0,0,0,0,0,0,0,0,-0.227334137347348,0.00218580631893564,2.29642140874283e-06
