"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"121317",0.000125830957153993,0.00427188021556684,29451,18205,36.4,40.8,178.3,686.2,0.107097572756913,0.387711457131872,3.89835164835165,15.8186274509804,1.3605538095233,2.76118819820775,"-"
"121320",0.00207131118943588,0.00983220363640913,20626,1594,24.8,26,335.7,456.5,0.505495577523413,0.636834319526627,12.5362903225806,16.5576923076923,2.52862766389377,2.8068507858463,"-"
"121321",0.000600092008916398,0.0055239912085432,27482,12012,56.8,89.4,727.2,2912.8,0.207796072207895,0.353262365559109,11.8028169014085,31.5816554809843,2.46833822344077,3.45257642927063,"Fzd10"
"121323",0,0.0057737114800695,30324,10981,0,3,0,27,NA,2.66666666666667,NA,8,NA,2.07944154167984,"-"
"121324",0.00984213072139102,0.00504950295161961,2995,14247,1.8,2.6,7.2,18.8,1.66666666666667,2.39644970414201,3,6.23076923076923,1.09861228866811,1.8294997972109,"-"
"121354",0.000471692890292643,0.00182670771947166,28023,27832,2.6,10,18.8,63.5,2.39644970414201,0.535,6.23076923076923,5.35,1.8294997972109,1.67709656090792,"Tmem132d"
"121358",0.00765122479267234,0.00456342281310965,5490,16689,1.4,3.4,3.8,5.3,1.22448979591837,0.164359861591696,1.71428571428571,0.558823529411765,0.538996500732687,-0.581921545449721,"Tmem132d"
"121363",0.00599590343780449,0.0112114255157103,7965,592,0.6,8.2,1.8,73.2,3.33333333333333,0.966686496133254,2,7.92682926829268,0.693147180559946,2.07025311562543,"Glt1d1"
"121365",0.00859245449284378,0.00384955316626594,4239,20349,7.2,37.6,34.7,505.3,0.530478395061728,0.330819941149841,3.81944444444444,12.438829787234,1.34010497865052,2.52082301433599,"Glt1d1"
"121375",0.00738291798642639,0.00276188759263369,5814,24711,17,1.2,841,7.2,2.85121107266436,4.16666666666667,48.4705882352941,5,3.88095718585326,1.6094379124341,"Glt1d1"
"121392",0.00240693088376925,0.00556158496445421,19103,11862,5.8,19.2,5.7,194.2,-0.00297265160523186,0.474717881944444,-0.0172413793103448,9.11458333333333,NA,2.20987569488978,"Tmem132c"
"121403",0,0.00477606401311507,30325,15645,0,1.8,0,7.2,NA,1.66666666666667,NA,3,NA,1.09861228866811,"Tmem132c"
"121426",0,0.00690279161260754,30326,6918,0,4.2,0,48.2,NA,2.49433106575964,NA,10.4761904761905,NA,2.34910510862894,"-"
"121427",0.0076283047289742,0.00427316723867252,5544,18199,245.8,599,17806.7,79889,0.290658489805295,0.220986006170551,71.4438567941416,132.37061769616,4.26891192159117,4.885605698151,"RGD1559821"
"121442",0.00284057921938325,0.00434119731835841,17261,17877,5.6,106.6,29.3,10528.3,0.755739795918367,0.917115763017927,4.23214285714286,97.7645403377111,1.44270845039998,4.58256193806117,"LOC120095951"
"121466",0.00206647261516585,0.00315704662713618,20646,23277,38.8,100,101.2,2886.5,0.0414496758422787,0.27865,1.60824742268041,27.865,0.475145028746154,3.3273714210215,"Tmem132b"
"121467",0.00117371604229398,0.00303271280084308,24931,23749,1.8,8.6,2.7,42.8,0.277777777777778,0.462412114656571,0.5,3.97674418604651,-0.693147180559945,1.3804634408091,"Tmem132b"
"121469",0.00854962526126897,0.00664593081302391,4345,7695,6.8,9.2,34.7,101.2,0.603373702422145,1.08695652173913,4.10294117647059,10,1.41170407664526,2.30258509299405,"Tmem132b"
"121474",0.00236638322640584,0.0107271935398596,19271,835,3,7.4,11,58.3,0.888888888888889,0.929510591672754,2.66666666666667,6.87837837837838,0.980829253011726,1.92838292334635,"Tmem132b"
"121584",0.0159954361709844,0.00561170382453422,274,11650,8.6,2.6,82.3,15.8,0.996484586262845,1.95266272189349,8.56976744186047,5.07692307692308,2.14824059593583,1.62470538456489,"Tmem132b"
