"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"77636","Dusp3",1,0.0173353267621293,92.8,31485.2,3.64526047859691,338.280172413793,5.82387446459165,4.53044663979215,1.2934278247995
"352226","Eid1",2,0.0162684841860828,44.6,5308.3,2.64619236260532,118.020179372197,4.77085562147363,3.79773385902602,0.973121762447615
"26551","Zfp91",3,0.015941035125452,27.8,915.2,1.14823249314218,31.9208633093525,3.46325981824822,3.32503602069659,0.138223797551626
"150481","Desi2",4,0.0156161100932821,23.6,525.3,0.90078282102844,21.2584745762712,3.05675561945864,3.16124671203156,-0.104491092572922
"172544","Wdpcp",5,0.0155130118930175,23,507.5,0.915879017013232,21.0652173913043,3.04762321540167,3.13549421592915,-0.0878710005274785
"178811","Dmtn",6,0.015373463066471,22.4,459.3,0.870735012755102,19.5044642857143,2.9706433770964,3.10906095886099,-0.138417581764598
"65490","Spsb3",7,0.0152428476357768,21.6,408.3,0.828832304526749,17.9027777777778,2.88495588392313,3.07269331469012,-0.187737430766987
"228708","Wdr37",8,0.0152147178775346,21,373.5,0.799319727891156,16.7857142857143,2.8205281845289,3.04452243772342,-0.223994253194523
"227759","Arhgap12",9,0.0150907696395543,23.6,777.3,1.35323901177822,31.9364406779661,3.46374769881786,3.16124671203156,0.302500986786295
"21877","Eif3c",10,0.0148596407452535,60.6,6921.8,1.86833534838632,113.221122112211,4.7293427394604,4.10429489307527,0.625047846385132
"345924","Ubr3",11,0.0148207018005959,19.2,331.7,0.847710503472222,16.2760416666667,2.78969419014272,2.95491027903374,-0.165216088891016
"63559","RGD1309748",12,0.0147471554708427,19,335.5,0.876731301939058,16.6578947368421,2.81288426241779,2.94443897916644,-0.13155471674865
"334232","Adra1d",13,0.014734386375043,20.6,606.8,1.38137430483552,28.4563106796116,3.34836995248126,3.02529107579554,0.323078876685721
"465802","Slc24a4",14,0.0147012838335925,19,351,0.919667590027701,17.4736842105263,2.86069598975005,2.94443897916644,-0.0837429894163924
"331932","Gpr176",15,0.0146345552293486,18.4,300.3,0.832644139886579,15.320652173913,2.72920173350513,2.91235066461494,-0.183148931109813
"165503","-",16,0.0146335317463596,19,379,0.997229916897507,18.9473684210526,2.94166505228372,2.94443897916644,-0.00277392688272521
"40965","LOC100912964",17,0.0146012025033217,20,518,1.245,24.9,3.21486780347066,2.99573227355399,0.219135529916671
"548775","Ercc5",18,0.0145772172850032,19,396,1.04432132963989,19.8421052631579,2.98780620828157,2.94443897916644,0.0433672291151299
"242898","Ube2d2",19,0.0144739360775381,18,326,0.950617283950617,17.1111111111111,2.83972802507741,2.89037175789616,-0.0506437328187549
"364987","Fam133b",20,0.0144523567440196,17.6,286.8,0.869059917355372,15.2954545454545,2.72755569572647,2.86789890204411,-0.14034320631764
"238783","RGD1308601",21,0.0144198162526335,17.4,271.8,0.840269520412208,14.6206896551724,2.68243762524548,2.85647020622048,-0.174032580974999
"313712","Fam229b",22,0.0143834468526296,18,361.5,1.06018518518519,19.0833333333333,2.94881535376624,2.89037175789616,0.0584435958700746
"307204","Zzz3",23,0.0143793698676729,17.8,298.7,0.886567352606994,15.7808988764045,2.75880027681216,2.87919845729804,-0.120398180485881
"492952","Sdc2",24,0.0143616430314426,37.6,1091.8,0.74567111815301,28.0372340425532,3.33353341402526,3.62700405039585,-0.293470636370591
"439579","-",25,0.0143452634010068,18.2,424.2,1.22569737954353,22.3076923076923,3.10493156551898,2.90142159408275,0.203509971436233
"195632","Nrg3",26,0.0142954664216965,17.6,296.3,0.899728822314049,15.8352272727273,2.7622370324438,2.86789890204411,-0.10566186960031
"414480","LOC120093124",27,0.0142822873204316,17.6,320.3,0.977208161157025,17.1988636363636,2.84484331398357,2.86789890204411,-0.0230555880605395
"232906","Ccdc178",28,0.0142820882374136,21.8,1048.2,2.15975086272199,47.0825688073394,3.85190284350638,3.08190996979504,0.76999287371134
"250450","Fto",29,0.0142137595159436,18.2,412.2,1.18946987078855,21.6483516483516,3.07492931521518,2.90142159408275,0.173507721132435
"186647","Mapk1ip1l",30,0.0141836134147514,16.4,230.3,0.795285544318858,13.0426829268293,2.56822728125821,2.79728133483015,-0.229054053571945
"449408","Ccdc88c",31,0.0141752272654862,44,1934,0.976239669421488,42.9545454545455,3.76014247413543,3.78418963391826,-0.0240471597828342
"320825","Ascc3",32,0.0140995762902401,17.2,297.7,0.948147647376961,16.3081395348837,2.79166434114334,2.84490938381941,-0.0532450426760637
"249166","Tmx3",33,0.0140963210458076,18.4,545.3,1.55629725897921,28.6358695652174,3.3546601126003,2.91235066461494,0.44230944798536
"9742","Zfp14",34,0.0140821508708688,16.4,276.3,0.966314693634741,15.8475609756098,2.76301560681729,2.79728133483015,-0.0342657280128607
"121741","Gtf2h3",35,0.0140697505614235,16.8,310.7,1.04131235827664,17.4940476190476,2.86186068701566,2.82137888640921,0.0404818006064451
"175397","Gnpnat1",36,0.0140596662475579,16.2,264.2,0.94497789971041,15.3086419753086,2.72841750392664,2.78501124223834,-0.0565937383116946
"420988","Sntg1",37,0.014047192987387,16.8,291.2,0.972222222222222,16.3333333333333,2.79320800944252,2.82137888640921,-0.0281708769666964
"259229","Wwp2",38,0.0140438945197897,15.8,210.2,0.778721358756609,12.3037974683544,2.50990795199342,2.76000994003292,-0.250101988039504
"277148","Cks1b",39,0.0140422278508833,18,390.5,1.14969135802469,20.6944444444444,3.02986527992345,2.89037175789616,0.139493522027285
"55228","Pnpla2",40,0.0140252824142244,15.8,224.2,0.834802115045666,13.1898734177215,2.57944936984629,2.76000994003292,-0.180560570186631
"279930","Ntng1",41,0.0140129015537164,16.2,274.7,0.984987044657827,15.9567901234568,2.76988445171015,2.78501124223834,-0.0151267905281929
"26548","Zfp91",42,0.0139426031998644,15.4,202.3,0.788075560802833,12.1363636363636,2.49620620504193,2.73436750941958,-0.23816130437765
"284711","-",43,0.0139277250175473,17,405.5,1.34429065743945,22.8529411764706,3.12907982575149,2.83321334405622,0.29586648169527
"178537","LOC120093073",44,0.0139222997779375,17,413.5,1.3719723183391,23.3235294117647,3.14946269701869,2.83321334405622,0.316249352962471
"365891","LOC100363521",45,0.0138950472292632,38.2,1750.2,1.17321345357857,44.8167539267016,3.80258204108916,3.64283551561253,0.159746525476628
"572511","Ogt",46,0.0138835256471795,15.6,227.3,0.869904667981591,13.5705128205128,2.60789926388533,2.74727091425549,-0.139371650370163
"44606","Otud7a",47,0.0138788431897276,15.2,192.7,0.768265235457064,11.6776315789474,2.45767518106324,2.72129542785223,-0.263620246788991
"474239","Rab21",48,0.0138708098574474,15.2,198.7,0.794234764542936,12.0723684210526,2.49091923964239,2.72129542785223,-0.230376188209836
"388202","Ssbp1",49,0.0138659981416775,53.4,2839.8,0.977149349829567,52.1797752808989,3.95469497308564,3.97781074596615,-0.0231157728805068
"412767","Cyp4x1",50,0.0138567450985712,16.2,306.2,1.10501447950008,17.9012345679012,2.88486968074218,2.78501124223834,0.099858438503843
